,delta mean,delta std,path,wt,context,cell line
8913,0.04654,0.7935,../results/context_dependence_test_10/borzoi/UBXN4_chr2_135741854_+.pickle,14.3,neutral,"K562 ENCODE, biol_"
483,-0.03275,0.728,../results/context_dependence_test_10/borzoi/ACP6_chr1_147670524_-.pickle,2.676,neutral,"K562 ENCODE, biol_"
8794,0.02643,1.364,../results/context_dependence_test_10/borzoi/NIF3L1_chr2_200889368_+.pickle,13.67,neutral,"K562 ENCODE, biol_"
9646,0.005024,0.3438,../results/context_dependence_test_10/borzoi/HIGD2A_chr5_176388750_+.pickle,11.95,neutral,"K562 ENCODE, biol_"
2487,0.0444,0.2349,../results/context_dependence_test_10/borzoi/ZNF813_chr19_53467732_+.pickle,3.156,neutral,"K562 ENCODE, biol_"
3642,0.0434,0.5254,../results/context_dependence_test_10/borzoi/ZNF526_chr19_42220311_+.pickle,5.188,neutral,"K562 ENCODE, biol_"
8979,0.00783,0.4788,../results/context_dependence_test_10/borzoi/CCDC59_chr12_82358387_-.pickle,8.56,neutral,"K562 ENCODE, biol_"
6348,-0.0335,0.3914,../results/context_dependence_test_10/borzoi/ENSG00000285542_chr2_44168850_+.pickle,6.457,neutral,"K562 ENCODE, biol_"
6647,-0.0132,0.7666,../results/context_dependence_test_10/borzoi/MFN2_chr1_11980443_+.pickle,6.996,neutral,"K562 ENCODE, biol_"
9848,0.02574,0.2944,../results/context_dependence_test_10/borzoi/RBMX_chrX_136880725_-.pickle,10.625,neutral,"K562 ENCODE, biol_"
2617,-0.01944,0.4277,../results/context_dependence_test_10/borzoi/MSANTD4_chr11_106022240_-.pickle,5.15,neutral,"K562 ENCODE, biol_"
9870,0.00835,0.6304,../results/context_dependence_test_10/borzoi/TOMM20_chr1_235128837_-.pickle,14.766,neutral,"K562 ENCODE, biol_"
8766,0.009224,0.623,../results/context_dependence_test_10/borzoi/ESYT1_chr12_56128266_+.pickle,9.09,neutral,"K562 ENCODE, biol_"
4028,0.0142,0.3499,../results/context_dependence_test_10/borzoi/C19orf25_chr19_1479183_-.pickle,5.492,neutral,"K562 ENCODE, biol_"
9186,0.04498,0.4585,../results/context_dependence_test_10/borzoi/PRPF8_chr17_1684837_-.pickle,11.836,neutral,"K562 ENCODE, biol_"
5861,0.02328,0.8984,../results/context_dependence_test_10/borzoi/PAAF1_chr11_73876996_+.pickle,8.586,neutral,"K562 ENCODE, biol_"
6894,-0.001251,0.771,../results/context_dependence_test_10/borzoi/TMEM106B_chr7_12211299_+.pickle,13.28,neutral,"K562 ENCODE, biol_"
6519,0.0315,0.314,../results/context_dependence_test_10/borzoi/GBE1_chr3_81761645_-.pickle,11.664,neutral,"K562 ENCODE, biol_"
9665,0.04727,0.5645,../results/context_dependence_test_10/borzoi/BUD31_chr7_99408968_+.pickle,15.34,neutral,"K562 ENCODE, biol_"
4402,0.003185,0.618,../results/context_dependence_test_10/borzoi/TTPAL_chr20_44475873_+.pickle,6.312,neutral,"K562 ENCODE, biol_"
9816,0.01582,0.649,../results/context_dependence_test_10/borzoi/CAPZA1_chr1_112619831_+.pickle,11.734,neutral,"K562 ENCODE, biol_"
7387,-0.04993,0.767,../results/context_dependence_test_10/borzoi/LAMTOR4_chr7_100148912_+.pickle,10.96,neutral,"K562 ENCODE, biol_"
9763,-0.02023,0.4182,../results/context_dependence_test_10/borzoi/RPL8_chr8_144792389_-.pickle,14.83,neutral,"K562 ENCODE, biol_"
4762,0.01555,0.56,../results/context_dependence_test_10/borzoi/STRIP1_chr1_110034623_+.pickle,5.746,neutral,"K562 ENCODE, biol_"
3112,-0.4011,0.4326,../results/context_dependence_test_10/borzoi/ZNF626_chr19_20661596_-.pickle,5.324,silencing,"K562 ENCODE, biol_"
3137,-0.596,1.624,../results/context_dependence_test_10/borzoi/MSTO1_chr1_155563234_+.pickle,3.803,silencing,"K562 ENCODE, biol_"
526,-0.5093,0.4976,../results/context_dependence_test_10/borzoi/CPZ_chr4_8592764_+.pickle,0.2168,silencing,"K562 ENCODE, biol_"
2831,-1.682,0.9604,../results/context_dependence_test_10/borzoi/ZNF730_chr19_23075209_+.pickle,2.094,silencing,"K562 ENCODE, biol_"
5043,-0.5435,0.4973,../results/context_dependence_test_10/borzoi/ENSG00000100101_chr22_37686413_+.pickle,8.46,silencing,"K562 ENCODE, biol_"
1888,-4.285,1.8955,../results/context_dependence_test_10/borzoi/SIK1_chr21_43427131_-.pickle,0.2698,silencing,"K562 ENCODE, biol_"
966,-1.074,0.3623,../results/context_dependence_test_10/borzoi/NCK2_chr2_105851781_+.pickle,0.02489,silencing,"K562 ENCODE, biol_"
499,-0.912,0.7456,../results/context_dependence_test_10/borzoi/ZNF790_chr19_36838387_-.pickle,1.11,silencing,"K562 ENCODE, biol_"
3630,-1.438,3.486,../results/context_dependence_test_10/borzoi/MCTS2_chr20_31547378_+.pickle,6.086,silencing,"K562 ENCODE, biol_"
118,-2.121,1.587,../results/context_dependence_test_10/borzoi/ZNF479_chr7_57132436_-.pickle,0.2727,silencing,"K562 ENCODE, biol_"
1933,-0.322,0.612,../results/context_dependence_test_10/borzoi/ZNF322_chr6_26659752_-.pickle,4.184,silencing,"K562 ENCODE, biol_"
1819,-0.3137,0.9707,../results/context_dependence_test_10/borzoi/ZBTB26_chr9_122931512_-.pickle,4.28,silencing,"K562 ENCODE, biol_"
3848,-0.3726,0.2742,../results/context_dependence_test_10/borzoi/C1orf122_chr1_37807789_+.pickle,5.58,silencing,"K562 ENCODE, biol_"
9115,-0.4065,1.303,../results/context_dependence_test_10/borzoi/TMA16_chr4_163494689_+.pickle,11.97,silencing,"K562 ENCODE, biol_"
1916,-2.703,3.559,../results/context_dependence_test_10/borzoi/ZNF35_chr3_44648731_+.pickle,2.05,silencing,"K562 ENCODE, biol_"
4031,-0.6523,2.117,../results/context_dependence_test_10/borzoi/DBR1_chr3_138174949_-.pickle,6.617,silencing,"K562 ENCODE, biol_"
2345,-0.3513,0.7744,../results/context_dependence_test_10/borzoi/RSBN1_chr1_113812289_-.pickle,5.086,silencing,"K562 ENCODE, biol_"
9102,-0.738,0.937,../results/context_dependence_test_10/borzoi/SELENOH_chr11_57741490_+.pickle,11.6,silencing,"K562 ENCODE, biol_"
6379,-0.3555,1.33,../results/context_dependence_test_10/borzoi/H3C1_chr6_26020450_+.pickle,5.746,silencing,"K562 ENCODE, biol_"
9924,-0.365,1.11,../results/context_dependence_test_10/borzoi/CCNA2_chr4_121823883_-.pickle,11.95,silencing,"K562 ENCODE, biol_"
8795,-0.784,1.573,../results/context_dependence_test_10/borzoi/SUMF2_chr7_56064288_+.pickle,9.6,silencing,"K562 ENCODE, biol_"
4493,-1.433,0.977,../results/context_dependence_test_10/borzoi/ZNF578_chr19_52453552_+.pickle,0.968,silencing,"K562 ENCODE, biol_"
7098,-1.998,2.72,../results/context_dependence_test_10/borzoi/APOOL_chrX_85003876_+.pickle,5.73,silencing,"K562 ENCODE, biol_"
824,-0.553,1.246,../results/context_dependence_test_10/borzoi/FOXN3_chr14_89417233_-.pickle,3.385,silencing,"K562 ENCODE, biol_"
2480,-0.3325,0.626,../results/context_dependence_test_10/borzoi/POMGNT2_chr3_43106085_-.pickle,3.584,silencing,"K562 ENCODE, biol_"
1382,-3.023,3.45,../results/context_dependence_test_10/borzoi/ZNF141_chr4_337833_+.pickle,4.45,silencing,"K562 ENCODE, biol_"
4044,-0.8496,0.715,../results/context_dependence_test_10/borzoi/EIF4EBP3_chr5_140547661_+.pickle,3.775,silencing,"K562 ENCODE, biol_"
6950,-4.715,5.4,../results/context_dependence_test_10/borzoi/THOC3_chr5_175968280_-.pickle,2.605,silencing,"K562 ENCODE, biol_"
8017,-0.4934,0.896,../results/context_dependence_test_10/borzoi/LAMTOR3_chr4_99894427_-.pickle,12.76,silencing,"K562 ENCODE, biol_"
8315,-0.3503,0.866,../results/context_dependence_test_10/borzoi/MRPS14_chr1_175023425_-.pickle,6.902,silencing,"K562 ENCODE, biol_"
3895,-0.6885,1.136,../results/context_dependence_test_10/borzoi/ZNF197_chr3_44625018_+.pickle,4.773,silencing,"K562 ENCODE, biol_"
1732,-0.449,0.7344,../results/context_dependence_test_10/borzoi/GADD45B_chr19_2476126_+.pickle,5.74,silencing,"K562 ENCODE, biol_"
7705,-0.463,1.211,../results/context_dependence_test_10/borzoi/SPATA5_chr4_122923077_+.pickle,8.836,silencing,"K562 ENCODE, biol_"
110,-1.881,3.16,../results/context_dependence_test_10/borzoi/UCHL1_chr4_41256927_+.pickle,5.918,silencing,"K562 ENCODE, biol_"
9111,-0.55,0.7983,../results/context_dependence_test_10/borzoi/MRPS30_chr5_44808946_+.pickle,8.7,silencing,"K562 ENCODE, biol_"
663,-0.5757,0.5825,../results/context_dependence_test_10/borzoi/GSPT2_chrX_51743441_+.pickle,5.17,silencing,"K562 ENCODE, biol_"
2136,-0.3787,0.5776,../results/context_dependence_test_10/borzoi/ZNF439_chr19_11848725_+.pickle,2.254,silencing,"K562 ENCODE, biol_"
8071,-0.4849,1.463,../results/context_dependence_test_10/borzoi/TTC27_chr2_32628049_+.pickle,9.68,silencing,"K562 ENCODE, biol_"
4982,-0.506,0.7163,../results/context_dependence_test_10/borzoi/TMEM223_chr11_62792006_-.pickle,6.35,silencing,"K562 ENCODE, biol_"
243,-1.075,2.11,../results/context_dependence_test_10/borzoi/SQOR_chr15_45635028_+.pickle,3.47,silencing,"K562 ENCODE, biol_"
8932,-0.458,0.685,../results/context_dependence_test_10/borzoi/RIF1_chr2_151409901_+.pickle,9.41,silencing,"K562 ENCODE, biol_"
9219,-0.679,0.6333,../results/context_dependence_test_10/borzoi/HYPK_chr15_43800598_+.pickle,8.41,silencing,"K562 ENCODE, biol_"
6947,-2.049,4.01,../results/context_dependence_test_10/borzoi/ARHGAP11A_chr15_32615503_+.pickle,3.197,silencing,"K562 ENCODE, biol_"
59,-0.7544,1.763,../results/context_dependence_test_10/borzoi/TPM2_chr9_35689925_-.pickle,4.02,silencing,"K562 ENCODE, biol_"
341,-3.893,3.652,../results/context_dependence_test_10/borzoi/ZNF880_chr19_52369916_+.pickle,2.986,silencing,"K562 ENCODE, biol_"
9479,-0.3877,1.023,../results/context_dependence_test_10/borzoi/ETFA_chr15_76311414_-.pickle,13.53,silencing,"K562 ENCODE, biol_"
2899,-0.3235,0.5166,../results/context_dependence_test_10/borzoi/ZNF460_chr19_57280484_+.pickle,6.89,silencing,"K562 ENCODE, biol_"
2787,-0.325,0.4824,../results/context_dependence_test_10/borzoi/ZNF569_chr19_37467229_-.pickle,1.224,silencing,"K562 ENCODE, biol_"
4234,-0.4287,0.3667,../results/context_dependence_test_10/borzoi/ZNF266_chr19_9435571_-.pickle,7.246,silencing,"K562 ENCODE, biol_"
8493,-0.3552,0.654,../results/context_dependence_test_10/borzoi/SURF6_chr9_133336188_-.pickle,10.55,silencing,"K562 ENCODE, biol_"
3355,-0.7476,1.559,../results/context_dependence_test_10/borzoi/ZNF614_chr19_52028379_-.pickle,4.895,silencing,"K562 ENCODE, biol_"
3085,-5.215,4.062,../results/context_dependence_test_10/borzoi/ZNF461_chr19_36666841_-.pickle,2.977,silencing,"K562 ENCODE, biol_"
6940,-0.624,0.7334,../results/context_dependence_test_10/borzoi/MYC_chr8_127736083_+.pickle,0.4468,silencing,"K562 ENCODE, biol_"
8175,-0.562,1.17,../results/context_dependence_test_10/borzoi/RMDN1_chr8_86508675_-.pickle,9.984,silencing,"K562 ENCODE, biol_"
596,-0.9326,1.94,../results/context_dependence_test_10/borzoi/LAMC1_chr1_183023419_+.pickle,4.29,silencing,"K562 ENCODE, biol_"
2219,-1.735,5.375,../results/context_dependence_test_10/borzoi/TRIM16_chr17_15684311_-.pickle,2.178,silencing,"K562 ENCODE, biol_"
6252,-0.6816,1.684,../results/context_dependence_test_10/borzoi/ARHGAP11A-SCG5_chr15_32615447_+.pickle,3.28,silencing,"K562 ENCODE, biol_"
7195,-0.9087,1.508,../results/context_dependence_test_10/borzoi/ZDHHC6_chr10_112446914_-.pickle,11.85,silencing,"K562 ENCODE, biol_"
4847,-1.018,3.53,../results/context_dependence_test_10/borzoi/PDPR_chr16_70114331_+.pickle,2.697,silencing,"K562 ENCODE, biol_"
7817,-0.307,1.428,../results/context_dependence_test_10/borzoi/H2AC4_chr6_26033618_-.pickle,5.34,silencing,"K562 ENCODE, biol_"
821,-0.307,0.8916,../results/context_dependence_test_10/borzoi/E2F6_chr2_11466161_-.pickle,3.383,silencing,"K562 ENCODE, biol_"
1889,-0.3943,0.689,../results/context_dependence_test_10/borzoi/MAP1LC3A_chr20_34558717_+.pickle,3.121,silencing,"K562 ENCODE, biol_"
4186,-0.3381,0.5435,../results/context_dependence_test_10/borzoi/ZNF646_chr16_31074421_+.pickle,7.12,silencing,"K562 ENCODE, biol_"
6010,-0.4124,1.064,../results/context_dependence_test_10/borzoi/MED17_chr11_93784281_+.pickle,10.555,silencing,"K562 ENCODE, biol_"
112,-0.637,1.107,../results/context_dependence_test_10/borzoi/AASS_chr7_122144255_-.pickle,2.812,silencing,"K562 ENCODE, biol_"
6155,-0.3772,1.458,../results/context_dependence_test_10/borzoi/HBA1_chr16_176679_+.pickle,1.095,silencing,"K562 ENCODE, biol_"
8210,-0.3838,0.935,../results/context_dependence_test_10/borzoi/TPRKB_chr2_73737345_-.pickle,8.08,silencing,"K562 ENCODE, biol_"
2525,-0.679,0.6675,../results/context_dependence_test_10/borzoi/ZNF416_chr19_57578911_-.pickle,3.816,silencing,"K562 ENCODE, biol_"
2406,-1.135,0.7827,../results/context_dependence_test_10/borzoi/ZNF222_chr19_44025378_+.pickle,2.947,silencing,"K562 ENCODE, biol_"
2836,-1.168,1.611,../results/context_dependence_test_10/borzoi/ENSG00000286098_chr19_11987640_+.pickle,4.547,silencing,"K562 ENCODE, biol_"
9738,-0.68,0.965,../results/context_dependence_test_10/borzoi/SF3B5_chr6_144095573_-.pickle,8.81,silencing,"K562 ENCODE, biol_"
3318,-0.466,1.05,../results/context_dependence_test_10/borzoi/SH3BP5L_chr1_248825915_-.pickle,4.086,silencing,"K562 ENCODE, biol_"
5947,-0.787,0.883,../results/context_dependence_test_10/borzoi/ZNF529_chr19_36573288_-.pickle,7.414,silencing,"K562 ENCODE, biol_"
3344,-0.3098,0.4407,../results/context_dependence_test_10/borzoi/ZNF559_chr19_9324178_+.pickle,3.82,silencing,"K562 ENCODE, biol_"
4648,-0.8477,1.142,../results/context_dependence_test_10/borzoi/KRBOX5_chr16_31713276_+.pickle,7.367,silencing,"K562 ENCODE, biol_"
2235,-0.3433,0.3057,../results/context_dependence_test_10/borzoi/ZNF586_chr19_57769654_+.pickle,4.684,silencing,"K562 ENCODE, biol_"
6312,-0.6875,1.067,../results/context_dependence_test_10/borzoi/KLHL28_chr14_44961947_-.pickle,7.938,silencing,"K562 ENCODE, biol_"
5551,-0.9897,2.049,../results/context_dependence_test_10/borzoi/FBXO4_chr5_41925300_+.pickle,7.535,silencing,"K562 ENCODE, biol_"
2769,-0.4883,0.5234,../results/context_dependence_test_10/borzoi/ZNF347_chr19_53159053_-.pickle,2.031,silencing,"K562 ENCODE, biol_"
3894,-0.3875,0.5137,../results/context_dependence_test_10/borzoi/ZNF292_chr6_87155580_+.pickle,6.016,silencing,"K562 ENCODE, biol_"
1825,-0.5244,1.112,../results/context_dependence_test_10/borzoi/TOMM40L_chr1_161226059_+.pickle,2.441,silencing,"K562 ENCODE, biol_"
3197,-2.428,1.001,../results/context_dependence_test_10/borzoi/RFPL4B_chr6_112347329_+.pickle,0.2097,silencing,"K562 ENCODE, biol_"
2320,-1.142,0.923,../results/context_dependence_test_10/borzoi/ZNF484_chr9_92878022_-.pickle,0.5806,silencing,"K562 ENCODE, biol_"
5896,-0.4163,0.7935,../results/context_dependence_test_10/borzoi/PHACTR2_chr6_143677964_+.pickle,1.29,silencing,"K562 ENCODE, biol_"
2430,-0.7354,0.527,../results/context_dependence_test_10/borzoi/TRAPPC2B_chr19_57363566_+.pickle,6.33,silencing,"K562 ENCODE, biol_"
3740,-0.3176,1.172,../results/context_dependence_test_10/borzoi/PDK2_chr17_50095350_+.pickle,6.117,silencing,"K562 ENCODE, biol_"
6317,-1.168,0.6685,../results/context_dependence_test_10/borzoi/GCNA_chrX_71578436_+.pickle,0.1333,silencing,"K562 ENCODE, biol_"
1284,-0.8267,1.1455,../results/context_dependence_test_10/borzoi/ZNF519_chr18_14132428_-.pickle,3.44,silencing,"K562 ENCODE, biol_"
7698,-0.6367,1.73,../results/context_dependence_test_10/borzoi/METTL3_chr14_21511340_-.pickle,9.93,silencing,"K562 ENCODE, biol_"
2698,-2.055,1.745,../results/context_dependence_test_10/borzoi/ZNF345_chr19_36850877_+.pickle,2.395,silencing,"K562 ENCODE, biol_"
6230,-0.4167,1.068,../results/context_dependence_test_10/borzoi/E2F4_chr16_67192154_+.pickle,7.742,silencing,"K562 ENCODE, biol_"
7964,-0.587,1.078,../results/context_dependence_test_10/borzoi/GRPEL2_chr5_149345501_+.pickle,8.17,silencing,"K562 ENCODE, biol_"
1103,-0.696,0.878,../results/context_dependence_test_10/borzoi/ZNF14_chr19_19733112_-.pickle,3.967,silencing,"K562 ENCODE, biol_"
3771,-0.9717,1.603,../results/context_dependence_test_10/borzoi/ZNF408_chr11_46701030_+.pickle,5.094,silencing,"K562 ENCODE, biol_"
8800,-0.892,1.833,../results/context_dependence_test_10/borzoi/TBP_chr6_170554378_+.pickle,10.78,silencing,"K562 ENCODE, biol_"
5650,-0.4934,1.333,../results/context_dependence_test_10/borzoi/NIPSNAP1_chr22_29581113_-.pickle,6.625,silencing,"K562 ENCODE, biol_"
1966,-0.547,0.6587,../results/context_dependence_test_10/borzoi/TVP23C_chr17_15563544_-.pickle,4.66,silencing,"K562 ENCODE, biol_"
5055,-0.571,0.727,../results/context_dependence_test_10/borzoi/RADX_chrX_106611929_+.pickle,1.669,silencing,"K562 ENCODE, biol_"
2045,-0.4014,0.2834,../results/context_dependence_test_10/borzoi/ZNF551_chr19_57682034_+.pickle,4.832,silencing,"K562 ENCODE, biol_"
4374,-3.107,3.787,../results/context_dependence_test_10/borzoi/MTAP_chr9_21802648_+.pickle,6.336,silencing,"K562 ENCODE, biol_"
1319,-1.026,0.9985,../results/context_dependence_test_10/borzoi/ZSCAN16_chr6_28124608_+.pickle,3.117,silencing,"K562 ENCODE, biol_"
9467,-0.3345,0.773,../results/context_dependence_test_10/borzoi/PRPF40A_chr2_152717439_-.pickle,11.26,silencing,"K562 ENCODE, biol_"
1235,-0.526,1.171,../results/context_dependence_test_10/borzoi/MGMT_chr10_129467240_+.pickle,6.355,silencing,"K562 ENCODE, biol_"
9681,-0.39,1.076,../results/context_dependence_test_10/borzoi/NOL7_chr6_13615334_+.pickle,12.555,silencing,"K562 ENCODE, biol_"
129,-0.6963,1.497,../results/context_dependence_test_10/borzoi/FKBP11_chr12_48925492_-.pickle,4.234,silencing,"K562 ENCODE, biol_"
4831,-0.3442,1.064,../results/context_dependence_test_10/borzoi/REC8_chr14_24172079_+.pickle,3.217,silencing,"K562 ENCODE, biol_"
7850,-2.1,5.047,../results/context_dependence_test_10/borzoi/TMEM50A_chr1_25338333_+.pickle,9.75,silencing,"K562 ENCODE, biol_"
4110,-1.419,2.479,../results/context_dependence_test_10/borzoi/AKR1B1_chr7_134459100_-.pickle,9.375,silencing,"K562 ENCODE, biol_"
8905,-0.9346,2.076,../results/context_dependence_test_10/borzoi/RABGGTB_chr1_75786255_+.pickle,9.09,silencing,"K562 ENCODE, biol_"
1904,-0.6025,0.708,../results/context_dependence_test_10/borzoi/LUZP4_chrX_115289714_+.pickle,0.2393,silencing,"K562 ENCODE, biol_"
9788,-0.7783,2.828,../results/context_dependence_test_10/borzoi/TPM3_chr1_154183189_-.pickle,10.94,silencing,"K562 ENCODE, biol_"
1164,-0.552,0.5195,../results/context_dependence_test_10/borzoi/ENSG00000269533_chr19_57390007_+.pickle,2.582,silencing,"K562 ENCODE, biol_"
4865,-5.742,3.451,../results/context_dependence_test_10/borzoi/VCY_chrY_13986473_-.pickle,0.1027,silencing,"K562 ENCODE, biol_"
5894,-0.698,1.419,../results/context_dependence_test_10/borzoi/SCFD2_chr4_53366061_-.pickle,9.41,silencing,"K562 ENCODE, biol_"
2031,-0.7227,1.283,../results/context_dependence_test_10/borzoi/INTU_chr4_127632956_+.pickle,3.055,silencing,"K562 ENCODE, biol_"
1220,-0.7417,0.948,../results/context_dependence_test_10/borzoi/ZNF430_chr19_21020656_+.pickle,6.945,silencing,"K562 ENCODE, biol_"
7635,-1.092,1.21,../results/context_dependence_test_10/borzoi/TCEAL8_chrX_103255155_-.pickle,9.67,silencing,"K562 ENCODE, biol_"
1359,-0.9146,1.35,../results/context_dependence_test_10/borzoi/FERMT2_chr14_52951018_-.pickle,2.521,silencing,"K562 ENCODE, biol_"
2932,-0.482,0.775,../results/context_dependence_test_10/borzoi/ZNF567_chr19_36687611_+.pickle,3.152,silencing,"K562 ENCODE, biol_"
1093,-0.3484,0.5522,../results/context_dependence_test_10/borzoi/ANGPT1_chr8_107336522_-.pickle,5.674e-05,silencing,"K562 ENCODE, biol_"
2442,-1.135,0.974,../results/context_dependence_test_10/borzoi/TRIQK_chr8_92966144_-.pickle,0.617,silencing,"K562 ENCODE, biol_"
1104,-1.043,1.515,../results/context_dependence_test_10/borzoi/ENSG00000270149_chr1_161038944_-.pickle,4.64,silencing,"K562 ENCODE, biol_"
3506,-0.6973,0.997,../results/context_dependence_test_10/borzoi/SCFD1_chr14_30622338_+.pickle,7.562,silencing,"K562 ENCODE, biol_"
1066,-2.578,3.846,../results/context_dependence_test_10/borzoi/HMOX1_chr22_35381095_+.pickle,2.578,silencing,"K562 ENCODE, biol_"
1932,-0.3237,0.517,../results/context_dependence_test_10/borzoi/LRCH2_chrX_115234096_-.pickle,0.866,silencing,"K562 ENCODE, biol_"
2137,-0.335,0.2249,../results/context_dependence_test_10/borzoi/ENSG00000269026_chr19_57682044_+.pickle,5.098,silencing,"K562 ENCODE, biol_"
7586,-0.3943,0.8975,../results/context_dependence_test_10/borzoi/DIAPH3_chr13_60163928_-.pickle,9.59,silencing,"K562 ENCODE, biol_"
610,-0.4324,0.7334,../results/context_dependence_test_10/borzoi/ZNF599_chr19_34773229_-.pickle,2.607,silencing,"K562 ENCODE, biol_"
6510,-0.3774,0.8877,../results/context_dependence_test_10/borzoi/ZBTB37_chr1_173868081_+.pickle,6.785,silencing,"K562 ENCODE, biol_"
3502,-0.8203,1.122,../results/context_dependence_test_10/borzoi/RIT1_chr1_155911351_-.pickle,7.098,silencing,"K562 ENCODE, biol_"
2453,-0.5474,0.897,../results/context_dependence_test_10/borzoi/PEG3_chr19_56840696_-.pickle,0.883,silencing,"K562 ENCODE, biol_"
3152,-0.3323,0.383,../results/context_dependence_test_10/borzoi/SMIM27_chr9_32552344_+.pickle,4.723,silencing,"K562 ENCODE, biol_"
2762,-2.836,2.066,../results/context_dependence_test_10/borzoi/ZNF486_chr19_20167213_+.pickle,4.156,silencing,"K562 ENCODE, biol_"
1598,-1.701,0.8843,../results/context_dependence_test_10/borzoi/TENT5D_chrX_80335503_+.pickle,0.2074,silencing,"K562 ENCODE, biol_"
8228,-0.781,1.443,../results/context_dependence_test_10/borzoi/ATAD3B_chr1_1471764_+.pickle,7.246,silencing,"K562 ENCODE, biol_"
536,-0.451,1.104,../results/context_dependence_test_10/borzoi/ADM_chr11_10305072_+.pickle,2.81,silencing,"K562 ENCODE, biol_"
1081,-1.837,0.898,../results/context_dependence_test_10/borzoi/ZNF729_chr19_22286440_+.pickle,0.1456,silencing,"K562 ENCODE, biol_"
2723,-0.4104,0.961,../results/context_dependence_test_10/borzoi/ZNF350_chr19_51986840_-.pickle,4.242,silencing,"K562 ENCODE, biol_"
2223,-1.846,1.253,../results/context_dependence_test_10/borzoi/ZNF682_chr19_20039465_-.pickle,2.43,silencing,"K562 ENCODE, biol_"
6952,-0.3584,1.219,../results/context_dependence_test_10/borzoi/GTF2H2C_chr5_69560190_+.pickle,2.969,silencing,"K562 ENCODE, biol_"
7753,-0.6416,1.279,../results/context_dependence_test_10/borzoi/TENT2_chr5_79612440_+.pickle,11.33,silencing,"K562 ENCODE, biol_"
784,-0.7656,1.099,../results/context_dependence_test_10/borzoi/ZNF597_chr16_3443504_-.pickle,4.4,silencing,"K562 ENCODE, biol_"
5122,-2.848,1.945,../results/context_dependence_test_10/borzoi/ZNF257_chr19_22052483_+.pickle,2.326,silencing,"K562 ENCODE, biol_"
4923,-1.959,5.465,../results/context_dependence_test_10/borzoi/HNRNPA3_chr2_177212748_+.pickle,3.703,silencing,"K562 ENCODE, biol_"
9676,-0.3088,1.509,../results/context_dependence_test_10/borzoi/H2AC17_chr6_27893185_-.pickle,11.34,silencing,"K562 ENCODE, biol_"
1280,-1.984,2.123,../results/context_dependence_test_10/borzoi/ZNF253_chr19_19865881_+.pickle,5.375,silencing,"K562 ENCODE, biol_"
1202,-0.58,2.176,../results/context_dependence_test_10/borzoi/MXRA7_chr17_76710955_-.pickle,4.832,silencing,"K562 ENCODE, biol_"
3720,-2.182,1.128,../results/context_dependence_test_10/borzoi/TSPYL6_chr2_54256229_-.pickle,0.6167,silencing,"K562 ENCODE, biol_"
3884,-0.7466,0.5454,../results/context_dependence_test_10/borzoi/ZNF550_chr19_57559812_-.pickle,4.395,silencing,"K562 ENCODE, biol_"
9403,-0.3733,1.669,../results/context_dependence_test_10/borzoi/FARSA_chr19_12933711_-.pickle,7.977,silencing,"K562 ENCODE, biol_"
5255,-0.664,0.8945,../results/context_dependence_test_10/borzoi/SMG1_chr16_18926408_-.pickle,3.156,silencing,"K562 ENCODE, biol_"
616,-1.84,1.669,../results/context_dependence_test_10/borzoi/ZNF625_chr19_12156714_-.pickle,1.707,silencing,"K562 ENCODE, biol_"
2879,-1.924,1.093,../results/context_dependence_test_10/borzoi/ZNF229_chr19_44448472_-.pickle,2.672,silencing,"K562 ENCODE, biol_"
9694,-0.3315,0.8022,../results/context_dependence_test_10/borzoi/ATP5MC3_chr2_175181710_-.pickle,11.27,silencing,"K562 ENCODE, biol_"
1922,-1.583,1.101,../results/context_dependence_test_10/borzoi/ZNF223_chr19_44052040_+.pickle,1.871,silencing,"K562 ENCODE, biol_"
7225,-0.43,1.156,../results/context_dependence_test_10/borzoi/RBM14-RBM4_chr11_66616669_+.pickle,7.004,silencing,"K562 ENCODE, biol_"
5073,-0.4336,0.8027,../results/context_dependence_test_10/borzoi/ALG11_chr13_52012390_+.pickle,4.81,silencing,"K562 ENCODE, biol_"
7459,-0.909,1.53,../results/context_dependence_test_10/borzoi/OSTC_chr4_108650598_+.pickle,11.016,silencing,"K562 ENCODE, biol_"
400,-1.15,0.7334,../results/context_dependence_test_10/borzoi/PPP1R2C_chrX_42778163_-.pickle,1.123,silencing,"K562 ENCODE, biol_"
672,-0.3916,1.067,../results/context_dependence_test_10/borzoi/DPYD_chr1_97921034_-.pickle,7.383,silencing,"K562 ENCODE, biol_"
9539,-0.3855,0.645,../results/context_dependence_test_10/borzoi/ZRANB2_chr1_71081035_-.pickle,9.84,silencing,"K562 ENCODE, biol_"
9823,-0.563,1.54,../results/context_dependence_test_10/borzoi/IARS1_chr9_92293689_-.pickle,10.65,silencing,"K562 ENCODE, biol_"
2215,-1.911,3.852,../results/context_dependence_test_10/borzoi/SPARC_chr5_151686915_-.pickle,4.004,silencing,"K562 ENCODE, biol_"
1377,-0.4363,0.7607,../results/context_dependence_test_10/borzoi/ZNF324_chr19_58467079_+.pickle,4.28,silencing,"K562 ENCODE, biol_"
808,-1.268,2.53,../results/context_dependence_test_10/borzoi/ALDH7A1_chr5_126595219_-.pickle,4.508,silencing,"K562 ENCODE, biol_"
