,delta mean,delta std,path,wt,context,cell line
2375,-0.633,0.4524,../results/context_dependence_test_10/borzoi/ZNF730_chr19_23075209_+.pickle,1.123,silencing,PC-3
2394,-0.7793,0.6343,../results/context_dependence_test_10/borzoi/ZNF677_chr19_53254873_-.pickle,2.314,silencing,PC-3
2409,-0.4463,0.222,../results/context_dependence_test_10/borzoi/ZNF682_chr19_20039462_-.pickle,1.882,silencing,PC-3
2411,-0.3118,0.5186,../results/context_dependence_test_10/borzoi/SYK_chr9_90801786_+.pickle,1.958,silencing,PC-3
2463,-0.6074,2.348,../results/context_dependence_test_10/borzoi/GK_chrX_30653422_+.pickle,1.371,silencing,PC-3
2473,-0.427,0.3179,../results/context_dependence_test_10/borzoi/ZNF266_chr19_9435571_-.pickle,4.016,silencing,PC-3
2497,-0.58,0.559,../results/context_dependence_test_10/borzoi/THBD_chr20_23049672_-.pickle,1.446,silencing,PC-3
2604,-0.3179,0.33,../results/context_dependence_test_10/borzoi/ZNF160_chr19_53103351_-.pickle,3.713,silencing,PC-3
2289,-0.678,0.4514,../results/context_dependence_test_10/borzoi/ZNF845_chr19_53333748_+.pickle,2.404,silencing,PC-3
3976,-0.8535,0.714,../results/context_dependence_test_10/borzoi/HIC2_chr22_21417370_+.pickle,1.982,silencing,PC-3
6602,-0.3796,0.812,../results/context_dependence_test_10/borzoi/MRPL39_chr21_25607481_-.pickle,4.684,silencing,PC-3
4271,-0.4324,0.4392,../results/context_dependence_test_10/borzoi/ZNF529_chr19_36573288_-.pickle,4.613,silencing,PC-3
7047,-0.6807,2.646,../results/context_dependence_test_10/borzoi/SUZ12_chr17_31937066_+.pickle,4.777,silencing,PC-3
7215,-0.7397,1.103,../results/context_dependence_test_10/borzoi/ZNG1E_chr9_65675937_+.pickle,0.6045,silencing,PC-3
7245,-0.7847,1.037,../results/context_dependence_test_10/borzoi/IFITM1_chr11_314039_+.pickle,0.395,silencing,PC-3
7255,-0.544,0.2844,../results/context_dependence_test_10/borzoi/SRSF6_chr20_43457895_+.pickle,4.906,silencing,PC-3
7284,-0.406,0.3535,../results/context_dependence_test_10/borzoi/TTC14_chr3_180602210_+.pickle,5.99,silencing,PC-3
7449,-2.717,1.681,../results/context_dependence_test_10/borzoi/H2BC12L_chr21_43565181_+.pickle,0.2094,silencing,PC-3
7453,-0.658,0.999,../results/context_dependence_test_10/borzoi/ZNG1F_chr9_41189310_-.pickle,1.281,silencing,PC-3
7460,-0.6787,1.076,../results/context_dependence_test_10/borzoi/NPM3_chr10_101783446_-.pickle,3.736,silencing,PC-3
7602,-1.722,2.156,../results/context_dependence_test_10/borzoi/ZNG1A_chr9_179025_-.pickle,0.1321,silencing,PC-3
8082,-0.3003,0.4866,../results/context_dependence_test_10/borzoi/HEATR1_chr1_236604504_-.pickle,5.266,silencing,PC-3
8218,-0.5073,1.345,../results/context_dependence_test_10/borzoi/TINAGL1_chr1_31576514_+.pickle,3.37,silencing,PC-3
8427,-0.3372,0.2947,../results/context_dependence_test_10/borzoi/CHERP_chr19_16542437_-.pickle,5.105,silencing,PC-3
8436,-0.3828,0.3481,../results/context_dependence_test_10/borzoi/EIF1_chr17_41688884_+.pickle,5.72,silencing,PC-3
8966,-0.4277,0.3916,../results/context_dependence_test_10/borzoi/ATF4_chr22_39520577_+.pickle,5.1,silencing,PC-3
9114,-0.476,0.855,../results/context_dependence_test_10/borzoi/IFITM2_chr11_308192_+.pickle,0.3271,silencing,PC-3
9134,-0.307,0.383,../results/context_dependence_test_10/borzoi/CYCS_chr7_25125260_-.pickle,7.074,silencing,PC-3
9191,-0.356,0.7964,../results/context_dependence_test_10/borzoi/SELENOH_chr11_57741490_+.pickle,7.266,silencing,PC-3
1920,-0.3308,0.3467,../results/context_dependence_test_10/borzoi/ZNF765_chr19_53395148_+.pickle,2.662,silencing,PC-3
9376,-0.65,0.4849,../results/context_dependence_test_10/borzoi/PLEC_chr8_143939597_-.pickle,2.217,silencing,PC-3
6803,-0.4531,0.793,../results/context_dependence_test_10/borzoi/LSR_chr19_35249001_+.pickle,3.973,silencing,PC-3
6773,-0.3704,0.8906,../results/context_dependence_test_10/borzoi/FOXJ3_chr1_42335235_-.pickle,6.09,silencing,PC-3
6651,-0.3853,0.922,../results/context_dependence_test_10/borzoi/NNMT_chr11_114296398_+.pickle,3.883,silencing,PC-3
6629,-0.3645,0.8745,../results/context_dependence_test_10/borzoi/TBK1_chr12_64452111_+.pickle,4.72,silencing,PC-3
4348,-1.635,0.938,../results/context_dependence_test_10/borzoi/ZNF578_chr19_52453552_+.pickle,0.7866,silencing,PC-3
4590,-0.7275,0.7837,../results/context_dependence_test_10/borzoi/NNAT_chr20_37521205_+.pickle,1.151,silencing,PC-3
4624,-0.5747,0.363,../results/context_dependence_test_10/borzoi/IGF2BP1_chr17_48997384_+.pickle,2.14,silencing,PC-3
4773,-0.301,1.054,../results/context_dependence_test_10/borzoi/COL12A1_chr6_75206053_-.pickle,6.12,silencing,PC-3
4848,-0.691,0.4946,../results/context_dependence_test_10/borzoi/ZNF43_chr19_21852068_-.pickle,2.697,silencing,PC-3
4863,-2.53,0.7935,../results/context_dependence_test_10/borzoi/SLX1B_chr16_29454561_+.pickle,0.03287,silencing,PC-3
5018,-1.074,2.402,../results/context_dependence_test_10/borzoi/SPARC_chr5_151686915_-.pickle,5.082,silencing,PC-3
5236,-0.881,2.467,../results/context_dependence_test_10/borzoi/NUDT4_chr12_93377924_+.pickle,4.37,silencing,PC-3
5358,-0.3923,0.559,../results/context_dependence_test_10/borzoi/SMG1_chr16_18926408_-.pickle,1.845,silencing,PC-3
4113,-0.3103,0.383,../results/context_dependence_test_10/borzoi/ZNF841_chr19_52095765_-.pickle,3.633,silencing,PC-3
5436,-0.434,0.2637,../results/context_dependence_test_10/borzoi/PAGE2B_chrX_55075029_+.pickle,0.098,silencing,PC-3
5456,-0.5396,0.6133,../results/context_dependence_test_10/borzoi/NXT2_chrX_109535780_+.pickle,0.1727,silencing,PC-3
5654,-0.3633,0.3867,../results/context_dependence_test_10/borzoi/ZNF451_chr6_57090188_+.pickle,4.95,silencing,PC-3
5668,-1.034,2.252,../results/context_dependence_test_10/borzoi/ARHGAP11A_chr15_32615503_+.pickle,1.616,silencing,PC-3
5754,-0.4956,1.029,../results/context_dependence_test_10/borzoi/LCP1_chr13_46182177_-.pickle,1.225,silencing,PC-3
6058,-0.4976,0.733,../results/context_dependence_test_10/borzoi/POLR2J3_chr7_102572653_-.pickle,1.227,silencing,PC-3
6077,-0.37,0.3528,../results/context_dependence_test_10/borzoi/C1orf122_chr1_37807789_+.pickle,4.04,silencing,PC-3
6085,-0.5107,1.199,../results/context_dependence_test_10/borzoi/ENSG00000267645_chr7_102671641_-.pickle,0.4302,silencing,PC-3
6303,-1.032,1.61,../results/context_dependence_test_10/borzoi/POLR2J2_chr7_102671629_-.pickle,0.516,silencing,PC-3
6513,-0.3591,0.915,../results/context_dependence_test_10/borzoi/BMS1_chr10_42782794_+.pickle,4.465,silencing,PC-3
5440,-0.4639,0.457,../results/context_dependence_test_10/borzoi/MRPL46_chr15_88467390_-.pickle,3.828,silencing,PC-3
1906,-0.527,1.694,../results/context_dependence_test_10/borzoi/CFH_chr1_196651940_+.pickle,1.933,silencing,PC-3
594,-0.664,0.518,../results/context_dependence_test_10/borzoi/ZFP28_chr19_56538952_+.pickle,0.8145,silencing,PC-3
1807,-0.8135,0.566,../results/context_dependence_test_10/borzoi/ZNF229_chr19_44448472_-.pickle,2.12,silencing,PC-3
267,-0.4148,0.2267,../results/context_dependence_test_10/borzoi/FTHL17_chrX_31072041_-.pickle,0.0369,silencing,PC-3
277,-0.3047,0.4392,../results/context_dependence_test_10/borzoi/ZNF44_chr19_12294853_-.pickle,2.805,silencing,PC-3
287,-0.775,1.647,../results/context_dependence_test_10/borzoi/IFI27_chr14_94110814_+.pickle,2.217,silencing,PC-3
303,-1.196,1.04,../results/context_dependence_test_10/borzoi/ADCY4_chr14_24335071_-.pickle,0.7144,silencing,PC-3
305,-0.3252,0.5566,../results/context_dependence_test_10/borzoi/CCDC160_chrX_134237181_+.pickle,0.5693,silencing,PC-3
350,-0.324,0.7793,../results/context_dependence_test_10/borzoi/PARM1_chr4_74933115_+.pickle,2.895,silencing,PC-3
370,-0.502,2.375,../results/context_dependence_test_10/borzoi/ACOT2_chr14_73569212_+.pickle,2.992,silencing,PC-3
380,-0.6875,0.5737,../results/context_dependence_test_10/borzoi/ZNF433_chr19_12035679_-.pickle,1.292,silencing,PC-3
414,-0.5073,0.9795,../results/context_dependence_test_10/borzoi/PCDH18_chr4_137532476_-.pickle,2.57,silencing,PC-3
420,-0.541,0.42,../results/context_dependence_test_10/borzoi/ZNF586_chr19_57769675_+.pickle,2.766,silencing,PC-3
457,-0.346,0.4978,../results/context_dependence_test_10/borzoi/ZNF419_chr19_57487770_+.pickle,2.555,silencing,PC-3
459,-0.5874,0.5312,../results/context_dependence_test_10/borzoi/ZNF486_chr19_20167213_+.pickle,2.555,silencing,PC-3
460,-0.332,0.407,../results/context_dependence_test_10/borzoi/SCARF2_chr22_20437826_-.pickle,2.357,silencing,PC-3
469,-0.817,1.195,../results/context_dependence_test_10/borzoi/NOSTRIN_chr2_168802596_+.pickle,1.073,silencing,PC-3
488,-0.3765,0.3699,../results/context_dependence_test_10/borzoi/DOK5_chr20_54475717_+.pickle,1.61,silencing,PC-3
507,-0.496,1.079,../results/context_dependence_test_10/borzoi/HS6ST1_chr2_128318868_-.pickle,2.74,silencing,PC-3
520,-0.5063,1.441,../results/context_dependence_test_10/borzoi/THY1_chr11_119423198_-.pickle,3.203,silencing,PC-3
574,-0.764,0.538,../results/context_dependence_test_10/borzoi/ENSG00000267022_chr19_44025353_+.pickle,1.65,silencing,PC-3
576,-0.561,1.159,../results/context_dependence_test_10/borzoi/S100A9_chr1_153357853_+.pickle,1.616,silencing,PC-3
251,-0.739,1.286,../results/context_dependence_test_10/borzoi/ZNF577_chr19_51887936_-.pickle,1.089,silencing,PC-3
240,-1.095,1.428,../results/context_dependence_test_10/borzoi/SOD3_chr4_24795572_+.pickle,1.075,silencing,PC-3
237,-0.5806,1.408,../results/context_dependence_test_10/borzoi/MSTO1_chr1_155563234_+.pickle,1.929,silencing,PC-3
234,-2.955,0.988,../results/context_dependence_test_10/borzoi/ICOSLG_chr21_44240926_-.pickle,0.281,silencing,PC-3
9660,-0.5054,0.715,../results/context_dependence_test_10/borzoi/IFITM3_chr11_320841_-.pickle,2.125,silencing,PC-3
11,-0.3745,0.9365,../results/context_dependence_test_10/borzoi/TNFRSF1B_chr1_12167002_+.pickle,2.094,silencing,PC-3
16,-0.8857,0.7466,../results/context_dependence_test_10/borzoi/ALOX5_chr10_45374215_+.pickle,1.368,silencing,PC-3
20,-0.617,0.586,../results/context_dependence_test_10/borzoi/HOXC4_chr12_54016930_+.pickle,1.125,silencing,PC-3
21,-0.5947,0.565,../results/context_dependence_test_10/borzoi/ZNF625-ZNF20_chr19_12156731_-.pickle,1.472,silencing,PC-3
22,-1.66,1.19,../results/context_dependence_test_10/borzoi/CACNA2D4_chr12_1811760_-.pickle,0.1285,silencing,PC-3
23,-0.3357,0.655,../results/context_dependence_test_10/borzoi/TMEM200A_chr6_130366016_+.pickle,1.459,silencing,PC-3
28,-1.417,1.751,../results/context_dependence_test_10/borzoi/PRSS2_chr7_142770966_+.pickle,0.507,silencing,PC-3
30,-0.3162,0.769,../results/context_dependence_test_10/borzoi/ESAM_chr11_124762290_-.pickle,1.928,silencing,PC-3
581,-1.209,1.98,../results/context_dependence_test_10/borzoi/LAPTM5_chr1_30757774_-.pickle,1.797,silencing,PC-3
46,-0.3433,0.5234,../results/context_dependence_test_10/borzoi/HOXD1_chr2_176188667_+.pickle,1.006,silencing,PC-3
67,-0.5327,0.6763,../results/context_dependence_test_10/borzoi/ZNF610_chr19_52336311_+.pickle,1.403,silencing,PC-3
70,-0.527,0.71,../results/context_dependence_test_10/borzoi/FLI1_chr11_128694071_+.pickle,1.862,silencing,PC-3
71,-0.3528,0.459,../results/context_dependence_test_10/borzoi/EDA_chrX_69616116_+.pickle,1.51,silencing,PC-3
81,-0.5615,0.4263,../results/context_dependence_test_10/borzoi/VAX2_chr2_70900575_+.pickle,0.449,silencing,PC-3
90,-0.6177,1.433,../results/context_dependence_test_10/borzoi/FXYD6_chr11_117876658_-.pickle,1.872,silencing,PC-3
116,-0.3354,0.345,../results/context_dependence_test_10/borzoi/PPM1L_chr3_160755601_+.pickle,2.205,silencing,PC-3
146,-0.4922,0.9546,../results/context_dependence_test_10/borzoi/GPC3_chrX_133985617_-.pickle,2.152,silencing,PC-3
164,-0.4075,0.587,../results/context_dependence_test_10/borzoi/HS3ST3A1_chr17_13601929_-.pickle,1.536,silencing,PC-3
174,-0.63,0.3435,../results/context_dependence_test_10/borzoi/ERN2_chr16_23713226_-.pickle,0.4219,silencing,PC-3
54,-4.742,2.121,../results/context_dependence_test_10/borzoi/SIK1_chr21_43427131_-.pickle,0.2308,silencing,PC-3
1816,-1.708,1.466,../results/context_dependence_test_10/borzoi/NRK_chrX_105822538_+.pickle,1.918,silencing,PC-3
601,-0.4365,0.5684,../results/context_dependence_test_10/borzoi/ZFHX4_chr8_76681246_+.pickle,2.318,silencing,PC-3
621,-0.5703,0.5176,../results/context_dependence_test_10/borzoi/IGFN1_chr1_201190823_+.pickle,0.257,silencing,PC-3
1189,-0.8213,1.736,../results/context_dependence_test_10/borzoi/NCAM1_chr11_112961436_+.pickle,2.477,silencing,PC-3
1208,-0.387,0.2333,../results/context_dependence_test_10/borzoi/ENSG00000268133_chr19_57363565_+.pickle,4.016,silencing,PC-3
1217,-0.795,1.473,../results/context_dependence_test_10/borzoi/RBMS3_chr3_29280981_+.pickle,1.711,silencing,PC-3
1222,-0.8276,1.093,../results/context_dependence_test_10/borzoi/PRKAR2B_chr7_107044704_+.pickle,2.746,silencing,PC-3
1235,-0.362,1.071,../results/context_dependence_test_10/borzoi/MILR1_chr17_64449114_+.pickle,1.0,silencing,PC-3
1236,-0.6367,0.4028,../results/context_dependence_test_10/borzoi/ENSG00000285082_chr9_117704389_+.pickle,0.5337,silencing,PC-3
1238,-0.5933,0.974,../results/context_dependence_test_10/borzoi/ACP3_chr3_132317406_+.pickle,1.279,silencing,PC-3
1264,-0.331,0.907,../results/context_dependence_test_10/borzoi/ZNF382_chr19_36605334_+.pickle,1.493,silencing,PC-3
1325,-0.3364,0.4424,../results/context_dependence_test_10/borzoi/ZNF670_chr1_247078811_-.pickle,2.611,silencing,PC-3
1397,-0.383,0.3958,../results/context_dependence_test_10/borzoi/ZNF670-ZNF695_chr1_247078736_-.pickle,2.771,silencing,PC-3
1429,-0.4707,0.495,../results/context_dependence_test_10/borzoi/MSX2_chr5_174724601_+.pickle,1.617,silencing,PC-3
1431,-1.515,1.461,../results/context_dependence_test_10/borzoi/ANXA8_chr10_47484083_-.pickle,0.137,silencing,PC-3
1463,-0.982,0.9316,../results/context_dependence_test_10/borzoi/ZSCAN5A_chr19_56228290_-.pickle,0.02487,silencing,PC-3
1505,-0.3691,0.7505,../results/context_dependence_test_10/borzoi/SYNPO_chr5_150640677_+.pickle,1.749,silencing,PC-3
1604,-0.4033,0.3096,../results/context_dependence_test_10/borzoi/ZNF518B_chr4_10457426_-.pickle,3.23,silencing,PC-3
1655,-2.408,2.127,../results/context_dependence_test_10/borzoi/ANXA8L1_chr10_46375675_+.pickle,0.2206,silencing,PC-3
1676,-0.4978,2.47,../results/context_dependence_test_10/borzoi/TRIM16_chr17_15684311_-.pickle,1.384,silencing,PC-3
1680,-0.3088,0.2634,../results/context_dependence_test_10/borzoi/ZNF850_chr19_36772814_-.pickle,1.942,silencing,PC-3
1772,-0.804,2.39,../results/context_dependence_test_10/borzoi/ZNF286A-TBC1D26_chr17_15699740_+.pickle,1.427,silencing,PC-3
1162,-0.654,1.112,../results/context_dependence_test_10/borzoi/EPB41L3_chr18_5543997_-.pickle,2.477,silencing,PC-3
1129,-0.4038,0.3545,../results/context_dependence_test_10/borzoi/ENSG00000286098_chr19_11987640_+.pickle,2.459,silencing,PC-3
1069,-0.3865,0.2683,../results/context_dependence_test_10/borzoi/TRAPPC2B_chr19_57363566_+.pickle,4.01,silencing,PC-3
1047,-0.5947,0.5854,../results/context_dependence_test_10/borzoi/ZNF519_chr18_14132428_-.pickle,1.991,silencing,PC-3
640,-0.3176,0.3726,../results/context_dependence_test_10/borzoi/SMIM10L2B_chrX_135098712_-.pickle,0.929,silencing,PC-3
668,-0.9395,1.283,../results/context_dependence_test_10/borzoi/HSPB8_chr12_119178952_+.pickle,2.092,silencing,PC-3
716,-0.635,1.659,../results/context_dependence_test_10/borzoi/ABI3BP_chr3_100993421_-.pickle,2.777,silencing,PC-3
725,-0.798,0.4424,../results/context_dependence_test_10/borzoi/ZNF534_chr19_52429186_+.pickle,0.04968,silencing,PC-3
777,-0.438,0.521,../results/context_dependence_test_10/borzoi/ZNF416_chr19_57578911_-.pickle,2.438,silencing,PC-3
806,-0.3723,0.2732,../results/context_dependence_test_10/borzoi/ENSG00000269026_chr19_57682044_+.pickle,2.95,silencing,PC-3
844,-1.088,0.7925,../results/context_dependence_test_10/borzoi/TWIST1_chr7_19117636_-.pickle,1.686,silencing,PC-3
852,-0.8447,0.583,../results/context_dependence_test_10/borzoi/ZNF716_chr7_57450176_+.pickle,0.7417,silencing,PC-3
880,-0.369,0.2045,../results/context_dependence_test_10/borzoi/ARHGAP22_chr10_48604952_-.pickle,1.087,silencing,PC-3
618,-0.365,0.3828,../results/context_dependence_test_10/borzoi/ZNF582_chr19_56393520_-.pickle,1.512,silencing,PC-3
884,-0.517,0.3865,../results/context_dependence_test_10/borzoi/ZNF600_chr19_52786807_-.pickle,2.338,silencing,PC-3
943,-0.3936,0.3127,../results/context_dependence_test_10/borzoi/ZNF551_chr19_57682034_+.pickle,2.791,silencing,PC-3
963,-0.588,0.6777,../results/context_dependence_test_10/borzoi/ZNF439_chr19_11848760_+.pickle,1.716,silencing,PC-3
969,-0.3801,0.3567,../results/context_dependence_test_10/borzoi/ZNF567_chr19_36687611_+.pickle,1.857,silencing,PC-3
970,-0.4783,0.3928,../results/context_dependence_test_10/borzoi/NAV1_chr1_201539126_+.pickle,1.94,silencing,PC-3
1008,-0.3523,0.476,../results/context_dependence_test_10/borzoi/FBXO41_chr2_73284431_-.pickle,0.5166,silencing,PC-3
1012,-0.7476,1.804,../results/context_dependence_test_10/borzoi/OLFML3_chr1_113979390_+.pickle,3.012,silencing,PC-3
1020,-0.4988,0.3916,../results/context_dependence_test_10/borzoi/BTG2_chr1_203305518_+.pickle,3.068,silencing,PC-3
1040,-0.5205,0.575,../results/context_dependence_test_10/borzoi/SOX2_chr3_181711924_+.pickle,1.612,silencing,PC-3
1044,-0.4792,0.6094,../results/context_dependence_test_10/borzoi/CD40_chr20_46118315_+.pickle,1.726,silencing,PC-3
928,-0.3762,0.2319,../results/context_dependence_test_10/borzoi/ZNF547_chr19_57363550_+.pickle,3.941,silencing,PC-3
9951,-0.3052,0.523,../results/context_dependence_test_10/borzoi/RPS24_chr10_78033862_+.pickle,7.86,silencing,PC-3
