,Normalized TSS activity,context,cell_line,seq_id
25,0.93956953,enhancing,GM12878,GPR15_chr3_98531977_+
0,0.01937642,enhancing,GM12878,RP9_chr7_33109404_-
1,0.18274805,enhancing,GM12878,RP9_chr7_33109404_-
2,0.46003136,enhancing,GM12878,RP9_chr7_33109404_-
3,0.7067567,enhancing,GM12878,RP9_chr7_33109404_-
4,0.87223786,enhancing,GM12878,RP9_chr7_33109404_-
5,0.8453653,enhancing,GM12878,RP9_chr7_33109404_-
6,0.8659957,enhancing,GM12878,RP9_chr7_33109404_-
7,0.94360554,enhancing,GM12878,RP9_chr7_33109404_-
8,1.0358112,enhancing,GM12878,RP9_chr7_33109404_-
9,1.0391277,enhancing,GM12878,RP9_chr7_33109404_-
10,1.0178025,enhancing,GM12878,RP9_chr7_33109404_-
11,1.0057809,enhancing,GM12878,RP9_chr7_33109404_-
12,1.0279961,enhancing,GM12878,RP9_chr7_33109404_-
13,1.012237,enhancing,GM12878,RP9_chr7_33109404_-
14,1.0511004,enhancing,GM12878,RP9_chr7_33109404_-
15,1.0527902,enhancing,GM12878,RP9_chr7_33109404_-
16,1.0841458,enhancing,GM12878,RP9_chr7_33109404_-
17,1.0975858,enhancing,GM12878,RP9_chr7_33109404_-
18,1.0789376,enhancing,GM12878,RP9_chr7_33109404_-
19,1.0921566,enhancing,GM12878,RP9_chr7_33109404_-
20,1.1043041,enhancing,GM12878,RP9_chr7_33109404_-
21,1.1185502,enhancing,GM12878,RP9_chr7_33109404_-
22,1.1121938,enhancing,GM12878,RP9_chr7_33109404_-
23,1.0974712,enhancing,GM12878,RP9_chr7_33109404_-
24,1.1635064,enhancing,GM12878,RP9_chr7_33109404_-
25,1.1841131,enhancing,GM12878,RP9_chr7_33109404_-
0,0.01206245,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
1,0.35011575,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
2,0.4752557,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
3,0.5812267,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
4,0.67002684,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
5,0.7482745,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
6,0.7940835,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
7,0.7857089,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
8,0.8153876,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
9,0.8702577,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
10,0.8985464,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
11,0.91612136,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
12,0.9280273,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
13,0.9277399,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
14,0.937166,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
15,0.927272,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
16,0.93077576,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
17,0.9444758,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
18,0.9683158,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
19,0.9752574,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
20,0.97949904,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
21,1.0159415,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
22,1.0116444,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
23,1.0237269,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
24,1.0356191,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
25,1.0350742,enhancing,GM12878,HLA-DRB5_chr6_32530287_-
0,0.0010405546,enhancing,GM12878,C17orf75_chr17_32342173_-
1,0.03880555,enhancing,GM12878,C17orf75_chr17_32342173_-
2,0.08989967,enhancing,GM12878,C17orf75_chr17_32342173_-
3,0.54098845,enhancing,GM12878,C17orf75_chr17_32342173_-
4,0.6377855,enhancing,GM12878,C17orf75_chr17_32342173_-
5,0.6493354,enhancing,GM12878,C17orf75_chr17_32342173_-
6,0.7794453,enhancing,GM12878,C17orf75_chr17_32342173_-
7,0.79734886,enhancing,GM12878,C17orf75_chr17_32342173_-
8,0.79835206,enhancing,GM12878,C17orf75_chr17_32342173_-
9,0.7956594,enhancing,GM12878,C17orf75_chr17_32342173_-
10,0.777731,enhancing,GM12878,C17orf75_chr17_32342173_-
11,0.774268,enhancing,GM12878,C17orf75_chr17_32342173_-
12,0.7845812,enhancing,GM12878,C17orf75_chr17_32342173_-
13,0.80000657,enhancing,GM12878,C17orf75_chr17_32342173_-
14,0.81737876,enhancing,GM12878,C17orf75_chr17_32342173_-
15,0.835513,enhancing,GM12878,C17orf75_chr17_32342173_-
16,0.8437792,enhancing,GM12878,C17orf75_chr17_32342173_-
17,0.84972066,enhancing,GM12878,C17orf75_chr17_32342173_-
18,0.8814835,enhancing,GM12878,C17orf75_chr17_32342173_-
19,0.8914127,enhancing,GM12878,C17orf75_chr17_32342173_-
20,0.9233202,enhancing,GM12878,C17orf75_chr17_32342173_-
21,0.9367642,enhancing,GM12878,C17orf75_chr17_32342173_-
22,0.9381281,enhancing,GM12878,C17orf75_chr17_32342173_-
23,0.94172096,enhancing,GM12878,C17orf75_chr17_32342173_-
24,0.94842684,enhancing,GM12878,C17orf75_chr17_32342173_-
25,0.95629025,enhancing,GM12878,C17orf75_chr17_32342173_-
0,0.04376426,enhancing,GM12878,PRDX2_chr19_12801800_-
1,0.272437,enhancing,GM12878,PRDX2_chr19_12801800_-
2,0.65259856,enhancing,GM12878,PRDX2_chr19_12801800_-
3,0.7074066,enhancing,GM12878,PRDX2_chr19_12801800_-
4,0.73353493,enhancing,GM12878,PRDX2_chr19_12801800_-
5,0.7414241,enhancing,GM12878,PRDX2_chr19_12801800_-
6,0.7275277,enhancing,GM12878,PRDX2_chr19_12801800_-
7,0.74013036,enhancing,GM12878,PRDX2_chr19_12801800_-
8,0.76154023,enhancing,GM12878,PRDX2_chr19_12801800_-
9,0.7762177,enhancing,GM12878,PRDX2_chr19_12801800_-
10,0.79602087,enhancing,GM12878,PRDX2_chr19_12801800_-
11,0.7985961,enhancing,GM12878,PRDX2_chr19_12801800_-
12,0.8355877,enhancing,GM12878,PRDX2_chr19_12801800_-
13,0.84499085,enhancing,GM12878,PRDX2_chr19_12801800_-
14,0.8521885,enhancing,GM12878,PRDX2_chr19_12801800_-
15,0.86777365,enhancing,GM12878,PRDX2_chr19_12801800_-
16,0.8811835,enhancing,GM12878,PRDX2_chr19_12801800_-
17,0.88495785,enhancing,GM12878,PRDX2_chr19_12801800_-
18,0.92167574,enhancing,GM12878,PRDX2_chr19_12801800_-
19,0.92977864,enhancing,GM12878,PRDX2_chr19_12801800_-
20,0.9398113,enhancing,GM12878,PRDX2_chr19_12801800_-
21,0.94804007,enhancing,GM12878,PRDX2_chr19_12801800_-
22,0.95245385,enhancing,GM12878,PRDX2_chr19_12801800_-
23,0.95436025,enhancing,GM12878,PRDX2_chr19_12801800_-
24,0.9543496,enhancing,GM12878,PRDX2_chr19_12801800_-
25,0.9548053,enhancing,GM12878,PRDX2_chr19_12801800_-
0,0.022613287,enhancing,GM12878,SIPA1_chr11_65638100_+
1,0.05748098,enhancing,GM12878,SIPA1_chr11_65638100_+
2,0.24756345,enhancing,GM12878,SIPA1_chr11_65638100_+
3,0.5050113,enhancing,GM12878,SIPA1_chr11_65638100_+
4,0.71799666,enhancing,GM12878,SIPA1_chr11_65638100_+
5,0.72481924,enhancing,GM12878,SIPA1_chr11_65638100_+
6,0.81732017,enhancing,GM12878,SIPA1_chr11_65638100_+
7,0.8755794,enhancing,GM12878,SIPA1_chr11_65638100_+
8,0.88397205,enhancing,GM12878,SIPA1_chr11_65638100_+
9,0.9003913,enhancing,GM12878,SIPA1_chr11_65638100_+
10,0.9182805,enhancing,GM12878,SIPA1_chr11_65638100_+
11,0.93480784,enhancing,GM12878,SIPA1_chr11_65638100_+
12,0.93614495,enhancing,GM12878,SIPA1_chr11_65638100_+
13,0.9776165,enhancing,GM12878,SIPA1_chr11_65638100_+
14,0.9822407,enhancing,GM12878,SIPA1_chr11_65638100_+
15,0.9916779,enhancing,GM12878,SIPA1_chr11_65638100_+
16,0.9946079,enhancing,GM12878,SIPA1_chr11_65638100_+
17,1.0008807,enhancing,GM12878,SIPA1_chr11_65638100_+
18,1.0050635,enhancing,GM12878,SIPA1_chr11_65638100_+
19,1.02313,enhancing,GM12878,SIPA1_chr11_65638100_+
20,1.023444,enhancing,GM12878,SIPA1_chr11_65638100_+
21,1.020364,enhancing,GM12878,SIPA1_chr11_65638100_+
22,1.0214494,enhancing,GM12878,SIPA1_chr11_65638100_+
23,1.0253743,enhancing,GM12878,SIPA1_chr11_65638100_+
24,1.0313692,enhancing,GM12878,SIPA1_chr11_65638100_+
25,1.034179,enhancing,GM12878,SIPA1_chr11_65638100_+
0,0.012848053,enhancing,GM12878,EDARADD_chr1_236394285_+
1,0.03032472,enhancing,GM12878,EDARADD_chr1_236394285_+
2,0.095676646,enhancing,GM12878,EDARADD_chr1_236394285_+
3,0.15691759,enhancing,GM12878,EDARADD_chr1_236394285_+
4,0.19619875,enhancing,GM12878,EDARADD_chr1_236394285_+
5,0.30724648,enhancing,GM12878,EDARADD_chr1_236394285_+
6,0.34140217,enhancing,GM12878,EDARADD_chr1_236394285_+
7,0.4464853,enhancing,GM12878,EDARADD_chr1_236394285_+
8,0.4287781,enhancing,GM12878,EDARADD_chr1_236394285_+
9,0.4422772,enhancing,GM12878,EDARADD_chr1_236394285_+
10,0.5376424,enhancing,GM12878,EDARADD_chr1_236394285_+
11,0.5721272,enhancing,GM12878,EDARADD_chr1_236394285_+
12,0.6154656,enhancing,GM12878,EDARADD_chr1_236394285_+
13,0.746578,enhancing,GM12878,EDARADD_chr1_236394285_+
14,0.7730426,enhancing,GM12878,EDARADD_chr1_236394285_+
15,0.72191864,enhancing,GM12878,EDARADD_chr1_236394285_+
16,0.7220733,enhancing,GM12878,EDARADD_chr1_236394285_+
17,0.71677613,enhancing,GM12878,EDARADD_chr1_236394285_+
18,0.71603596,enhancing,GM12878,EDARADD_chr1_236394285_+
19,0.71778136,enhancing,GM12878,EDARADD_chr1_236394285_+
20,0.74441457,enhancing,GM12878,EDARADD_chr1_236394285_+
21,0.77188927,enhancing,GM12878,EDARADD_chr1_236394285_+
22,0.82791585,enhancing,GM12878,EDARADD_chr1_236394285_+
23,0.8684179,enhancing,GM12878,EDARADD_chr1_236394285_+
24,0.8016713,enhancing,GM12878,EDARADD_chr1_236394285_+
25,0.81589717,enhancing,GM12878,EDARADD_chr1_236394285_+
0,0.0111736795,enhancing,GM12878,C8orf88_chr8_90985238_-
1,0.047783956,enhancing,GM12878,C8orf88_chr8_90985238_-
2,0.15371905,enhancing,GM12878,C8orf88_chr8_90985238_-
3,0.39246157,enhancing,GM12878,C8orf88_chr8_90985238_-
4,0.47694692,enhancing,GM12878,C8orf88_chr8_90985238_-
5,0.86411077,enhancing,GM12878,C8orf88_chr8_90985238_-
6,0.9839276,enhancing,GM12878,C8orf88_chr8_90985238_-
7,0.7831338,enhancing,GM12878,C8orf88_chr8_90985238_-
8,0.9235943,enhancing,GM12878,C8orf88_chr8_90985238_-
9,0.9381968,enhancing,GM12878,C8orf88_chr8_90985238_-
10,0.9307996,enhancing,GM12878,C8orf88_chr8_90985238_-
11,0.90615237,enhancing,GM12878,C8orf88_chr8_90985238_-
12,0.9541683,enhancing,GM12878,C8orf88_chr8_90985238_-
13,0.93690693,enhancing,GM12878,C8orf88_chr8_90985238_-
14,0.9789486,enhancing,GM12878,C8orf88_chr8_90985238_-
15,0.9707465,enhancing,GM12878,C8orf88_chr8_90985238_-
16,1.0458639,enhancing,GM12878,C8orf88_chr8_90985238_-
17,1.0464852,enhancing,GM12878,C8orf88_chr8_90985238_-
18,1.0644526,enhancing,GM12878,C8orf88_chr8_90985238_-
19,1.0469897,enhancing,GM12878,C8orf88_chr8_90985238_-
20,1.0491289,enhancing,GM12878,C8orf88_chr8_90985238_-
21,1.1315681,enhancing,GM12878,C8orf88_chr8_90985238_-
22,1.0722445,enhancing,GM12878,C8orf88_chr8_90985238_-
23,1.0559678,enhancing,GM12878,C8orf88_chr8_90985238_-
24,1.0277947,enhancing,GM12878,C8orf88_chr8_90985238_-
25,1.0074754,enhancing,GM12878,C8orf88_chr8_90985238_-
0,0.0026672473,enhancing,GM12878,RUBCNL_chr13_46387252_-
1,0.1923906,enhancing,GM12878,RUBCNL_chr13_46387252_-
2,0.41505423,enhancing,GM12878,RUBCNL_chr13_46387252_-
3,0.69888276,enhancing,GM12878,RUBCNL_chr13_46387252_-
4,0.81194377,enhancing,GM12878,RUBCNL_chr13_46387252_-
5,0.82697535,enhancing,GM12878,RUBCNL_chr13_46387252_-
6,0.82000166,enhancing,GM12878,RUBCNL_chr13_46387252_-
7,0.9560101,enhancing,GM12878,RUBCNL_chr13_46387252_-
8,1.1116118,enhancing,GM12878,RUBCNL_chr13_46387252_-
9,1.1053706,enhancing,GM12878,RUBCNL_chr13_46387252_-
10,1.1479341,enhancing,GM12878,RUBCNL_chr13_46387252_-
11,1.1316981,enhancing,GM12878,RUBCNL_chr13_46387252_-
12,1.1751777,enhancing,GM12878,RUBCNL_chr13_46387252_-
13,1.2456971,enhancing,GM12878,RUBCNL_chr13_46387252_-
14,1.2235386,enhancing,GM12878,RUBCNL_chr13_46387252_-
15,1.2509702,enhancing,GM12878,RUBCNL_chr13_46387252_-
16,1.2551105,enhancing,GM12878,RUBCNL_chr13_46387252_-
17,1.2298443,enhancing,GM12878,RUBCNL_chr13_46387252_-
18,1.2483686,enhancing,GM12878,RUBCNL_chr13_46387252_-
19,1.2329159,enhancing,GM12878,RUBCNL_chr13_46387252_-
20,1.2410412,enhancing,GM12878,RUBCNL_chr13_46387252_-
21,1.2578293,enhancing,GM12878,RUBCNL_chr13_46387252_-
22,1.2484525,enhancing,GM12878,RUBCNL_chr13_46387252_-
23,1.2162552,enhancing,GM12878,RUBCNL_chr13_46387252_-
24,1.2206037,enhancing,GM12878,RUBCNL_chr13_46387252_-
25,1.2164221,enhancing,GM12878,RUBCNL_chr13_46387252_-
0,0.024151884,enhancing,GM12878,PTMS_chr12_6766143_+
1,0.37362486,enhancing,GM12878,PTMS_chr12_6766143_+
2,0.5007616,enhancing,GM12878,PTMS_chr12_6766143_+
3,0.5752972,enhancing,GM12878,PTMS_chr12_6766143_+
4,0.65076184,enhancing,GM12878,PTMS_chr12_6766143_+
5,0.618652,enhancing,GM12878,PTMS_chr12_6766143_+
6,0.6939941,enhancing,GM12878,PTMS_chr12_6766143_+
7,0.7492448,enhancing,GM12878,PTMS_chr12_6766143_+
8,0.75888133,enhancing,GM12878,PTMS_chr12_6766143_+
9,0.82593864,enhancing,GM12878,PTMS_chr12_6766143_+
10,0.79911697,enhancing,GM12878,PTMS_chr12_6766143_+
11,0.8284467,enhancing,GM12878,PTMS_chr12_6766143_+
12,0.83764917,enhancing,GM12878,PTMS_chr12_6766143_+
13,0.8540142,enhancing,GM12878,PTMS_chr12_6766143_+
14,0.89302844,enhancing,GM12878,PTMS_chr12_6766143_+
15,0.8973006,enhancing,GM12878,PTMS_chr12_6766143_+
16,0.93134016,enhancing,GM12878,PTMS_chr12_6766143_+
17,0.94673747,enhancing,GM12878,PTMS_chr12_6766143_+
18,0.94798017,enhancing,GM12878,PTMS_chr12_6766143_+
19,0.94806576,enhancing,GM12878,PTMS_chr12_6766143_+
20,0.9754445,enhancing,GM12878,PTMS_chr12_6766143_+
21,0.9797772,enhancing,GM12878,PTMS_chr12_6766143_+
22,0.99087214,enhancing,GM12878,PTMS_chr12_6766143_+
23,1.0098377,enhancing,GM12878,PTMS_chr12_6766143_+
24,1.0076083,enhancing,GM12878,PTMS_chr12_6766143_+
25,1.0175203,enhancing,GM12878,PTMS_chr12_6766143_+
0,0.029952032,enhancing,GM12878,RASSF4_chr10_44959801_+
1,0.11292986,enhancing,GM12878,RASSF4_chr10_44959801_+
2,0.25174356,enhancing,GM12878,RASSF4_chr10_44959801_+
3,0.6082,enhancing,GM12878,RASSF4_chr10_44959801_+
4,0.7427359,enhancing,GM12878,RASSF4_chr10_44959801_+
5,0.8422129,enhancing,GM12878,RASSF4_chr10_44959801_+
6,0.8607776,enhancing,GM12878,RASSF4_chr10_44959801_+
7,0.9311426,enhancing,GM12878,RASSF4_chr10_44959801_+
8,0.9650111,enhancing,GM12878,RASSF4_chr10_44959801_+
9,0.9504037,enhancing,GM12878,RASSF4_chr10_44959801_+
10,1.0541154,enhancing,GM12878,RASSF4_chr10_44959801_+
11,0.99969,enhancing,GM12878,RASSF4_chr10_44959801_+
12,0.9377249,enhancing,GM12878,RASSF4_chr10_44959801_+
13,0.9281268,enhancing,GM12878,RASSF4_chr10_44959801_+
14,0.9706882,enhancing,GM12878,RASSF4_chr10_44959801_+
15,0.9933802,enhancing,GM12878,RASSF4_chr10_44959801_+
16,1.0056118,enhancing,GM12878,RASSF4_chr10_44959801_+
17,0.97636425,enhancing,GM12878,RASSF4_chr10_44959801_+
18,1.001802,enhancing,GM12878,RASSF4_chr10_44959801_+
19,1.0092329,enhancing,GM12878,RASSF4_chr10_44959801_+
20,1.0403409,enhancing,GM12878,RASSF4_chr10_44959801_+
21,1.0429468,enhancing,GM12878,RASSF4_chr10_44959801_+
22,1.0448161,enhancing,GM12878,RASSF4_chr10_44959801_+
23,1.0452776,enhancing,GM12878,RASSF4_chr10_44959801_+
24,1.0371809,enhancing,GM12878,RASSF4_chr10_44959801_+
25,1.0285457,enhancing,GM12878,RASSF4_chr10_44959801_+
0,0.056179296,enhancing,GM12878,TSPYL2_chrX_53082366_+
1,0.463747,enhancing,GM12878,TSPYL2_chrX_53082366_+
2,0.61128265,enhancing,GM12878,TSPYL2_chrX_53082366_+
3,0.63154197,enhancing,GM12878,TSPYL2_chrX_53082366_+
4,0.65683377,enhancing,GM12878,TSPYL2_chrX_53082366_+
5,0.73899984,enhancing,GM12878,TSPYL2_chrX_53082366_+
6,0.79131615,enhancing,GM12878,TSPYL2_chrX_53082366_+
7,0.8195672,enhancing,GM12878,TSPYL2_chrX_53082366_+
8,0.83459675,enhancing,GM12878,TSPYL2_chrX_53082366_+
9,0.85653996,enhancing,GM12878,TSPYL2_chrX_53082366_+
10,0.9163477,enhancing,GM12878,TSPYL2_chrX_53082366_+
11,0.9538883,enhancing,GM12878,TSPYL2_chrX_53082366_+
12,0.9807775,enhancing,GM12878,TSPYL2_chrX_53082366_+
13,0.98762983,enhancing,GM12878,TSPYL2_chrX_53082366_+
14,1.0199654,enhancing,GM12878,TSPYL2_chrX_53082366_+
15,1.0433937,enhancing,GM12878,TSPYL2_chrX_53082366_+
16,1.0109235,enhancing,GM12878,TSPYL2_chrX_53082366_+
17,1.0705936,enhancing,GM12878,TSPYL2_chrX_53082366_+
18,1.1144354,enhancing,GM12878,TSPYL2_chrX_53082366_+
19,1.1267004,enhancing,GM12878,TSPYL2_chrX_53082366_+
20,1.1240017,enhancing,GM12878,TSPYL2_chrX_53082366_+
21,1.1211147,enhancing,GM12878,TSPYL2_chrX_53082366_+
22,1.1226816,enhancing,GM12878,TSPYL2_chrX_53082366_+
23,1.124611,enhancing,GM12878,TSPYL2_chrX_53082366_+
24,1.1267761,enhancing,GM12878,TSPYL2_chrX_53082366_+
25,1.1244574,enhancing,GM12878,TSPYL2_chrX_53082366_+
0,0.00859752,enhancing,GM12878,MCTS2_chr20_31547378_+
1,0.034605343,enhancing,GM12878,MCTS2_chr20_31547378_+
2,0.108440876,enhancing,GM12878,MCTS2_chr20_31547378_+
3,0.24067214,enhancing,GM12878,MCTS2_chr20_31547378_+
4,0.2875377,enhancing,GM12878,MCTS2_chr20_31547378_+
5,0.358497,enhancing,GM12878,MCTS2_chr20_31547378_+
6,0.46347165,enhancing,GM12878,MCTS2_chr20_31547378_+
7,0.59629196,enhancing,GM12878,MCTS2_chr20_31547378_+
8,0.7189737,enhancing,GM12878,MCTS2_chr20_31547378_+
9,0.697477,enhancing,GM12878,MCTS2_chr20_31547378_+
10,0.74681574,enhancing,GM12878,MCTS2_chr20_31547378_+
11,0.79326195,enhancing,GM12878,MCTS2_chr20_31547378_+
12,0.81869256,enhancing,GM12878,MCTS2_chr20_31547378_+
13,0.7910733,enhancing,GM12878,MCTS2_chr20_31547378_+
14,0.8638014,enhancing,GM12878,MCTS2_chr20_31547378_+
15,0.9101659,enhancing,GM12878,MCTS2_chr20_31547378_+
16,0.93953544,enhancing,GM12878,MCTS2_chr20_31547378_+
17,0.95885706,enhancing,GM12878,MCTS2_chr20_31547378_+
18,0.9755063,enhancing,GM12878,MCTS2_chr20_31547378_+
19,0.9828572,enhancing,GM12878,MCTS2_chr20_31547378_+
20,0.96339357,enhancing,GM12878,MCTS2_chr20_31547378_+
21,0.9976487,enhancing,GM12878,MCTS2_chr20_31547378_+
22,1.0339167,enhancing,GM12878,MCTS2_chr20_31547378_+
23,1.0483727,enhancing,GM12878,MCTS2_chr20_31547378_+
24,1.0394046,enhancing,GM12878,MCTS2_chr20_31547378_+
25,1.0377724,enhancing,GM12878,MCTS2_chr20_31547378_+
0,0.027598998,enhancing,GM12878,TNFRSF8_chr1_12063302_+
1,0.12241434,enhancing,GM12878,TNFRSF8_chr1_12063302_+
2,0.29362434,enhancing,GM12878,TNFRSF8_chr1_12063302_+
3,0.4419505,enhancing,GM12878,TNFRSF8_chr1_12063302_+
4,0.49851242,enhancing,GM12878,TNFRSF8_chr1_12063302_+
5,0.54379284,enhancing,GM12878,TNFRSF8_chr1_12063302_+
6,0.59108216,enhancing,GM12878,TNFRSF8_chr1_12063302_+
7,0.70065,enhancing,GM12878,TNFRSF8_chr1_12063302_+
8,0.7392928,enhancing,GM12878,TNFRSF8_chr1_12063302_+
9,0.7826883,enhancing,GM12878,TNFRSF8_chr1_12063302_+
10,0.80030835,enhancing,GM12878,TNFRSF8_chr1_12063302_+
11,0.82095605,enhancing,GM12878,TNFRSF8_chr1_12063302_+
12,0.85861915,enhancing,GM12878,TNFRSF8_chr1_12063302_+
13,0.88575006,enhancing,GM12878,TNFRSF8_chr1_12063302_+
14,0.92680985,enhancing,GM12878,TNFRSF8_chr1_12063302_+
15,0.9143546,enhancing,GM12878,TNFRSF8_chr1_12063302_+
16,0.9150632,enhancing,GM12878,TNFRSF8_chr1_12063302_+
17,0.93396014,enhancing,GM12878,TNFRSF8_chr1_12063302_+
18,0.93217933,enhancing,GM12878,TNFRSF8_chr1_12063302_+
19,0.93022436,enhancing,GM12878,TNFRSF8_chr1_12063302_+
20,0.9435443,enhancing,GM12878,TNFRSF8_chr1_12063302_+
21,0.94049376,enhancing,GM12878,TNFRSF8_chr1_12063302_+
22,0.9446223,enhancing,GM12878,TNFRSF8_chr1_12063302_+
23,0.9873466,enhancing,GM12878,TNFRSF8_chr1_12063302_+
24,1.0056261,enhancing,GM12878,TNFRSF8_chr1_12063302_+
25,1.004576,enhancing,GM12878,TNFRSF8_chr1_12063302_+
0,0.0068760794,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
1,0.06046748,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
2,0.18321314,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
3,0.23415892,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
4,0.34661177,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
5,0.5265415,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
6,0.50963664,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
7,0.5825751,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
8,0.68785405,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
9,0.71703684,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
10,0.713458,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
11,0.81927526,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
12,0.83633345,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
13,0.77269214,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
14,0.76880145,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
15,0.7739063,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
16,0.7928327,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
17,0.7964268,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
18,0.83706665,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
19,0.89119077,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
20,0.8960914,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
21,0.8848935,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
22,0.891299,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
23,0.891983,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
24,0.9428499,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
25,0.9281228,enhancing,GM12878,PAFAH1B3_chr19_42302624_-
0,0.005936717,enhancing,GM12878,ZNF619_chr3_40477141_+
1,0.080161385,enhancing,GM12878,ZNF619_chr3_40477141_+
2,0.5751367,enhancing,GM12878,ZNF619_chr3_40477141_+
3,0.6481932,enhancing,GM12878,ZNF619_chr3_40477141_+
4,0.5183873,enhancing,GM12878,ZNF619_chr3_40477141_+
5,0.71326095,enhancing,GM12878,ZNF619_chr3_40477141_+
6,0.6939825,enhancing,GM12878,ZNF619_chr3_40477141_+
7,0.74795955,enhancing,GM12878,ZNF619_chr3_40477141_+
8,0.84835833,enhancing,GM12878,ZNF619_chr3_40477141_+
9,0.8516872,enhancing,GM12878,ZNF619_chr3_40477141_+
10,0.8649631,enhancing,GM12878,ZNF619_chr3_40477141_+
11,0.8861427,enhancing,GM12878,ZNF619_chr3_40477141_+
12,0.8891255,enhancing,GM12878,ZNF619_chr3_40477141_+
13,0.90527624,enhancing,GM12878,ZNF619_chr3_40477141_+
14,0.89450943,enhancing,GM12878,ZNF619_chr3_40477141_+
15,0.8711694,enhancing,GM12878,ZNF619_chr3_40477141_+
16,0.8934761,enhancing,GM12878,ZNF619_chr3_40477141_+
17,0.89547664,enhancing,GM12878,ZNF619_chr3_40477141_+
18,0.9087647,enhancing,GM12878,ZNF619_chr3_40477141_+
19,0.8974088,enhancing,GM12878,ZNF619_chr3_40477141_+
20,0.8900296,enhancing,GM12878,ZNF619_chr3_40477141_+
21,0.88549024,enhancing,GM12878,ZNF619_chr3_40477141_+
22,0.9140746,enhancing,GM12878,ZNF619_chr3_40477141_+
23,0.92173475,enhancing,GM12878,ZNF619_chr3_40477141_+
24,0.92219627,enhancing,GM12878,ZNF619_chr3_40477141_+
25,0.9293525,enhancing,GM12878,ZNF619_chr3_40477141_+
0,0.028796434,enhancing,GM12878,GPR160_chr3_170037994_+
1,0.4711361,enhancing,GM12878,GPR160_chr3_170037994_+
2,0.5509504,enhancing,GM12878,GPR160_chr3_170037994_+
3,0.58710396,enhancing,GM12878,GPR160_chr3_170037994_+
4,0.59370005,enhancing,GM12878,GPR160_chr3_170037994_+
5,0.65394294,enhancing,GM12878,GPR160_chr3_170037994_+
6,0.68417925,enhancing,GM12878,GPR160_chr3_170037994_+
7,0.7206742,enhancing,GM12878,GPR160_chr3_170037994_+
8,0.7453275,enhancing,GM12878,GPR160_chr3_170037994_+
9,0.756288,enhancing,GM12878,GPR160_chr3_170037994_+
10,0.8164725,enhancing,GM12878,GPR160_chr3_170037994_+
11,0.8259996,enhancing,GM12878,GPR160_chr3_170037994_+
12,0.83442485,enhancing,GM12878,GPR160_chr3_170037994_+
13,0.8784744,enhancing,GM12878,GPR160_chr3_170037994_+
14,0.9301296,enhancing,GM12878,GPR160_chr3_170037994_+
