,0,context,seq_id,cell_line
wt,479.36365,neutral,DNAJA1_chr9_33025272_+,GM12878
greedy_it1,471.08804,neutral,DNAJA1_chr9_33025272_+,GM12878
greedy_it2,480.87833,neutral,DNAJA1_chr9_33025272_+,GM12878
two_cres_shuffled,465.78754,neutral,DNAJA1_chr9_33025272_+,GM12878
wt,480.8266,neutral,PSMA1_chr11_14520363_-,GM12878
greedy_it1,476.7443,neutral,PSMA1_chr11_14520363_-,GM12878
greedy_it2,478.28876,neutral,PSMA1_chr11_14520363_-,GM12878
two_cres_shuffled,474.21085,neutral,PSMA1_chr11_14520363_-,GM12878
wt,480.79498,neutral,HNRNPA2B1_chr7_26200746_-,GM12878
greedy_it1,466.8444,neutral,HNRNPA2B1_chr7_26200746_-,GM12878
greedy_it2,476.76172,neutral,HNRNPA2B1_chr7_26200746_-,GM12878
two_cres_shuffled,462.55414,neutral,HNRNPA2B1_chr7_26200746_-,GM12878
wt,498.7894,neutral,H2AZ1_chr4_99950275_-,GM12878
greedy_it1,494.31528,neutral,H2AZ1_chr4_99950275_-,GM12878
greedy_it2,495.14322,neutral,H2AZ1_chr4_99950275_-,GM12878
two_cres_shuffled,486.82324,neutral,H2AZ1_chr4_99950275_-,GM12878
wt,500.51315,neutral,RPS27A_chr2_55232687_+,GM12878
greedy_it1,491.37753,neutral,RPS27A_chr2_55232687_+,GM12878
greedy_it2,499.413,neutral,RPS27A_chr2_55232687_+,GM12878
two_cres_shuffled,490.7716,neutral,RPS27A_chr2_55232687_+,GM12878
wt,509.93164,neutral,RPS24_chr10_78033862_+,GM12878
greedy_it1,505.82095,neutral,RPS24_chr10_78033862_+,GM12878
greedy_it2,509.44904,neutral,RPS24_chr10_78033862_+,GM12878
two_cres_shuffled,498.24725,neutral,RPS24_chr10_78033862_+,GM12878
wt,515.42017,neutral,HLA-A_chr6_29942531_+,GM12878
greedy_it1,495.95532,neutral,HLA-A_chr6_29942531_+,GM12878
greedy_it2,502.49,neutral,HLA-A_chr6_29942531_+,GM12878
two_cres_shuffled,482.15698,neutral,HLA-A_chr6_29942531_+,GM12878
wt,519.48975,neutral,SSR3_chr3_156555117_-,GM12878
greedy_it1,508.6065,neutral,SSR3_chr3_156555117_-,GM12878
greedy_it2,511.96948,neutral,SSR3_chr3_156555117_-,GM12878
two_cres_shuffled,495.19556,neutral,SSR3_chr3_156555117_-,GM12878
wt,521.3907,neutral,HMGB2_chr4_173334358_-,GM12878
greedy_it1,506.03076,neutral,HMGB2_chr4_173334358_-,GM12878
greedy_it2,515.06744,neutral,HMGB2_chr4_173334358_-,GM12878
two_cres_shuffled,500.09473,neutral,HMGB2_chr4_173334358_-,GM12878
wt,557.5414,neutral,HLA-C_chr6_31272086_-,GM12878
greedy_it1,524.98944,neutral,HLA-C_chr6_31272086_-,GM12878
greedy_it2,538.21643,neutral,HLA-C_chr6_31272086_-,GM12878
two_cres_shuffled,501.82062,neutral,HLA-C_chr6_31272086_-,GM12878
wt,624.8147,neutral,HLA-B_chr6_31357179_-,GM12878
greedy_it1,606.9482,neutral,HLA-B_chr6_31357179_-,GM12878
greedy_it2,613.3553,neutral,HLA-B_chr6_31357179_-,GM12878
two_cres_shuffled,594.76965,neutral,HLA-B_chr6_31357179_-,GM12878
wt,46.020813,silencing,CHAC1_chr15_40953470_+,GM12878
greedy_it1,34.424454,silencing,CHAC1_chr15_40953470_+,GM12878
greedy_it2,40.939194,silencing,CHAC1_chr15_40953470_+,GM12878
two_cres_shuffled,31.145092,silencing,CHAC1_chr15_40953470_+,GM12878
wt,47.085594,silencing,NR4A2_chr2_156332762_-,GM12878
greedy_it1,30.041168,silencing,NR4A2_chr2_156332762_-,GM12878
greedy_it2,39.432007,silencing,NR4A2_chr2_156332762_-,GM12878
two_cres_shuffled,22.554554,silencing,NR4A2_chr2_156332762_-,GM12878
wt,47.99083,silencing,ZNF211_chr19_57633198_+,GM12878
greedy_it1,46.03036,silencing,ZNF211_chr19_57633198_+,GM12878
greedy_it2,46.605324,silencing,ZNF211_chr19_57633198_+,GM12878
two_cres_shuffled,44.32849,silencing,ZNF211_chr19_57633198_+,GM12878
wt,48.593185,silencing,HS3ST3B1_chr17_14301080_+,GM12878
greedy_it1,34.290863,silencing,HS3ST3B1_chr17_14301080_+,GM12878
greedy_it2,39.844196,silencing,HS3ST3B1_chr17_14301080_+,GM12878
two_cres_shuffled,25.74419,silencing,HS3ST3B1_chr17_14301080_+,GM12878
wt,49.029327,silencing,ZNF595_chr4_53294_+,GM12878
greedy_it1,40.338215,silencing,ZNF595_chr4_53294_+,GM12878
greedy_it2,43.372734,silencing,ZNF595_chr4_53294_+,GM12878
two_cres_shuffled,35.347237,silencing,ZNF595_chr4_53294_+,GM12878
wt,52.43248,silencing,SNAP25_chr20_10218866_+,GM12878
greedy_it1,41.31726,silencing,SNAP25_chr20_10218866_+,GM12878
greedy_it2,43.376514,silencing,SNAP25_chr20_10218866_+,GM12878
two_cres_shuffled,32.658134,silencing,SNAP25_chr20_10218866_+,GM12878
wt,52.549454,silencing,ZNF555_chr19_2841474_+,GM12878
greedy_it1,45.372166,silencing,ZNF555_chr19_2841474_+,GM12878
greedy_it2,47.265026,silencing,ZNF555_chr19_2841474_+,GM12878
two_cres_shuffled,40.855995,silencing,ZNF555_chr19_2841474_+,GM12878
wt,53.374077,silencing,EMILIN2_chr18_2847005_+,GM12878
greedy_it1,41.682903,silencing,EMILIN2_chr18_2847005_+,GM12878
greedy_it2,47.432137,silencing,EMILIN2_chr18_2847005_+,GM12878
two_cres_shuffled,32.886158,silencing,EMILIN2_chr18_2847005_+,GM12878
wt,53.877354,silencing,TCF7L2_chr10_112950246_+,GM12878
greedy_it1,51.792534,silencing,TCF7L2_chr10_112950246_+,GM12878
greedy_it2,52.19165,silencing,TCF7L2_chr10_112950246_+,GM12878
two_cres_shuffled,50.039043,silencing,TCF7L2_chr10_112950246_+,GM12878
wt,54.68359,silencing,ZNF599_chr19_34773229_-,GM12878
greedy_it1,45.21525,silencing,ZNF599_chr19_34773229_-,GM12878
greedy_it2,52.6485,silencing,ZNF599_chr19_34773229_-,GM12878
two_cres_shuffled,39.098396,silencing,ZNF599_chr19_34773229_-,GM12878
wt,55.35219,silencing,ZNF717_chr3_75785549_-,GM12878
greedy_it1,47.39449,silencing,ZNF717_chr3_75785549_-,GM12878
greedy_it2,49.59318,silencing,ZNF717_chr3_75785549_-,GM12878
two_cres_shuffled,43.10649,silencing,ZNF717_chr3_75785549_-,GM12878
wt,55.880386,silencing,FBXW5_chr9_136944738_-,GM12878
greedy_it1,52.25882,silencing,FBXW5_chr9_136944738_-,GM12878
greedy_it2,55.05661,silencing,FBXW5_chr9_136944738_-,GM12878
two_cres_shuffled,49.633553,silencing,FBXW5_chr9_136944738_-,GM12878
wt,57.96987,silencing,ZNF606_chr19_58002819_-,GM12878
greedy_it1,55.23531,silencing,ZNF606_chr19_58002819_-,GM12878
greedy_it2,55.4297,silencing,ZNF606_chr19_58002819_-,GM12878
two_cres_shuffled,54.26762,silencing,ZNF606_chr19_58002819_-,GM12878
wt,60.584972,silencing,TFPI_chr2_187554438_-,GM12878
greedy_it1,49.110252,silencing,TFPI_chr2_187554438_-,GM12878
greedy_it2,49.914227,silencing,TFPI_chr2_187554438_-,GM12878
two_cres_shuffled,38.867897,silencing,TFPI_chr2_187554438_-,GM12878
wt,62.177486,silencing,MED27_chr9_132079856_-,GM12878
greedy_it1,59.58604,silencing,MED27_chr9_132079856_-,GM12878
greedy_it2,60.72423,silencing,MED27_chr9_132079856_-,GM12878
two_cres_shuffled,58.08973,silencing,MED27_chr9_132079856_-,GM12878
wt,63.352577,silencing,ZNF322_chr6_26659752_-,GM12878
greedy_it1,58.990456,silencing,ZNF322_chr6_26659752_-,GM12878
greedy_it2,62.990192,silencing,ZNF322_chr6_26659752_-,GM12878
two_cres_shuffled,57.553967,silencing,ZNF322_chr6_26659752_-,GM12878
wt,64.098625,silencing,EGR1_chr5_138465478_+,GM12878
greedy_it1,55.300293,silencing,EGR1_chr5_138465478_+,GM12878
greedy_it2,62.00634,silencing,EGR1_chr5_138465478_+,GM12878
two_cres_shuffled,53.813965,silencing,EGR1_chr5_138465478_+,GM12878
wt,66.17828,silencing,MAPK7_chr17_19378497_+,GM12878
greedy_it1,63.75813,silencing,MAPK7_chr17_19378497_+,GM12878
greedy_it2,64.57193,silencing,MAPK7_chr17_19378497_+,GM12878
two_cres_shuffled,61.23375,silencing,MAPK7_chr17_19378497_+,GM12878
wt,69.09217,silencing,ZNF324B_chr19_58451646_+,GM12878
greedy_it1,66.31332,silencing,ZNF324B_chr19_58451646_+,GM12878
greedy_it2,67.06512,silencing,ZNF324B_chr19_58451646_+,GM12878
two_cres_shuffled,63.9605,silencing,ZNF324B_chr19_58451646_+,GM12878
wt,71.77498,silencing,ZNF549_chr19_57527355_+,GM12878
greedy_it1,65.51882,silencing,ZNF549_chr19_57527355_+,GM12878
greedy_it2,67.10585,silencing,ZNF549_chr19_57527355_+,GM12878
two_cres_shuffled,60.955482,silencing,ZNF549_chr19_57527355_+,GM12878
wt,72.23056,silencing,ZNF324_chr19_58467055_+,GM12878
greedy_it1,66.49078,silencing,ZNF324_chr19_58467055_+,GM12878
greedy_it2,68.42668,silencing,ZNF324_chr19_58467055_+,GM12878
two_cres_shuffled,62.634884,silencing,ZNF324_chr19_58467055_+,GM12878
wt,73.46487,silencing,DOCK4_chr7_112206399_-,GM12878
greedy_it1,66.75737,silencing,DOCK4_chr7_112206399_-,GM12878
greedy_it2,70.44566,silencing,DOCK4_chr7_112206399_-,GM12878
two_cres_shuffled,61.68454,silencing,DOCK4_chr7_112206399_-,GM12878
wt,73.797,silencing,DUSP23_chr1_159780931_+,GM12878
greedy_it1,65.38565,silencing,DUSP23_chr1_159780931_+,GM12878
greedy_it2,72.93961,silencing,DUSP23_chr1_159780931_+,GM12878
two_cres_shuffled,62.10296,silencing,DUSP23_chr1_159780931_+,GM12878
wt,74.53242,silencing,DMXL2_chr15_51622771_-,GM12878
greedy_it1,70.56151,silencing,DMXL2_chr15_51622771_-,GM12878
greedy_it2,71.02673,silencing,DMXL2_chr15_51622771_-,GM12878
two_cres_shuffled,67.11952,silencing,DMXL2_chr15_51622771_-,GM12878
wt,75.19191,silencing,USP53_chr4_119212712_+,GM12878
greedy_it1,65.22688,silencing,USP53_chr4_119212712_+,GM12878
greedy_it2,73.67601,silencing,USP53_chr4_119212712_+,GM12878
two_cres_shuffled,64.13529,silencing,USP53_chr4_119212712_+,GM12878
wt,75.54501,silencing,ZNF17_chr19_57411178_+,GM12878
greedy_it1,70.594154,silencing,ZNF17_chr19_57411178_+,GM12878
greedy_it2,70.88745,silencing,ZNF17_chr19_57411178_+,GM12878
two_cres_shuffled,64.91327,silencing,ZNF17_chr19_57411178_+,GM12878
wt,76.69202,silencing,ZNF597_chr16_3443504_-,GM12878
greedy_it1,74.33585,silencing,ZNF597_chr16_3443504_-,GM12878
greedy_it2,75.61607,silencing,ZNF597_chr16_3443504_-,GM12878
two_cres_shuffled,72.08816,silencing,ZNF597_chr16_3443504_-,GM12878
wt,76.88461,silencing,ZNF16_chr8_144950880_-,GM12878
greedy_it1,68.27802,silencing,ZNF16_chr8_144950880_-,GM12878
greedy_it2,76.37813,silencing,ZNF16_chr8_144950880_-,GM12878
two_cres_shuffled,66.10276,silencing,ZNF16_chr8_144950880_-,GM12878
wt,77.36989,silencing,FZD6_chr8_103298864_+,GM12878
greedy_it1,64.16145,silencing,FZD6_chr8_103298864_+,GM12878
greedy_it2,74.55,silencing,FZD6_chr8_103298864_+,GM12878
two_cres_shuffled,60.98813,silencing,FZD6_chr8_103298864_+,GM12878
wt,77.37634,silencing,CCND1_chr11_69641155_+,GM12878
greedy_it1,66.830795,silencing,CCND1_chr11_69641155_+,GM12878
greedy_it2,71.57715,silencing,CCND1_chr11_69641155_+,GM12878
two_cres_shuffled,57.883007,silencing,CCND1_chr11_69641155_+,GM12878
wt,77.74279,silencing,ZNF134_chr19_57614237_+,GM12878
greedy_it1,67.674995,silencing,ZNF134_chr19_57614237_+,GM12878
greedy_it2,69.542885,silencing,ZNF134_chr19_57614237_+,GM12878
two_cres_shuffled,61.584026,silencing,ZNF134_chr19_57614237_+,GM12878
wt,78.67419,silencing,SPIN4_chrX_63351332_-,GM12878
greedy_it1,70.87687,silencing,SPIN4_chrX_63351332_-,GM12878
greedy_it2,77.33601,silencing,SPIN4_chrX_63351332_-,GM12878
two_cres_shuffled,63.51218,silencing,SPIN4_chrX_63351332_-,GM12878
wt,79.135605,silencing,KBTBD8_chr3_66998306_+,GM12878
greedy_it1,72.65329,silencing,KBTBD8_chr3_66998306_+,GM12878
greedy_it2,75.982414,silencing,KBTBD8_chr3_66998306_+,GM12878
two_cres_shuffled,70.49896,silencing,KBTBD8_chr3_66998306_+,GM12878
wt,79.19765,silencing,SUCO_chr1_172533117_+,GM12878
greedy_it1,76.54447,silencing,SUCO_chr1_172533117_+,GM12878
greedy_it2,78.788345,silencing,SUCO_chr1_172533117_+,GM12878
two_cres_shuffled,74.85033,silencing,SUCO_chr1_172533117_+,GM12878
wt,82.23805,silencing,ZNF256_chr19_57947706_-,GM12878
greedy_it1,68.08373,silencing,ZNF256_chr19_57947706_-,GM12878
greedy_it2,78.04969,silencing,ZNF256_chr19_57947706_-,GM12878
two_cres_shuffled,64.33812,silencing,ZNF256_chr19_57947706_-,GM12878
wt,83.85535,silencing,NFAT5_chr16_69565965_+,GM12878
greedy_it1,77.529884,silencing,NFAT5_chr16_69565965_+,GM12878
greedy_it2,80.2095,silencing,NFAT5_chr16_69565965_+,GM12878
two_cres_shuffled,71.417206,silencing,NFAT5_chr16_69565965_+,GM12878
wt,86.853836,silencing,ZNF485_chr10_43606425_+,GM12878
greedy_it1,76.636696,silencing,ZNF485_chr10_43606425_+,GM12878
greedy_it2,78.76583,silencing,ZNF485_chr10_43606425_+,GM12878
two_cres_shuffled,69.165474,silencing,ZNF485_chr10_43606425_+,GM12878
wt,89.55531,silencing,DCBLD2_chr3_98901695_-,GM12878
greedy_it1,85.15362,silencing,DCBLD2_chr3_98901695_-,GM12878
greedy_it2,85.90293,silencing,DCBLD2_chr3_98901695_-,GM12878
two_cres_shuffled,80.39586,silencing,DCBLD2_chr3_98901695_-,GM12878
wt,89.70047,silencing,ZNF14_chr19_19733112_-,GM12878
greedy_it1,82.423935,silencing,ZNF14_chr19_19733112_-,GM12878
greedy_it2,83.13619,silencing,ZNF14_chr19_19733112_-,GM12878
two_cres_shuffled,75.456825,silencing,ZNF14_chr19_19733112_-,GM12878
wt,91.162865,silencing,ENSG00000269026_chr19_57682044_+,GM12878
greedy_it1,84.075745,silencing,ENSG00000269026_chr19_57682044_+,GM12878
greedy_it2,85.45226,silencing,ENSG00000269026_chr19_57682044_+,GM12878
two_cres_shuffled,79.066154,silencing,ENSG00000269026_chr19_57682044_+,GM12878
wt,91.64058,silencing,HSD17B7_chr1_162790722_+,GM12878
greedy_it1,76.00389,silencing,HSD17B7_chr1_162790722_+,GM12878
greedy_it2,81.66491,silencing,HSD17B7_chr1_162790722_+,GM12878
two_cres_shuffled,61.22304,silencing,HSD17B7_chr1_162790722_+,GM12878
wt,91.99504,silencing,ZNF37A_chr10_38094335_+,GM12878
greedy_it1,86.45644,silencing,ZNF37A_chr10_38094335_+,GM12878
greedy_it2,87.91349,silencing,ZNF37A_chr10_38094335_+,GM12878
two_cres_shuffled,81.15719,silencing,ZNF37A_chr10_38094335_+,GM12878
wt,92.08569,silencing,PLD5P1_chr10_38094367_+,GM12878
greedy_it1,87.795235,silencing,PLD5P1_chr10_38094367_+,GM12878
greedy_it2,89.83151,silencing,PLD5P1_chr10_38094367_+,GM12878
two_cres_shuffled,82.36664,silencing,PLD5P1_chr10_38094367_+,GM12878
wt,92.69743,silencing,ZNF443_chr19_12441021_-,GM12878
greedy_it1,83.87867,silencing,ZNF443_chr19_12441021_-,GM12878
greedy_it2,91.10353,silencing,ZNF443_chr19_12441021_-,GM12878
two_cres_shuffled,80.33135,silencing,ZNF443_chr19_12441021_-,GM12878
wt,93.17872,silencing,ZNF567_chr19_36687611_+,GM12878
greedy_it1,82.18911,silencing,ZNF567_chr19_36687611_+,GM12878
greedy_it2,88.65025,silencing,ZNF567_chr19_36687611_+,GM12878
two_cres_shuffled,75.636246,silencing,ZNF567_chr19_36687611_+,GM12878
wt,93.47493,silencing,ZNF551_chr19_57682034_+,GM12878
greedy_it1,86.37084,silencing,ZNF551_chr19_57682034_+,GM12878
greedy_it2,87.003624,silencing,ZNF551_chr19_57682034_+,GM12878
two_cres_shuffled,82.17932,silencing,ZNF551_chr19_57682034_+,GM12878
wt,93.64726,silencing,ZNF530_chr19_57599884_+,GM12878
greedy_it1,85.2368,silencing,ZNF530_chr19_57599884_+,GM12878
greedy_it2,89.76399,silencing,ZNF530_chr19_57599884_+,GM12878
two_cres_shuffled,83.481834,silencing,ZNF530_chr19_57599884_+,GM12878
wt,95.81988,silencing,SCARB2_chr4_76213824_-,GM12878
greedy_it1,94.265976,silencing,SCARB2_chr4_76213824_-,GM12878
greedy_it2,96.54253,silencing,SCARB2_chr4_76213824_-,GM12878
two_cres_shuffled,92.89653,silencing,SCARB2_chr4_76213824_-,GM12878
wt,97.34731,silencing,ZNF12_chr7_6706923_-,GM12878
greedy_it1,86.1096,silencing,ZNF12_chr7_6706923_-,GM12878
greedy_it2,86.59456,silencing,ZNF12_chr7_6706923_-,GM12878
two_cres_shuffled,78.26047,silencing,ZNF12_chr7_6706923_-,GM12878
wt,99.95905,silencing,ZNF229_chr19_44448472_-,GM12878
greedy_it1,95.736374,silencing,ZNF229_chr19_44448472_-,GM12878
greedy_it2,101.1819,silencing,ZNF229_chr19_44448472_-,GM12878
two_cres_shuffled,90.5562,silencing,ZNF229_chr19_44448472_-,GM12878
wt,105.206055,silencing,RSBN1_chr1_113812289_-,GM12878
greedy_it1,102.14339,silencing,RSBN1_chr1_113812289_-,GM12878
greedy_it2,102.77389,silencing,RSBN1_chr1_113812289_-,GM12878
two_cres_shuffled,98.86215,silencing,RSBN1_chr1_113812289_-,GM12878
wt,107.26699,silencing,ZNF700_chr19_11925106_+,GM12878
greedy_it1,102.31439,silencing,ZNF700_chr19_11925106_+,GM12878
greedy_it2,103.02576,silencing,ZNF700_chr19_11925106_+,GM12878
two_cres_shuffled,97.35278,silencing,ZNF700_chr19_11925106_+,GM12878
wt,111.66786,silencing,SIGLEC10_chr19_51417642_-,GM12878
greedy_it1,97.323425,silencing,SIGLEC10_chr19_51417642_-,GM12878
greedy_it2,105.199036,silencing,SIGLEC10_chr19_51417642_-,GM12878
two_cres_shuffled,88.57582,silencing,SIGLEC10_chr19_51417642_-,GM12878
wt,112.066795,silencing,HOXA1_chr7_27096000_-,GM12878
greedy_it1,104.07623,silencing,HOXA1_chr7_27096000_-,GM12878
greedy_it2,106.5132,silencing,HOXA1_chr7_27096000_-,GM12878
two_cres_shuffled,99.15426,silencing,HOXA1_chr7_27096000_-,GM12878
wt,112.72734,silencing,ENSG00000267179_chr19_11925110_+,GM12878
greedy_it1,105.07843,silencing,ENSG00000267179_chr19_11925110_+,GM12878
greedy_it2,108.52971,silencing,ENSG00000267179_chr19_11925110_+,GM12878
two_cres_shuffled,99.591095,silencing,ENSG00000267179_chr19_11925110_+,GM12878
wt,114.50099,silencing,UBE2N_chr12_93441943_-,GM12878
greedy_it1,108.357155,silencing,UBE2N_chr12_93441943_-,GM12878
greedy_it2,110.228226,silencing,UBE2N_chr12_93441943_-,GM12878
two_cres_shuffled,102.52241,silencing,UBE2N_chr12_93441943_-,GM12878
wt,116.1599,silencing,RBAK_chr7_5045820_+,GM12878
greedy_it1,107.38849,silencing,RBAK_chr7_5045820_+,GM12878
greedy_it2,109.775856,silencing,RBAK_chr7_5045820_+,GM12878
two_cres_shuffled,102.23021,silencing,RBAK_chr7_5045820_+,GM12878
wt,117.94031,silencing,TMTC3_chr12_88142306_+,GM12878
greedy_it1,113.758804,silencing,TMTC3_chr12_88142306_+,GM12878
greedy_it2,114.448135,silencing,TMTC3_chr12_88142306_+,GM12878
two_cres_shuffled,110.95915,silencing,TMTC3_chr12_88142306_+,GM12878
wt,118.865814,silencing,ZNF260_chr19_36528268_-,GM12878
greedy_it1,108.074905,silencing,ZNF260_chr19_36528268_-,GM12878
greedy_it2,110.649864,silencing,ZNF260_chr19_36528268_-,GM12878
two_cres_shuffled,103.59057,silencing,ZNF260_chr19_36528268_-,GM12878
wt,120.51118,silencing,ZNF286A-TBC1D26_chr17_15699740_+,GM12878
greedy_it1,104.143265,silencing,ZNF286A-TBC1D26_chr17_15699740_+,GM12878
greedy_it2,106.65845,silencing,ZNF286A-TBC1D26_chr17_15699740_+,GM12878
two_cres_shuffled,95.638016,silencing,ZNF286A-TBC1D26_chr17_15699740_+,GM12878
wt,122.05247,silencing,SLC35G1_chr10_93893972_+,GM12878
greedy_it1,113.86178,silencing,SLC35G1_chr10_93893972_+,GM12878
greedy_it2,118.89485,silencing,SLC35G1_chr10_93893972_+,GM12878
two_cres_shuffled,110.203384,silencing,SLC35G1_chr10_93893972_+,GM12878
wt,122.280846,silencing,ZNF850_chr19_36772814_-,GM12878
greedy_it1,104.70412,silencing,ZNF850_chr19_36772814_-,GM12878
greedy_it2,107.355774,silencing,ZNF850_chr19_36772814_-,GM12878
two_cres_shuffled,96.67849,silencing,ZNF850_chr19_36772814_-,GM12878
wt,122.828636,silencing,ZNF416_chr19_57578911_-,GM12878
greedy_it1,111.168884,silencing,ZNF416_chr19_57578911_-,GM12878
greedy_it2,120.26406,silencing,ZNF416_chr19_57578911_-,GM12878
two_cres_shuffled,107.10008,silencing,ZNF416_chr19_57578911_-,GM12878
wt,122.9727,silencing,ZNF547_chr19_57363550_+,GM12878
greedy_it1,113.70857,silencing,ZNF547_chr19_57363550_+,GM12878
greedy_it2,116.03453,silencing,ZNF547_chr19_57363550_+,GM12878
two_cres_shuffled,108.44029,silencing,ZNF547_chr19_57363550_+,GM12878
wt,123.57332,silencing,ZNF286A_chr17_15699718_+,GM12878
greedy_it1,104.65346,silencing,ZNF286A_chr17_15699718_+,GM12878
greedy_it2,109.29696,silencing,ZNF286A_chr17_15699718_+,GM12878
two_cres_shuffled,94.48477,silencing,ZNF286A_chr17_15699718_+,GM12878
wt,125.041595,silencing,ZNF202_chr11_123741660_-,GM12878
greedy_it1,121.05424,silencing,ZNF202_chr11_123741660_-,GM12878
greedy_it2,122.250244,silencing,ZNF202_chr11_123741660_-,GM12878
two_cres_shuffled,118.47563,silencing,ZNF202_chr11_123741660_-,GM12878
wt,126.63263,silencing,ZNF510_chr9_96778087_-,GM12878
greedy_it1,118.08525,silencing,ZNF510_chr9_96778087_-,GM12878
greedy_it2,118.46709,silencing,ZNF510_chr9_96778087_-,GM12878
two_cres_shuffled,108.407776,silencing,ZNF510_chr9_96778087_-,GM12878
wt,129.6224,silencing,TRAPPC2B_chr19_57363566_+,GM12878
greedy_it1,124.741295,silencing,TRAPPC2B_chr19_57363566_+,GM12878
greedy_it2,125.25281,silencing,TRAPPC2B_chr19_57363566_+,GM12878
two_cres_shuffled,120.29512,silencing,TRAPPC2B_chr19_57363566_+,GM12878
wt,131.91948,silencing,ENSG00000268133_chr19_57363565_+,GM12878
greedy_it1,124.58498,silencing,ENSG00000268133_chr19_57363565_+,GM12878
greedy_it2,127.12477,silencing,ENSG00000268133_chr19_57363565_+,GM12878
two_cres_shuffled,118.43099,silencing,ENSG00000268133_chr19_57363565_+,GM12878
wt,138.07928,silencing,TMEM160_chr19_47048624_-,GM12878
greedy_it1,133.1976,silencing,TMEM160_chr19_47048624_-,GM12878
greedy_it2,135.11559,silencing,TMEM160_chr19_47048624_-,GM12878
two_cres_shuffled,129.41153,silencing,TMEM160_chr19_47048624_-,GM12878
wt,140.30275,silencing,NUDT16_chr3_131381773_+,GM12878
greedy_it1,127.68884,silencing,NUDT16_chr3_131381773_+,GM12878
greedy_it2,142.78865,silencing,NUDT16_chr3_131381773_+,GM12878
two_cres_shuffled,123.07416,silencing,NUDT16_chr3_131381773_+,GM12878
wt,146.52957,silencing,ZNF275_chrX_153334152_+,GM12878
greedy_it1,141.93364,silencing,ZNF275_chrX_153334152_+,GM12878
greedy_it2,141.95555,silencing,ZNF275_chrX_153334152_+,GM12878
two_cres_shuffled,136.50671,silencing,ZNF275_chrX_153334152_+,GM12878
wt,148.28589,silencing,FOXO3B_chr17_18682314_-,GM12878
greedy_it1,134.25735,silencing,FOXO3B_chr17_18682314_-,GM12878
greedy_it2,134.44829,silencing,FOXO3B_chr17_18682314_-,GM12878
two_cres_shuffled,121.40772,silencing,FOXO3B_chr17_18682314_-,GM12878
wt,165.71463,silencing,ZNF268_chr12_133181521_+,GM12878
greedy_it1,155.24202,silencing,ZNF268_chr12_133181521_+,GM12878
greedy_it2,156.24788,silencing,ZNF268_chr12_133181521_+,GM12878
two_cres_shuffled,145.68228,silencing,ZNF268_chr12_133181521_+,GM12878
wt,179.9188,silencing,ASPH_chr8_61714568_-,GM12878
greedy_it1,167.87483,silencing,ASPH_chr8_61714568_-,GM12878
greedy_it2,174.98978,silencing,ASPH_chr8_61714568_-,GM12878
two_cres_shuffled,161.9943,silencing,ASPH_chr8_61714568_-,GM12878
wt,205.95062,silencing,USPL1_chr13_30617936_+,GM12878
greedy_it1,199.63286,silencing,USPL1_chr13_30617936_+,GM12878
greedy_it2,203.00893,silencing,USPL1_chr13_30617936_+,GM12878
two_cres_shuffled,194.85779,silencing,USPL1_chr13_30617936_+,GM12878
wt,221.17183,silencing,HJURP_chr2_233854535_-,GM12878
greedy_it1,214.16089,silencing,HJURP_chr2_233854535_-,GM12878
greedy_it2,218.93013,silencing,HJURP_chr2_233854535_-,GM12878
two_cres_shuffled,211.60193,silencing,HJURP_chr2_233854535_-,GM12878
wt,238.32645,silencing,REXO2_chr11_114439483_+,GM12878
greedy_it1,222.327,silencing,REXO2_chr11_114439483_+,GM12878
greedy_it2,231.8829,silencing,REXO2_chr11_114439483_+,GM12878
two_cres_shuffled,217.0445,silencing,REXO2_chr11_114439483_+,GM12878
wt,166.30952,enhancing,CHST11_chr12_104456947_+,K562
greedy_it1,134.11111,enhancing,CHST11_chr12_104456947_+,K562
greedy_it2,138.83401,enhancing,CHST11_chr12_104456947_+,K562
two_cres_shuffled,73.43734,enhancing,CHST11_chr12_104456947_+,K562
wt,315.1901,enhancing,VARS1_chr6_31795752_-,K562
greedy_it1,264.95148,enhancing,VARS1_chr6_31795752_-,K562
greedy_it2,292.20483,enhancing,VARS1_chr6_31795752_-,K562
two_cres_shuffled,234.88013,enhancing,VARS1_chr6_31795752_-,K562
wt,41.91194,enhancing,SOSTDC1_chr7_16465738_-,K562
greedy_it1,23.653217,enhancing,SOSTDC1_chr7_16465738_-,K562
greedy_it2,26.899008,enhancing,SOSTDC1_chr7_16465738_-,K562
two_cres_shuffled,15.582927,enhancing,SOSTDC1_chr7_16465738_-,K562
wt,216.23982,enhancing,TFDP2_chr3_142028626_-,K562
greedy_it1,162.95255,enhancing,TFDP2_chr3_142028626_-,K562
greedy_it2,192.03012,enhancing,TFDP2_chr3_142028626_-,K562
two_cres_shuffled,124.53691,enhancing,TFDP2_chr3_142028626_-,K562
wt,78.1378,enhancing,ABCA8_chr17_68955392_-,K562
greedy_it1,49.338573,enhancing,ABCA8_chr17_68955392_-,K562
greedy_it2,54.70217,enhancing,ABCA8_chr17_68955392_-,K562
two_cres_shuffled,26.761414,enhancing,ABCA8_chr17_68955392_-,K562
wt,36.496086,enhancing,VSTM4_chr10_49115522_-,K562
greedy_it1,23.777132,enhancing,VSTM4_chr10_49115522_-,K562
