,Normalized TSS activity,context,cell_line,seq_id
6,0.45683298,silencing,K562,ZNF443_chr19_12441021_-
7,0.4705435,silencing,K562,ZNF443_chr19_12441021_-
8,0.44541103,silencing,K562,ZNF443_chr19_12441021_-
9,0.47014984,silencing,K562,ZNF443_chr19_12441021_-
10,0.49530068,silencing,K562,ZNF443_chr19_12441021_-
11,0.49232557,silencing,K562,ZNF443_chr19_12441021_-
12,0.48784924,silencing,K562,ZNF443_chr19_12441021_-
13,0.48181638,silencing,K562,ZNF443_chr19_12441021_-
14,0.4815559,silencing,K562,ZNF443_chr19_12441021_-
15,0.4905246,silencing,K562,ZNF443_chr19_12441021_-
16,0.4977377,silencing,K562,ZNF443_chr19_12441021_-
17,0.52183205,silencing,K562,ZNF443_chr19_12441021_-
18,0.51737255,silencing,K562,ZNF443_chr19_12441021_-
19,0.5185423,silencing,K562,ZNF443_chr19_12441021_-
20,0.5180124,silencing,K562,ZNF443_chr19_12441021_-
21,0.5109574,silencing,K562,ZNF443_chr19_12441021_-
22,0.51787657,silencing,K562,ZNF443_chr19_12441021_-
23,0.52822065,silencing,K562,ZNF443_chr19_12441021_-
24,0.5283857,silencing,K562,ZNF443_chr19_12441021_-
25,0.52563673,silencing,K562,ZNF443_chr19_12441021_-
0,1.0,silencing,K562,NFIL3_chr9_91423832_-
1,0.46055782,silencing,K562,NFIL3_chr9_91423832_-
2,0.55296177,silencing,K562,NFIL3_chr9_91423832_-
3,0.5288018,silencing,K562,NFIL3_chr9_91423832_-
4,0.4881871,silencing,K562,NFIL3_chr9_91423832_-
5,0.49051708,silencing,K562,NFIL3_chr9_91423832_-
6,0.48409805,silencing,K562,NFIL3_chr9_91423832_-
7,0.5247044,silencing,K562,NFIL3_chr9_91423832_-
8,0.517679,silencing,K562,NFIL3_chr9_91423832_-
9,0.5149713,silencing,K562,NFIL3_chr9_91423832_-
10,0.5016411,silencing,K562,NFIL3_chr9_91423832_-
11,0.4798902,silencing,K562,NFIL3_chr9_91423832_-
12,0.4835958,silencing,K562,NFIL3_chr9_91423832_-
13,0.46433228,silencing,K562,NFIL3_chr9_91423832_-
14,0.4617886,silencing,K562,NFIL3_chr9_91423832_-
15,0.47167212,silencing,K562,NFIL3_chr9_91423832_-
16,0.4702206,silencing,K562,NFIL3_chr9_91423832_-
17,0.46789888,silencing,K562,NFIL3_chr9_91423832_-
18,0.47397527,silencing,K562,NFIL3_chr9_91423832_-
19,0.47374415,silencing,K562,NFIL3_chr9_91423832_-
20,0.46513313,silencing,K562,NFIL3_chr9_91423832_-
21,0.46933934,silencing,K562,NFIL3_chr9_91423832_-
22,0.47247773,silencing,K562,NFIL3_chr9_91423832_-
23,0.47042233,silencing,K562,NFIL3_chr9_91423832_-
24,0.48271877,silencing,K562,NFIL3_chr9_91423832_-
25,0.49056733,silencing,K562,NFIL3_chr9_91423832_-
0,1.0,silencing,K562,ASTE1_chr3_131026792_-
1,0.9726826,silencing,K562,ASTE1_chr3_131026792_-
2,0.77235657,silencing,K562,ASTE1_chr3_131026792_-
3,0.6653786,silencing,K562,ASTE1_chr3_131026792_-
4,0.7012184,silencing,K562,ASTE1_chr3_131026792_-
5,0.6966609,silencing,K562,ASTE1_chr3_131026792_-
6,0.6686634,silencing,K562,ASTE1_chr3_131026792_-
7,0.64193535,silencing,K562,ASTE1_chr3_131026792_-
8,0.62766194,silencing,K562,ASTE1_chr3_131026792_-
9,0.5890663,silencing,K562,ASTE1_chr3_131026792_-
10,0.57261795,silencing,K562,ASTE1_chr3_131026792_-
11,0.5771616,silencing,K562,ASTE1_chr3_131026792_-
12,0.5338862,silencing,K562,ASTE1_chr3_131026792_-
13,0.5289557,silencing,K562,ASTE1_chr3_131026792_-
14,0.5483962,silencing,K562,ASTE1_chr3_131026792_-
15,0.56981003,silencing,K562,ASTE1_chr3_131026792_-
16,0.561275,silencing,K562,ASTE1_chr3_131026792_-
17,0.55606717,silencing,K562,ASTE1_chr3_131026792_-
18,0.5330205,silencing,K562,ASTE1_chr3_131026792_-
19,0.4603954,silencing,K562,ASTE1_chr3_131026792_-
20,0.4686118,silencing,K562,ASTE1_chr3_131026792_-
21,0.44746944,silencing,K562,ASTE1_chr3_131026792_-
22,0.44434166,silencing,K562,ASTE1_chr3_131026792_-
23,0.45744997,silencing,K562,ASTE1_chr3_131026792_-
24,0.43803006,silencing,K562,ASTE1_chr3_131026792_-
25,0.43422067,silencing,K562,ASTE1_chr3_131026792_-
0,1.0,silencing,K562,PLEKHH3_chr17_42676994_-
1,0.68703574,silencing,K562,PLEKHH3_chr17_42676994_-
2,0.6426487,silencing,K562,PLEKHH3_chr17_42676994_-
3,0.63782185,silencing,K562,PLEKHH3_chr17_42676994_-
4,0.65632075,silencing,K562,PLEKHH3_chr17_42676994_-
5,0.64712787,silencing,K562,PLEKHH3_chr17_42676994_-
6,0.5921119,silencing,K562,PLEKHH3_chr17_42676994_-
7,0.52993304,silencing,K562,PLEKHH3_chr17_42676994_-
8,0.5202584,silencing,K562,PLEKHH3_chr17_42676994_-
9,0.46928087,silencing,K562,PLEKHH3_chr17_42676994_-
10,0.4462062,silencing,K562,PLEKHH3_chr17_42676994_-
11,0.43634802,silencing,K562,PLEKHH3_chr17_42676994_-
12,0.42566016,silencing,K562,PLEKHH3_chr17_42676994_-
13,0.4204388,silencing,K562,PLEKHH3_chr17_42676994_-
14,0.4103274,silencing,K562,PLEKHH3_chr17_42676994_-
15,0.40260047,silencing,K562,PLEKHH3_chr17_42676994_-
16,0.3953273,silencing,K562,PLEKHH3_chr17_42676994_-
17,0.38363132,silencing,K562,PLEKHH3_chr17_42676994_-
18,0.381359,silencing,K562,PLEKHH3_chr17_42676994_-
19,0.37415105,silencing,K562,PLEKHH3_chr17_42676994_-
20,0.3667167,silencing,K562,PLEKHH3_chr17_42676994_-
21,0.36203858,silencing,K562,PLEKHH3_chr17_42676994_-
22,0.36270627,silencing,K562,PLEKHH3_chr17_42676994_-
23,0.37047148,silencing,K562,PLEKHH3_chr17_42676994_-
24,0.37145123,silencing,K562,PLEKHH3_chr17_42676994_-
25,0.36917448,silencing,K562,PLEKHH3_chr17_42676994_-
0,1.0,silencing,K562,REEP5_chr5_112922227_-
1,0.8558837,silencing,K562,REEP5_chr5_112922227_-
2,0.6991666,silencing,K562,REEP5_chr5_112922227_-
3,0.6737147,silencing,K562,REEP5_chr5_112922227_-
4,0.5650123,silencing,K562,REEP5_chr5_112922227_-
5,0.5845033,silencing,K562,REEP5_chr5_112922227_-
6,0.60088694,silencing,K562,REEP5_chr5_112922227_-
7,0.61944723,silencing,K562,REEP5_chr5_112922227_-
8,0.48574072,silencing,K562,REEP5_chr5_112922227_-
9,0.47869477,silencing,K562,REEP5_chr5_112922227_-
10,0.46200472,silencing,K562,REEP5_chr5_112922227_-
11,0.4454243,silencing,K562,REEP5_chr5_112922227_-
12,0.4667455,silencing,K562,REEP5_chr5_112922227_-
13,0.4524426,silencing,K562,REEP5_chr5_112922227_-
14,0.43864778,silencing,K562,REEP5_chr5_112922227_-
15,0.36547792,silencing,K562,REEP5_chr5_112922227_-
16,0.36040384,silencing,K562,REEP5_chr5_112922227_-
17,0.35794356,silencing,K562,REEP5_chr5_112922227_-
18,0.33681768,silencing,K562,REEP5_chr5_112922227_-
19,0.33093014,silencing,K562,REEP5_chr5_112922227_-
20,0.3268414,silencing,K562,REEP5_chr5_112922227_-
21,0.31964812,silencing,K562,REEP5_chr5_112922227_-
22,0.3546122,silencing,K562,REEP5_chr5_112922227_-
23,0.36445257,silencing,K562,REEP5_chr5_112922227_-
24,0.3645898,silencing,K562,REEP5_chr5_112922227_-
25,0.40394834,silencing,K562,REEP5_chr5_112922227_-
0,1.0,silencing,K562,ZNF595_chr4_53294_+
1,1.0258268,silencing,K562,ZNF595_chr4_53294_+
2,1.0210394,silencing,K562,ZNF595_chr4_53294_+
3,0.86920476,silencing,K562,ZNF595_chr4_53294_+
4,0.8507365,silencing,K562,ZNF595_chr4_53294_+
5,0.7661593,silencing,K562,ZNF595_chr4_53294_+
6,0.7251826,silencing,K562,ZNF595_chr4_53294_+
7,0.70513135,silencing,K562,ZNF595_chr4_53294_+
8,0.7198904,silencing,K562,ZNF595_chr4_53294_+
9,0.7133831,silencing,K562,ZNF595_chr4_53294_+
10,0.6461124,silencing,K562,ZNF595_chr4_53294_+
11,0.63254255,silencing,K562,ZNF595_chr4_53294_+
12,0.6192748,silencing,K562,ZNF595_chr4_53294_+
13,0.626741,silencing,K562,ZNF595_chr4_53294_+
14,0.5741291,silencing,K562,ZNF595_chr4_53294_+
15,0.5641709,silencing,K562,ZNF595_chr4_53294_+
16,0.5570421,silencing,K562,ZNF595_chr4_53294_+
17,0.5354273,silencing,K562,ZNF595_chr4_53294_+
18,0.54290605,silencing,K562,ZNF595_chr4_53294_+
19,0.52192354,silencing,K562,ZNF595_chr4_53294_+
20,0.51668864,silencing,K562,ZNF595_chr4_53294_+
21,0.520263,silencing,K562,ZNF595_chr4_53294_+
22,0.51639044,silencing,K562,ZNF595_chr4_53294_+
23,0.50965893,silencing,K562,ZNF595_chr4_53294_+
24,0.50360626,silencing,K562,ZNF595_chr4_53294_+
25,0.5189109,silencing,K562,ZNF595_chr4_53294_+
0,1.0,silencing,K562,MYBL1_chr8_66613294_-
1,0.6133131,silencing,K562,MYBL1_chr8_66613294_-
2,0.5139696,silencing,K562,MYBL1_chr8_66613294_-
3,0.48211187,silencing,K562,MYBL1_chr8_66613294_-
4,0.4676843,silencing,K562,MYBL1_chr8_66613294_-
5,0.4988867,silencing,K562,MYBL1_chr8_66613294_-
6,0.51004505,silencing,K562,MYBL1_chr8_66613294_-
7,0.5318145,silencing,K562,MYBL1_chr8_66613294_-
8,0.6022999,silencing,K562,MYBL1_chr8_66613294_-
9,0.5244175,silencing,K562,MYBL1_chr8_66613294_-
10,0.52328503,silencing,K562,MYBL1_chr8_66613294_-
11,0.51099974,silencing,K562,MYBL1_chr8_66613294_-
12,0.55518186,silencing,K562,MYBL1_chr8_66613294_-
13,0.51393884,silencing,K562,MYBL1_chr8_66613294_-
14,0.4774435,silencing,K562,MYBL1_chr8_66613294_-
15,0.4701574,silencing,K562,MYBL1_chr8_66613294_-
16,0.4638547,silencing,K562,MYBL1_chr8_66613294_-
17,0.45523524,silencing,K562,MYBL1_chr8_66613294_-
18,0.45299888,silencing,K562,MYBL1_chr8_66613294_-
19,0.44994316,silencing,K562,MYBL1_chr8_66613294_-
20,0.42670134,silencing,K562,MYBL1_chr8_66613294_-
21,0.40604827,silencing,K562,MYBL1_chr8_66613294_-
22,0.39697078,silencing,K562,MYBL1_chr8_66613294_-
23,0.40957606,silencing,K562,MYBL1_chr8_66613294_-
24,0.3916841,silencing,K562,MYBL1_chr8_66613294_-
25,0.3953969,silencing,K562,MYBL1_chr8_66613294_-
0,1.0,silencing,K562,ZNF606_chr19_58002819_-
1,0.35629565,silencing,K562,ZNF606_chr19_58002819_-
2,0.3218146,silencing,K562,ZNF606_chr19_58002819_-
3,0.3186182,silencing,K562,ZNF606_chr19_58002819_-
4,0.31817913,silencing,K562,ZNF606_chr19_58002819_-
5,0.31758332,silencing,K562,ZNF606_chr19_58002819_-
6,0.31821272,silencing,K562,ZNF606_chr19_58002819_-
7,0.3020245,silencing,K562,ZNF606_chr19_58002819_-
8,0.32376444,silencing,K562,ZNF606_chr19_58002819_-
9,0.3593049,silencing,K562,ZNF606_chr19_58002819_-
10,0.32311606,silencing,K562,ZNF606_chr19_58002819_-
11,0.30169913,silencing,K562,ZNF606_chr19_58002819_-
12,0.29743716,silencing,K562,ZNF606_chr19_58002819_-
13,0.28751642,silencing,K562,ZNF606_chr19_58002819_-
14,0.26276433,silencing,K562,ZNF606_chr19_58002819_-
15,0.26447612,silencing,K562,ZNF606_chr19_58002819_-
16,0.26685467,silencing,K562,ZNF606_chr19_58002819_-
17,0.26310384,silencing,K562,ZNF606_chr19_58002819_-
18,0.26744026,silencing,K562,ZNF606_chr19_58002819_-
19,0.26735595,silencing,K562,ZNF606_chr19_58002819_-
20,0.266136,silencing,K562,ZNF606_chr19_58002819_-
21,0.2706304,silencing,K562,ZNF606_chr19_58002819_-
22,0.2821251,silencing,K562,ZNF606_chr19_58002819_-
23,0.27827153,silencing,K562,ZNF606_chr19_58002819_-
24,0.28206193,silencing,K562,ZNF606_chr19_58002819_-
25,0.27656808,silencing,K562,ZNF606_chr19_58002819_-
0,1.0,silencing,K562,ZNF717_chr3_75785549_-
1,0.7086437,silencing,K562,ZNF717_chr3_75785549_-
2,0.81662923,silencing,K562,ZNF717_chr3_75785549_-
3,0.6898678,silencing,K562,ZNF717_chr3_75785549_-
4,0.44620156,silencing,K562,ZNF717_chr3_75785549_-
5,0.46021783,silencing,K562,ZNF717_chr3_75785549_-
6,0.41529825,silencing,K562,ZNF717_chr3_75785549_-
7,0.43641257,silencing,K562,ZNF717_chr3_75785549_-
8,0.4483065,silencing,K562,ZNF717_chr3_75785549_-
9,0.43095776,silencing,K562,ZNF717_chr3_75785549_-
10,0.41683745,silencing,K562,ZNF717_chr3_75785549_-
11,0.39535645,silencing,K562,ZNF717_chr3_75785549_-
12,0.39420268,silencing,K562,ZNF717_chr3_75785549_-
13,0.42076892,silencing,K562,ZNF717_chr3_75785549_-
14,0.35613498,silencing,K562,ZNF717_chr3_75785549_-
15,0.3706902,silencing,K562,ZNF717_chr3_75785549_-
16,0.38142586,silencing,K562,ZNF717_chr3_75785549_-
17,0.38004038,silencing,K562,ZNF717_chr3_75785549_-
18,0.38001972,silencing,K562,ZNF717_chr3_75785549_-
19,0.3843022,silencing,K562,ZNF717_chr3_75785549_-
20,0.37410447,silencing,K562,ZNF717_chr3_75785549_-
21,0.36452726,silencing,K562,ZNF717_chr3_75785549_-
22,0.3673775,silencing,K562,ZNF717_chr3_75785549_-
23,0.3663334,silencing,K562,ZNF717_chr3_75785549_-
24,0.37453604,silencing,K562,ZNF717_chr3_75785549_-
25,0.38363376,silencing,K562,ZNF717_chr3_75785549_-
0,1.0,silencing,K562,ZNF555_chr19_2841474_+
1,0.47562936,silencing,K562,ZNF555_chr19_2841474_+
2,0.4773436,silencing,K562,ZNF555_chr19_2841474_+
3,0.38904327,silencing,K562,ZNF555_chr19_2841474_+
4,0.33543158,silencing,K562,ZNF555_chr19_2841474_+
5,0.35700753,silencing,K562,ZNF555_chr19_2841474_+
6,0.30968946,silencing,K562,ZNF555_chr19_2841474_+
7,0.318278,silencing,K562,ZNF555_chr19_2841474_+
8,0.33137912,silencing,K562,ZNF555_chr19_2841474_+
9,0.28497,silencing,K562,ZNF555_chr19_2841474_+
10,0.27404335,silencing,K562,ZNF555_chr19_2841474_+
11,0.27709767,silencing,K562,ZNF555_chr19_2841474_+
12,0.2787195,silencing,K562,ZNF555_chr19_2841474_+
13,0.2765183,silencing,K562,ZNF555_chr19_2841474_+
14,0.27754033,silencing,K562,ZNF555_chr19_2841474_+
15,0.2770984,silencing,K562,ZNF555_chr19_2841474_+
16,0.2654373,silencing,K562,ZNF555_chr19_2841474_+
17,0.27670556,silencing,K562,ZNF555_chr19_2841474_+
18,0.28084305,silencing,K562,ZNF555_chr19_2841474_+
19,0.2789801,silencing,K562,ZNF555_chr19_2841474_+
20,0.28142282,silencing,K562,ZNF555_chr19_2841474_+
21,0.28133267,silencing,K562,ZNF555_chr19_2841474_+
22,0.28104934,silencing,K562,ZNF555_chr19_2841474_+
23,0.28137472,silencing,K562,ZNF555_chr19_2841474_+
24,0.2774817,silencing,K562,ZNF555_chr19_2841474_+
25,0.28381127,silencing,K562,ZNF555_chr19_2841474_+
0,1.0,silencing,K562,ZNF225_chr19_44113398_+
1,0.6675492,silencing,K562,ZNF225_chr19_44113398_+
2,0.6402158,silencing,K562,ZNF225_chr19_44113398_+
3,0.5374998,silencing,K562,ZNF225_chr19_44113398_+
4,0.550183,silencing,K562,ZNF225_chr19_44113398_+
5,0.5125796,silencing,K562,ZNF225_chr19_44113398_+
6,0.48285308,silencing,K562,ZNF225_chr19_44113398_+
7,0.47550532,silencing,K562,ZNF225_chr19_44113398_+
8,0.50224364,silencing,K562,ZNF225_chr19_44113398_+
9,0.5075192,silencing,K562,ZNF225_chr19_44113398_+
10,0.5053284,silencing,K562,ZNF225_chr19_44113398_+
11,0.50641364,silencing,K562,ZNF225_chr19_44113398_+
12,0.5064881,silencing,K562,ZNF225_chr19_44113398_+
13,0.51954055,silencing,K562,ZNF225_chr19_44113398_+
14,0.5202616,silencing,K562,ZNF225_chr19_44113398_+
15,0.54489934,silencing,K562,ZNF225_chr19_44113398_+
16,0.5264102,silencing,K562,ZNF225_chr19_44113398_+
17,0.52862626,silencing,K562,ZNF225_chr19_44113398_+
18,0.5230535,silencing,K562,ZNF225_chr19_44113398_+
19,0.5267139,silencing,K562,ZNF225_chr19_44113398_+
20,0.53138894,silencing,K562,ZNF225_chr19_44113398_+
21,0.53076935,silencing,K562,ZNF225_chr19_44113398_+
22,0.5260008,silencing,K562,ZNF225_chr19_44113398_+
23,0.52243006,silencing,K562,ZNF225_chr19_44113398_+
24,0.5129751,silencing,K562,ZNF225_chr19_44113398_+
25,0.5228847,silencing,K562,ZNF225_chr19_44113398_+
0,1.0,silencing,K562,ENSG00000288208_chr1_45491155_-
1,1.1584314,silencing,K562,ENSG00000288208_chr1_45491155_-
2,0.66351676,silencing,K562,ENSG00000288208_chr1_45491155_-
3,0.4193085,silencing,K562,ENSG00000288208_chr1_45491155_-
4,0.35810947,silencing,K562,ENSG00000288208_chr1_45491155_-
5,0.3020375,silencing,K562,ENSG00000288208_chr1_45491155_-
6,0.2563846,silencing,K562,ENSG00000288208_chr1_45491155_-
7,0.2622183,silencing,K562,ENSG00000288208_chr1_45491155_-
8,0.2406473,silencing,K562,ENSG00000288208_chr1_45491155_-
9,0.240919,silencing,K562,ENSG00000288208_chr1_45491155_-
10,0.24905227,silencing,K562,ENSG00000288208_chr1_45491155_-
11,0.24785142,silencing,K562,ENSG00000288208_chr1_45491155_-
12,0.24810308,silencing,K562,ENSG00000288208_chr1_45491155_-
13,0.25059208,silencing,K562,ENSG00000288208_chr1_45491155_-
14,0.25388163,silencing,K562,ENSG00000288208_chr1_45491155_-
15,0.25711462,silencing,K562,ENSG00000288208_chr1_45491155_-
16,0.25799093,silencing,K562,ENSG00000288208_chr1_45491155_-
17,0.33049044,silencing,K562,ENSG00000288208_chr1_45491155_-
18,0.32463408,silencing,K562,ENSG00000288208_chr1_45491155_-
19,0.33868062,silencing,K562,ENSG00000288208_chr1_45491155_-
20,0.38698444,silencing,K562,ENSG00000288208_chr1_45491155_-
21,0.39341202,silencing,K562,ENSG00000288208_chr1_45491155_-
22,0.38966817,silencing,K562,ENSG00000288208_chr1_45491155_-
23,0.39131576,silencing,K562,ENSG00000288208_chr1_45491155_-
24,0.39044973,silencing,K562,ENSG00000288208_chr1_45491155_-
25,0.38885245,silencing,K562,ENSG00000288208_chr1_45491155_-
0,1.0,silencing,K562,FAM174A_chr5_100535373_+
1,0.86936015,silencing,K562,FAM174A_chr5_100535373_+
2,0.8070973,silencing,K562,FAM174A_chr5_100535373_+
3,0.7846578,silencing,K562,FAM174A_chr5_100535373_+
4,0.68833095,silencing,K562,FAM174A_chr5_100535373_+
5,0.6499306,silencing,K562,FAM174A_chr5_100535373_+
6,0.5990903,silencing,K562,FAM174A_chr5_100535373_+
7,0.4999099,silencing,K562,FAM174A_chr5_100535373_+
8,0.4587577,silencing,K562,FAM174A_chr5_100535373_+
9,0.371556,silencing,K562,FAM174A_chr5_100535373_+
10,0.35505486,silencing,K562,FAM174A_chr5_100535373_+
11,0.35207778,silencing,K562,FAM174A_chr5_100535373_+
12,0.31869963,silencing,K562,FAM174A_chr5_100535373_+
13,0.31397456,silencing,K562,FAM174A_chr5_100535373_+
14,0.33559668,silencing,K562,FAM174A_chr5_100535373_+
15,0.3262711,silencing,K562,FAM174A_chr5_100535373_+
16,0.30294445,silencing,K562,FAM174A_chr5_100535373_+
17,0.29972526,silencing,K562,FAM174A_chr5_100535373_+
18,0.44004673,silencing,K562,FAM174A_chr5_100535373_+
19,0.41314363,silencing,K562,FAM174A_chr5_100535373_+
20,0.37844935,silencing,K562,FAM174A_chr5_100535373_+
21,0.3526905,silencing,K562,FAM174A_chr5_100535373_+
22,0.39181256,silencing,K562,FAM174A_chr5_100535373_+
23,0.3840807,silencing,K562,FAM174A_chr5_100535373_+
24,0.34641576,silencing,K562,FAM174A_chr5_100535373_+
25,0.31700286,silencing,K562,FAM174A_chr5_100535373_+
0,1.0,silencing,K562,NBEAL1_chr2_203014878_+
1,1.0878432,silencing,K562,NBEAL1_chr2_203014878_+
2,0.8130953,silencing,K562,NBEAL1_chr2_203014878_+
3,0.766634,silencing,K562,NBEAL1_chr2_203014878_+
4,0.9399946,silencing,K562,NBEAL1_chr2_203014878_+
5,0.7662617,silencing,K562,NBEAL1_chr2_203014878_+
6,0.7704984,silencing,K562,NBEAL1_chr2_203014878_+
7,0.7683739,silencing,K562,NBEAL1_chr2_203014878_+
8,0.65823,silencing,K562,NBEAL1_chr2_203014878_+
9,0.67128575,silencing,K562,NBEAL1_chr2_203014878_+
10,0.6393615,silencing,K562,NBEAL1_chr2_203014878_+
11,0.66215885,silencing,K562,NBEAL1_chr2_203014878_+
12,0.60460806,silencing,K562,NBEAL1_chr2_203014878_+
13,0.6078312,silencing,K562,NBEAL1_chr2_203014878_+
14,0.5858925,silencing,K562,NBEAL1_chr2_203014878_+
15,0.43623677,silencing,K562,NBEAL1_chr2_203014878_+
16,0.41924524,silencing,K562,NBEAL1_chr2_203014878_+
17,0.41937658,silencing,K562,NBEAL1_chr2_203014878_+
18,0.41630572,silencing,K562,NBEAL1_chr2_203014878_+
19,0.40467146,silencing,K562,NBEAL1_chr2_203014878_+
20,0.39105162,silencing,K562,NBEAL1_chr2_203014878_+
21,0.41973305,silencing,K562,NBEAL1_chr2_203014878_+
22,0.41135517,silencing,K562,NBEAL1_chr2_203014878_+
23,0.40935683,silencing,K562,NBEAL1_chr2_203014878_+
24,0.43785554,silencing,K562,NBEAL1_chr2_203014878_+
25,0.45257905,silencing,K562,NBEAL1_chr2_203014878_+
0,1.0,silencing,K562,ENSG00000269533_chr19_57390007_+
1,0.47203088,silencing,K562,ENSG00000269533_chr19_57390007_+
2,0.36183617,silencing,K562,ENSG00000269533_chr19_57390007_+
3,0.4184808,silencing,K562,ENSG00000269533_chr19_57390007_+
4,0.3558739,silencing,K562,ENSG00000269533_chr19_57390007_+
5,0.35700536,silencing,K562,ENSG00000269533_chr19_57390007_+
6,0.3491089,silencing,K562,ENSG00000269533_chr19_57390007_+
7,0.38173077,silencing,K562,ENSG00000269533_chr19_57390007_+
8,0.38742512,silencing,K562,ENSG00000269533_chr19_57390007_+
9,0.38861,silencing,K562,ENSG00000269533_chr19_57390007_+
10,0.41203073,silencing,K562,ENSG00000269533_chr19_57390007_+
11,0.4035887,silencing,K562,ENSG00000269533_chr19_57390007_+
12,0.39548787,silencing,K562,ENSG00000269533_chr19_57390007_+
13,0.37546644,silencing,K562,ENSG00000269533_chr19_57390007_+
14,0.3808052,silencing,K562,ENSG00000269533_chr19_57390007_+
15,0.3975105,silencing,K562,ENSG00000269533_chr19_57390007_+
16,0.40450346,silencing,K562,ENSG00000269533_chr19_57390007_+
17,0.3957733,silencing,K562,ENSG00000269533_chr19_57390007_+
18,0.38682935,silencing,K562,ENSG00000269533_chr19_57390007_+
19,0.38814345,silencing,K562,ENSG00000269533_chr19_57390007_+
20,0.3950078,silencing,K562,ENSG00000269533_chr19_57390007_+
21,0.39707777,silencing,K562,ENSG00000269533_chr19_57390007_+
22,0.32082334,silencing,K562,ENSG00000269533_chr19_57390007_+
23,0.3197754,silencing,K562,ENSG00000269533_chr19_57390007_+
24,0.37727332,silencing,K562,ENSG00000269533_chr19_57390007_+
25,0.38500637,silencing,K562,ENSG00000269533_chr19_57390007_+
0,1.0,silencing,K562,ZNF189_chr9_101398850_+
1,0.49165088,silencing,K562,ZNF189_chr9_101398850_+
2,0.45703506,silencing,K562,ZNF189_chr9_101398850_+
3,0.38000143,silencing,K562,ZNF189_chr9_101398850_+
4,0.413833,silencing,K562,ZNF189_chr9_101398850_+
5,0.40899754,silencing,K562,ZNF189_chr9_101398850_+
6,0.3475851,silencing,K562,ZNF189_chr9_101398850_+
7,0.3493474,silencing,K562,ZNF189_chr9_101398850_+
8,0.35760948,silencing,K562,ZNF189_chr9_101398850_+
9,0.34609914,silencing,K562,ZNF189_chr9_101398850_+
10,0.34199703,silencing,K562,ZNF189_chr9_101398850_+
11,0.37812287,silencing,K562,ZNF189_chr9_101398850_+
12,0.39532584,silencing,K562,ZNF189_chr9_101398850_+
13,0.38830927,silencing,K562,ZNF189_chr9_101398850_+
14,0.38645533,silencing,K562,ZNF189_chr9_101398850_+
15,0.38017163,silencing,K562,ZNF189_chr9_101398850_+
16,0.37041336,silencing,K562,ZNF189_chr9_101398850_+
17,0.3630821,silencing,K562,ZNF189_chr9_101398850_+
18,0.36432678,silencing,K562,ZNF189_chr9_101398850_+
19,0.4090782,silencing,K562,ZNF189_chr9_101398850_+
20,0.44869998,silencing,K562,ZNF189_chr9_101398850_+
21,0.45175683,silencing,K562,ZNF189_chr9_101398850_+
22,0.45239523,silencing,K562,ZNF189_chr9_101398850_+
23,0.44491622,silencing,K562,ZNF189_chr9_101398850_+
24,0.44980145,silencing,K562,ZNF189_chr9_101398850_+
25,0.46101856,silencing,K562,ZNF189_chr9_101398850_+
0,1.0,silencing,K562,P2RX1_chr17_3916465_-
1,0.8808078,silencing,K562,P2RX1_chr17_3916465_-
2,0.77003276,silencing,K562,P2RX1_chr17_3916465_-
3,0.67557096,silencing,K562,P2RX1_chr17_3916465_-
4,0.62245303,silencing,K562,P2RX1_chr17_3916465_-
5,0.5561117,silencing,K562,P2RX1_chr17_3916465_-
6,0.5174955,silencing,K562,P2RX1_chr17_3916465_-
7,0.5003909,silencing,K562,P2RX1_chr17_3916465_-
8,0.4787829,silencing,K562,P2RX1_chr17_3916465_-
9,0.50004584,silencing,K562,P2RX1_chr17_3916465_-
10,0.42952722,silencing,K562,P2RX1_chr17_3916465_-
11,0.4026827,silencing,K562,P2RX1_chr17_3916465_-
12,0.3573989,silencing,K562,P2RX1_chr17_3916465_-
13,0.41151682,silencing,K562,P2RX1_chr17_3916465_-
14,0.39824307,silencing,K562,P2RX1_chr17_3916465_-
15,0.3953469,silencing,K562,P2RX1_chr17_3916465_-
16,0.39792505,silencing,K562,P2RX1_chr17_3916465_-
17,0.4720577,silencing,K562,P2RX1_chr17_3916465_-
18,0.4227229,silencing,K562,P2RX1_chr17_3916465_-
19,0.38988626,silencing,K562,P2RX1_chr17_3916465_-
20,0.40206456,silencing,K562,P2RX1_chr17_3916465_-
21,0.40765822,silencing,K562,P2RX1_chr17_3916465_-
22,0.39316374,silencing,K562,P2RX1_chr17_3916465_-
23,0.40315846,silencing,K562,P2RX1_chr17_3916465_-
24,0.40306213,silencing,K562,P2RX1_chr17_3916465_-
25,0.42593357,silencing,K562,P2RX1_chr17_3916465_-
0,1.0,silencing,K562,FEM1C_chr5_115544775_-
1,0.8565455,silencing,K562,FEM1C_chr5_115544775_-
2,0.89815986,silencing,K562,FEM1C_chr5_115544775_-
3,0.8662188,silencing,K562,FEM1C_chr5_115544775_-
4,0.8508369,silencing,K562,FEM1C_chr5_115544775_-
5,0.85638136,silencing,K562,FEM1C_chr5_115544775_-
6,0.82940006,silencing,K562,FEM1C_chr5_115544775_-
7,0.74160415,silencing,K562,FEM1C_chr5_115544775_-
8,0.76840985,silencing,K562,FEM1C_chr5_115544775_-
9,0.7686058,silencing,K562,FEM1C_chr5_115544775_-
