,trace,hypothetical_trace,sorted_effects,log_trace,log_hypothetical_trace,log_sorted_effects,cell_line,context,seq_id
0,1.0,1.0,-0.014026448,1.0,1.0,-0.002477348,GM12878,neutral,HSPA5_chr9_125241343_-
1,0.9875052,0.98597354,0.0029845252,0.99782467,0.99752265,0.0004923512,GM12878,neutral,HSPA5_chr9_125241343_-
2,0.97588533,0.98895806,-0.0060406914,0.9957767,0.998015,-0.0010586211,GM12878,neutral,HSPA5_chr9_125241343_-
3,0.96264136,0.98291737,0.00065401074,0.99341273,0.9969564,0.00011228049,GM12878,neutral,HSPA5_chr9_125241343_-
4,0.9569045,0.9835714,0.0038712763,0.99237853,0.99706864,0.00066700054,GM12878,neutral,HSPA5_chr9_125241343_-
5,0.95343155,0.9874427,0.0010966794,0.99174947,0.9977357,0.00018661167,GM12878,neutral,HSPA5_chr9_125241343_-
6,0.9498848,0.98853934,-0.004361643,0.99110466,0.9979223,-0.000756924,GM12878,neutral,HSPA5_chr9_125241343_-
7,0.94654185,0.9841777,-0.0028750834,0.99049467,0.9971653,-0.00049845607,GM12878,neutral,HSPA5_chr9_125241343_-
8,0.94347084,0.9813026,-0.0009340722,0.9899325,0.9966669,-0.00016466706,GM12878,neutral,HSPA5_chr9_125241343_-
9,0.9391932,0.98036855,0.0014842971,0.98914623,0.9965022,0.00025566292,GM12878,neutral,HSPA5_chr9_125241343_-
10,0.9344994,0.9818528,0.00033803438,0.98827946,0.99675786,5.7913963e-05,GM12878,neutral,HSPA5_chr9_125241343_-
11,0.9299021,0.9821909,0.0004897068,0.9874262,0.9968158,6.880377e-05,GM12878,neutral,HSPA5_chr9_125241343_-
12,0.91873074,0.9826806,-0.0009938362,0.9853352,0.9968846,-0.00017217442,GM12878,neutral,HSPA5_chr9_125241343_-
13,0.9174284,0.9816868,-0.0012772911,0.9850897,0.99671245,-0.00022225102,GM12878,neutral,HSPA5_chr9_125241343_-
14,0.91555756,0.98040944,0.004788098,0.98473656,0.9964902,0.00082490273,GM12878,neutral,HSPA5_chr9_125241343_-
15,0.9128856,0.98519754,0.00032493155,0.9842309,0.9973151,5.519151e-05,GM12878,neutral,HSPA5_chr9_125241343_-
16,0.9104718,0.9855225,-0.00090098515,0.9837728,0.9973703,-0.0001566647,GM12878,neutral,HSPA5_chr9_125241343_-
17,0.90912586,0.9846215,0.001395688,0.9835169,0.9972136,0.00024122569,GM12878,neutral,HSPA5_chr9_125241343_-
18,0.90764064,0.98601717,-0.001693754,0.983234,0.9974548,-0.00029913965,GM12878,neutral,HSPA5_chr9_125241343_-
19,0.9067456,0.98432344,0.0071261534,0.9830633,0.9971557,0.0012254331,GM12878,neutral,HSPA5_chr9_125241343_-
20,0.90443647,0.9914496,0.0030127103,0.9826222,0.99838114,0.00052031816,GM12878,neutral,HSPA5_chr9_125241343_-
21,0.9031191,0.9944623,0.0005948123,0.98236996,0.9989014,0.00010271066,GM12878,neutral,HSPA5_chr9_125241343_-
22,0.9031853,0.9950571,0.009891607,0.9823826,0.9990042,0.0016960046,GM12878,neutral,HSPA5_chr9_125241343_-
23,0.90224177,1.0049487,-0.00043493885,0.98220176,1.0007001,-7.548615e-05,GM12878,neutral,HSPA5_chr9_125241343_-
24,0.9001645,1.0045137,0.0012234658,0.981803,1.0006247,0.00021136121,GM12878,neutral,HSPA5_chr9_125241343_-
0,1.0,1.0,-0.08274467,1.0,1.0,-0.0152406385,GM12878,neutral,SURF6_chr9_133336188_-
1,0.91254896,0.91725534,-0.022141399,0.98418516,0.9847594,-0.0038797709,GM12878,neutral,SURF6_chr9_133336188_-
2,0.8645996,0.89511395,-0.006676095,0.9748574,0.9808796,-0.0011577839,GM12878,neutral,SURF6_chr9_133336188_-
3,0.85308546,0.8884378,-0.006528603,0.9725405,0.9797218,-0.001133145,GM12878,neutral,SURF6_chr9_133336188_-
4,0.8444281,0.88190925,-0.0069836276,0.9707778,0.97858864,-0.0012112644,GM12878,neutral,SURF6_chr9_133336188_-
5,0.83562005,0.8749256,-0.0053806,0.9689657,0.9773774,-0.00093240745,GM12878,neutral,SURF6_chr9_133336188_-
6,0.83005714,0.869545,0.0016805655,0.9678114,0.976445,0.0002833068,GM12878,neutral,SURF6_chr9_133336188_-
7,0.8258836,0.87122554,0.020064995,0.9669403,0.9767283,0.0034208598,GM12878,neutral,SURF6_chr9_133336188_-
8,0.7904147,0.89129055,-0.0024327277,0.95935434,0.98014915,-0.00042191127,GM12878,neutral,SURF6_chr9_133336188_-
9,0.7796965,0.88885784,0.009175779,0.95699495,0.97972727,0.001573762,GM12878,neutral,SURF6_chr9_133336188_-
10,0.7679793,0.8980336,-0.004716559,0.9543782,0.981301,-0.00081712345,GM12878,neutral,SURF6_chr9_133336188_-
11,0.76325786,0.89331704,-0.004958352,0.95331246,0.9804839,-0.0008591498,GM12878,neutral,SURF6_chr9_133336188_-
12,0.7577907,0.8883587,-0.0011231864,0.9520701,0.97962475,-0.00019430992,GM12878,neutral,SURF6_chr9_133336188_-
13,0.75398207,0.8872355,0.0005837872,0.9511995,0.97943044,0.00010094557,GM12878,neutral,SURF6_chr9_133336188_-
14,0.7510095,0.8878193,0.006684148,0.9505167,0.97953135,0.0011511915,GM12878,neutral,SURF6_chr9_133336188_-
15,0.74969506,0.8945035,-0.0013187187,0.9502141,0.98068255,-0.00022817818,GM12878,neutral,SURF6_chr9_133336188_-
16,0.7477521,0.8931847,-0.0023822528,0.9497655,0.9804544,-0.00041226993,GM12878,neutral,SURF6_chr9_133336188_-
17,0.74542034,0.8908025,0.0029848628,0.9492258,0.9800421,0.000514946,GM12878,neutral,SURF6_chr9_133336188_-
18,0.7415921,0.8937873,0.0013790264,0.948336,0.9805571,0.00023814914,GM12878,neutral,SURF6_chr9_133336188_-
19,0.7385651,0.89516634,-0.0005990515,0.9476292,0.9807952,-0.00010374732,GM12878,neutral,SURF6_chr9_133336188_-
20,0.7370042,0.8945673,-0.0057799993,0.94726354,0.98069143,-0.001003193,GM12878,neutral,SURF6_chr9_133336188_-
21,0.73887706,0.8887873,-0.0031041673,0.9477021,0.9796883,-0.0005375249,GM12878,neutral,SURF6_chr9_133336188_-
22,0.736673,0.8856831,0.002423644,0.9471859,0.9791508,0.00041828546,GM12878,neutral,SURF6_chr9_133336188_-
23,0.7385447,0.88810676,0.008560153,0.9476244,0.979569,0.0014721572,GM12878,neutral,SURF6_chr9_133336188_-
24,0.74186486,0.89666694,0.006418288,0.9483996,0.9810412,0.0011038089,GM12878,neutral,SURF6_chr9_133336188_-
0,1.0,1.0,-0.0099126715,1.0,1.0,-0.001734667,GM12878,neutral,RPS4X_chrX_72277248_-
1,0.99020344,0.99008733,-0.007230044,0.9983029,0.9982653,-0.0012528928,GM12878,neutral,RPS4X_chrX_72277248_-
2,0.98189914,0.9828573,-0.0020647247,0.9968511,0.99701244,-0.00035904968,GM12878,neutral,RPS4X_chrX_72277248_-
3,0.9758375,0.9807926,-0.0041423724,0.9957836,0.9966534,-0.000719168,GM12878,neutral,RPS4X_chrX_72277248_-
4,0.9676278,0.9766502,-9.803011e-05,0.9943272,0.99593425,-1.7426404e-05,GM12878,neutral,RPS4X_chrX_72277248_-
5,0.96258676,0.9765521,0.003927389,0.9934268,0.9959168,0.00067099876,GM12878,neutral,RPS4X_chrX_72277248_-
6,0.95729977,0.98047954,0.005403656,0.9924773,0.9965878,0.000927134,GM12878,neutral,RPS4X_chrX_72277248_-
7,0.95170605,0.9858832,0.0007919947,0.99146706,0.9975149,0.00013595884,GM12878,neutral,RPS4X_chrX_72277248_-
8,0.9478441,0.9866752,-0.0022017083,0.99076617,0.99765086,-0.0003926695,GM12878,neutral,RPS4X_chrX_72277248_-
9,0.94220674,0.98447347,0.0014710055,0.9897378,0.99725825,0.00025309387,GM12878,neutral,RPS4X_chrX_72277248_-
10,0.9382043,0.9859445,0.0012782684,0.98900396,0.9975113,0.00022013165,GM12878,neutral,RPS4X_chrX_72277248_-
11,0.93533593,0.9872228,-0.00047288914,0.98847616,0.99773145,-8.170682e-05,GM12878,neutral,RPS4X_chrX_72277248_-
12,0.9325444,0.9867499,-0.0020974013,0.9879608,0.9976497,-0.0003622555,GM12878,neutral,RPS4X_chrX_72277248_-
13,0.9300242,0.98465246,-0.000845902,0.98749435,0.99728745,-0.00014598724,GM12878,neutral,RPS4X_chrX_72277248_-
14,0.9284631,0.98380655,0.0007858101,0.98720473,0.9971415,0.00013538344,GM12878,neutral,RPS4X_chrX_72277248_-
15,0.9270248,0.9845924,0.0041434797,0.9869375,0.9972769,0.0007125098,GM12878,neutral,RPS4X_chrX_72277248_-
16,0.9247829,0.98873585,0.0019175871,0.9865201,0.9979894,0.00033003307,GM12878,neutral,RPS4X_chrX_72277248_-
17,0.92334783,0.99065346,0.0050483663,0.98625237,0.99831945,0.00086786784,GM12878,neutral,RPS4X_chrX_72277248_-
18,0.92235935,0.9957018,0.00071177987,0.9860678,0.9991873,0.00012223143,GM12878,neutral,RPS4X_chrX_72277248_-
19,0.9210557,0.9964136,0.0030758562,0.9858239,0.99930954,0.0005289571,GM12878,neutral,RPS4X_chrX_72277248_-
20,0.9212159,0.9994894,0.0019026333,0.98585385,0.9998385,0.0003274849,GM12878,neutral,RPS4X_chrX_72277248_-
21,0.92087936,1.0013921,0.0017429421,0.9857909,1.0001659,0.00030011227,GM12878,neutral,RPS4X_chrX_72277248_-
22,0.92053914,1.003135,0.00077353325,0.9857272,1.0004661,0.00013291744,GM12878,neutral,RPS4X_chrX_72277248_-
23,0.92030334,1.0039085,0.0010937465,0.9856831,1.000599,0.00018840245,GM12878,neutral,RPS4X_chrX_72277248_-
24,0.92054504,1.0050023,-0.0018914642,0.9857283,1.0007874,-0.0003272383,GM12878,neutral,RPS4X_chrX_72277248_-
0,1.0,1.0,-0.026983075,1.0,1.0,-0.004777189,GM12878,neutral,ATXN7L3B_chr12_74537834_+
1,0.9728738,0.9730169,-0.022911437,0.99528027,0.9952228,-0.0039824774,GM12878,neutral,ATXN7L3B_chr12_74537834_+
2,0.95168775,0.9501055,-0.015456335,0.99150157,0.9912403,-0.0026749803,GM12878,neutral,ATXN7L3B_chr12_74537834_+
3,0.92628294,0.93464917,-0.0065417686,0.98685795,0.9885653,-0.0011284396,GM12878,neutral,ATXN7L3B_chr12_74537834_+
4,0.91026926,0.9281074,-0.005237301,0.9838649,0.9874369,-0.0009018351,GM12878,neutral,ATXN7L3B_chr12_74537834_+
5,0.9036073,0.9228701,-0.0045261905,0.98260427,0.9865351,-0.000781945,GM12878,neutral,ATXN7L3B_chr12_74537834_+
6,0.89639425,0.9183439,-0.001925711,0.9812287,0.9857531,-0.00033094565,GM12878,neutral,ATXN7L3B_chr12_74537834_+
7,0.8902391,0.9164182,-0.0027833618,0.9800462,0.9854222,-0.0004788237,GM12878,neutral,ATXN7L3B_chr12_74537834_+
8,0.88586384,0.91363484,-0.003910344,0.97920066,0.9849434,-0.00067253003,GM12878,neutral,ATXN7L3B_chr12_74537834_+
9,0.883252,0.9097245,0.006720153,0.97869396,0.9842708,0.0011412879,GM12878,neutral,ATXN7L3B_chr12_74537834_+
10,0.8782457,0.91644466,0.00049359445,0.97771835,0.9854121,8.388212e-05,GM12878,neutral,ATXN7L3B_chr12_74537834_+
11,0.8751871,0.91693825,0.0026854887,0.9771197,0.985496,0.00045844648,GM12878,neutral,ATXN7L3B_chr12_74537834_+
12,0.8703297,0.91962373,0.0019661018,0.97616446,0.98595446,0.0003369197,GM12878,neutral,ATXN7L3B_chr12_74537834_+
13,0.8685136,0.9215898,-0.004497134,0.97580594,0.98629135,-0.0007739251,GM12878,neutral,ATXN7L3B_chr12_74537834_+
14,0.86695933,0.9170927,-0.004118055,0.97549856,0.98551744,-0.0007129571,GM12878,neutral,ATXN7L3B_chr12_74537834_+
15,0.86367446,0.91297466,0.0018281976,0.9748471,0.9848045,0.00031310535,GM12878,neutral,ATXN7L3B_chr12_74537834_+
16,0.86387426,0.91480285,-0.0021394491,0.9748868,0.9851176,-0.00036973602,GM12878,neutral,ATXN7L3B_chr12_74537834_+
17,0.86263186,0.9126634,0.0056384197,0.9746398,0.9847479,0.00096443977,GM12878,neutral,ATXN7L3B_chr12_74537834_+
18,0.8623526,0.9183018,0.0044836407,0.9745842,0.9857123,0.00076746003,GM12878,neutral,ATXN7L3B_chr12_74537834_+
19,0.86296076,0.92278546,0.010366203,0.97470516,0.98647976,0.0017694626,GM12878,neutral,ATXN7L3B_chr12_74537834_+
20,0.86378413,0.93315166,-5.2085146e-05,0.97486883,0.98824924,-9.329328e-06,GM12878,neutral,ATXN7L3B_chr12_74537834_+
21,0.86374354,0.93309957,0.0037298002,0.9748608,0.9882399,0.00063856796,GM12878,neutral,ATXN7L3B_chr12_74537834_+
22,0.8644754,0.9368293,0.0057100253,0.97500616,0.9888784,0.0009769608,GM12878,neutral,ATXN7L3B_chr12_74537834_+
23,0.86575663,0.9425394,0.0030992012,0.9752603,0.9898554,0.0005307078,GM12878,neutral,ATXN7L3B_chr12_74537834_+
24,0.86732024,0.9456386,0.0064050336,0.97557,0.9903861,0.001094723,GM12878,neutral,ATXN7L3B_chr12_74537834_+
0,1.0,1.0,-0.098821215,1.0,1.0,-0.017934255,GM12878,neutral,RPL4_chr15_66504855_-
1,0.9000076,0.9011788,-0.0060148477,0.98193675,0.98206574,-0.0010356953,GM12878,neutral,RPL4_chr15_66504855_-
2,0.8855203,0.89516395,-0.0017095574,0.9791544,0.98103005,-0.0002944063,GM12878,neutral,RPL4_chr15_66504855_-
3,0.8810638,0.8934544,0.005915201,0.9782893,0.98073566,0.0010073256,GM12878,neutral,RPL4_chr15_66504855_-
4,0.87200654,0.8993696,-0.0009451226,0.9765176,0.981743,-0.00016310484,GM12878,neutral,RPL4_chr15_66504855_-
5,0.85981256,0.89842445,0.0026104024,0.9741031,0.98157984,0.0004467192,GM12878,neutral,RPL4_chr15_66504855_-
6,0.8571344,0.90103483,-0.001999463,0.9735682,0.9820266,-0.0003433786,GM12878,neutral,RPL4_chr15_66504855_-
7,0.85297465,0.8990354,-0.0018290618,0.9727341,0.9816832,-0.00031566306,GM12878,neutral,RPL4_chr15_66504855_-
8,0.8515664,0.8972063,0.00071827887,0.9724508,0.9813675,0.00012271697,GM12878,neutral,RPL4_chr15_66504855_-
9,0.84772664,0.8979246,0.0027138954,0.97167593,0.98149025,0.00046446043,GM12878,neutral,RPL4_chr15_66504855_-
10,0.8445928,0.9006385,0.0006812468,0.9710409,0.9819547,0.00011683048,GM12878,neutral,RPL4_chr15_66504855_-
11,0.84229493,0.90131974,-0.0021040293,0.97057384,0.9820716,-0.00036128334,GM12878,neutral,RPL4_chr15_66504855_-
12,0.8385389,0.8992157,0.0011017486,0.96980757,0.98171026,0.00018877648,GM12878,neutral,RPL4_chr15_66504855_-
13,0.8335747,0.9003175,0.0028919892,0.9687895,0.981899,0.00049323885,GM12878,neutral,RPL4_chr15_66504855_-
14,0.8319493,0.90320945,-0.0015495324,0.9684548,0.98239225,-0.00026587315,GM12878,neutral,RPL4_chr15_66504855_-
15,0.8313824,0.9016599,-0.000118788834,0.96833795,0.9821264,-2.0357445e-05,GM12878,neutral,RPL4_chr15_66504855_-
16,0.8302955,0.9015411,-2.4330244e-05,0.9681136,0.98210603,-4.741895e-06,GM12878,neutral,RPL4_chr15_66504855_-
17,0.828787,0.9015168,0.001351044,0.96780187,0.9821013,0.00023153529,GM12878,neutral,RPL4_chr15_66504855_-
18,0.8279801,0.90286785,9.767877e-05,0.96763486,0.9823328,1.6269605e-05,GM12878,neutral,RPL4_chr15_66504855_-
19,0.8266684,0.90296555,-0.0015141998,0.967363,0.9823491,-0.00026023193,GM12878,neutral,RPL4_chr15_66504855_-
20,0.8255123,0.90145135,-0.0020538482,0.96712303,0.98208886,-0.00035269887,GM12878,neutral,RPL4_chr15_66504855_-
21,0.82588315,0.8993975,-0.0026905492,0.96720004,0.9817362,-0.00046200774,GM12878,neutral,RPL4_chr15_66504855_-
22,0.82601017,0.89670694,-0.0014962205,0.96722645,0.9812742,-0.00025679814,GM12878,neutral,RPL4_chr15_66504855_-
23,0.8269957,0.89521074,0.0024232743,0.9674309,0.98101735,0.00041507932,GM12878,neutral,RPL4_chr15_66504855_-
24,0.8273222,0.89763397,0.00083447364,0.96749854,0.98143244,0.00014299266,GM12878,neutral,RPL4_chr15_66504855_-
0,1.0,1.0,-0.10114022,1.0,1.0,-0.018321065,GM12878,neutral,MAD2L1_chr4_120066848_-
1,0.8961684,0.8988598,-0.004403513,0.98120886,0.98167896,-0.00075980526,GM12878,neutral,MAD2L1_chr4_120066848_-
2,0.88667566,0.89445627,0.0009298756,0.9793835,0.9809191,0.0001585652,GM12878,neutral,MAD2L1_chr4_120066848_-
3,0.8797898,0.89538616,-0.008195355,0.97804713,0.9810777,-0.0014118842,GM12878,neutral,MAD2L1_chr4_120066848_-
4,0.86901194,0.88719076,-0.01285286,0.97593427,0.9796658,-0.002227024,GM12878,neutral,MAD2L1_chr4_120066848_-
5,0.8539648,0.8743379,0.0005078057,0.9729404,0.9774388,8.688393e-05,GM12878,neutral,MAD2L1_chr4_120066848_-
6,0.85041356,0.87484574,-0.0018092028,0.972226,0.97752565,-0.00031157245,GM12878,neutral,MAD2L1_chr4_120066848_-
7,0.84590787,0.8730365,-0.0017065878,0.97131544,0.9772141,-0.00029424473,GM12878,neutral,MAD2L1_chr4_120066848_-
8,0.8416061,0.87132996,0.001466885,0.9704416,0.97691983,0.00025117057,GM12878,neutral,MAD2L1_chr4_120066848_-
9,0.8362321,0.87279683,-0.0009964994,0.96934354,0.977171,-0.00017098887,GM12878,neutral,MAD2L1_chr4_120066848_-
10,0.83321387,0.8718003,0.00021621483,0.9687238,0.97700006,3.629018e-05,GM12878,neutral,MAD2L1_chr4_120066848_-
11,0.8295533,0.87201655,-5.492446e-05,0.967969,0.9770363,-9.808157e-06,GM12878,neutral,MAD2L1_chr4_120066848_-
12,0.8259871,0.8719616,0.000106544525,0.96723056,0.9770265,1.7981622e-05,GM12878,neutral,MAD2L1_chr4_120066848_-
13,0.824318,0.87206817,-0.004109689,0.96688384,0.9770445,-0.0007061056,GM12878,neutral,MAD2L1_chr4_120066848_-
14,0.82284087,0.8679585,-0.002267621,0.96657634,0.9763384,-0.00038987424,GM12878,neutral,MAD2L1_chr4_120066848_-
15,0.81949043,0.8656908,0.004553104,0.965877,0.9759485,0.0007785225,GM12878,neutral,MAD2L1_chr4_120066848_-
16,0.81841654,0.87024397,0.0058314595,0.9656522,0.97672707,0.0009961819,GM12878,neutral,MAD2L1_chr4_120066848_-
17,0.8162556,0.8760754,0.003525704,0.965199,0.97772324,0.0006022209,GM12878,neutral,MAD2L1_chr4_120066848_-
18,0.8149488,0.8796011,0.0031718651,0.9649244,0.9783254,0.00054271804,GM12878,neutral,MAD2L1_chr4_120066848_-
19,0.81355923,0.882773,-0.0052333632,0.96463186,0.9788682,-0.00089973497,GM12878,neutral,MAD2L1_chr4_120066848_-
20,0.8131746,0.87753963,0.0010186478,0.9645508,0.97796845,0.00017442173,GM12878,neutral,MAD2L1_chr4_120066848_-
21,0.8127223,0.8785583,-0.000645608,0.9644555,0.97814286,-0.000111649526,GM12878,neutral,MAD2L1_chr4_120066848_-
22,0.80959225,0.87791264,-0.00030927383,0.963794,0.9780312,-5.3045784e-05,GM12878,neutral,MAD2L1_chr4_120066848_-
23,0.8105949,0.8776034,0.0051570944,0.9640062,0.97797817,0.0008815899,GM12878,neutral,MAD2L1_chr4_120066848_-
24,0.81280345,0.88276047,0.0038869549,0.9644726,0.9788597,0.0006634401,GM12878,neutral,MAD2L1_chr4_120066848_-
0,1.0,1.0,-0.03208398,1.0,1.0,-0.0056549436,GM12878,neutral,NEPRO_chr3_113019671_-
1,0.9608933,0.967916,-0.018381776,0.9931815,0.99434507,-0.0031853938,GM12878,neutral,NEPRO_chr3_113019671_-
2,0.9377352,0.94953424,-0.013214507,0.98901165,0.9911597,-0.0022745128,GM12878,neutral,NEPRO_chr3_113019671_-
3,0.92097306,0.9363197,-0.0019485855,0.9859287,0.98888516,-0.00034867114,GM12878,neutral,NEPRO_chr3_113019671_-
4,0.90517735,0.9343712,-0.013022223,0.98297167,0.9885365,-0.002241015,GM12878,neutral,NEPRO_chr3_113019671_-
5,0.89537376,0.9213489,-0.0058236206,0.9811104,0.98629546,-0.000999475,GM12878,neutral,NEPRO_chr3_113019671_-
6,0.88737214,0.9155253,-0.007004209,0.979576,0.985296,-0.0012016847,GM12878,neutral,NEPRO_chr3_113019671_-
7,0.879423,0.9085211,-0.008454119,0.97803795,0.9840943,-0.0014514108,GM12878,neutral,NEPRO_chr3_113019671_-
8,0.8728971,0.900067,-0.0004607281,0.97676486,0.9826429,-8.2970364e-05,GM12878,neutral,NEPRO_chr3_113019671_-
9,0.8631853,0.8996062,-0.0055745025,0.97485256,0.9825599,-0.0009588049,GM12878,neutral,NEPRO_chr3_113019671_-
10,0.85631293,0.89403176,-0.002892617,0.97348624,0.9816011,-0.0004964366,GM12878,neutral,NEPRO_chr3_113019671_-
11,0.8477095,0.89113915,0.0037243871,0.9717603,0.9811047,0.00063189515,GM12878,neutral,NEPRO_chr3_113019671_-
12,0.83667755,0.89486355,-0.0034046446,0.9695213,0.9817366,-0.00058348215,GM12878,neutral,NEPRO_chr3_113019671_-
13,0.82745826,0.89145887,-0.000753767,0.96762735,0.9811531,-0.00013293189,GM12878,neutral,NEPRO_chr3_113019671_-
14,0.8170813,0.8907051,-0.00014713433,0.9654703,0.98102015,-3.724701e-05,GM12878,neutral,NEPRO_chr3_113019671_-
15,0.8094314,0.89055794,-0.002308296,0.9638625,0.9809829,-0.00039537254,GM12878,neutral,NEPRO_chr3_113019671_-
16,0.8073091,0.8882497,-0.000978641,0.9634137,0.98058754,-0.0001678153,GM12878,neutral,NEPRO_chr3_113019671_-
17,0.80650723,0.88727105,0.0019010634,0.9632439,0.98041975,0.00032438315,GM12878,neutral,NEPRO_chr3_113019671_-
18,0.80499107,0.8891721,-0.0009976147,0.9629223,0.9807441,-0.00017172747,GM12878,neutral,NEPRO_chr3_113019671_-
19,0.8022275,0.8881745,-0.0063476823,0.96233445,0.9805724,-0.0010898622,GM12878,neutral,NEPRO_chr3_113019671_-
20,0.8010093,0.8818268,0.00038079242,0.9620747,0.97948253,6.365408e-05,GM12878,neutral,NEPRO_chr3_113019671_-
21,0.8022794,0.8822076,-0.0010071015,0.96234554,0.9795462,-0.00017237948,GM12878,neutral,NEPRO_chr3_113019671_-
22,0.80453527,0.8812005,0.001269308,0.9628254,0.9793738,0.0001996831,GM12878,neutral,NEPRO_chr3_113019671_-
23,0.80070645,0.8824698,0.015668532,0.9620101,0.9795735,0.0026433151,GM12878,neutral,NEPRO_chr3_113019671_-
24,0.806804,0.89813834,0.06674936,0.9633068,0.9822168,0.011037422,GM12878,neutral,NEPRO_chr3_113019671_-
0,1.0,1.0,-0.16713297,1.0,1.0,-0.03143469,GM12878,neutral,FTH1_chr11_61967631_-
1,0.8304803,0.832867,-0.039791107,0.9682569,0.9685653,-0.00694286,GM12878,neutral,FTH1_chr11_61967631_-
2,0.7838439,0.7930759,-0.007033155,0.95838034,0.9616225,-0.001208127,GM12878,neutral,FTH1_chr11_61967631_-
3,0.76865035,0.78604275,-0.02249118,0.9550354,0.96041435,-0.0038905179,GM12878,neutral,FTH1_chr11_61967631_-
4,0.7575452,0.7635516,-0.0072289,0.9525484,0.9565238,-0.0012442258,GM12878,neutral,FTH1_chr11_61967631_-
5,0.74340504,0.7563227,0.002942589,0.9493285,0.9552796,0.00050122687,GM12878,neutral,FTH1_chr11_61967631_-
6,0.7359208,0.7592653,-0.0042549884,0.94759923,0.9557808,-0.0007319167,GM12878,neutral,FTH1_chr11_61967631_-
7,0.724039,0.7550103,-7.887732e-05,0.9448177,0.9550489,-1.7764178e-05,GM12878,neutral,FTH1_chr11_61967631_-
8,0.71346605,0.7549314,-0.0022036517,0.94230384,0.9550311,-0.00037752953,GM12878,neutral,FTH1_chr11_61967631_-
9,0.7088193,0.75272775,-0.00470351,0.94118714,0.9546536,-0.00080606993,GM12878,neutral,FTH1_chr11_61967631_-
10,0.7044466,0.7480242,-0.018663479,0.9401297,0.9538475,-0.0032215093,GM12878,neutral,FTH1_chr11_61967631_-
11,0.70188713,0.72936076,-0.0018433954,0.93950766,0.950626,-0.0003155179,GM12878,neutral,FTH1_chr11_61967631_-
12,0.6992075,0.72751737,-0.0019596496,0.938854,0.95031047,-0.0003354822,GM12878,neutral,FTH1_chr11_61967631_-
13,0.69728446,0.72555774,-0.020137845,0.93838334,0.949975,-0.0034855274,GM12878,neutral,FTH1_chr11_61967631_-
14,0.69476837,0.7054199,0.0018254967,0.93776554,0.9464895,0.00030199104,GM12878,neutral,FTH1_chr11_61967631_-
15,0.6909569,0.70724535,-0.012627654,0.93682545,0.94679147,-0.0021786378,GM12878,neutral,FTH1_chr11_61967631_-
16,0.6863935,0.69461775,0.000107743435,0.9356931,0.94461286,1.8171613e-05,GM12878,neutral,FTH1_chr11_61967631_-
17,0.6819855,0.69472545,0.0025260923,0.9345921,0.94463104,0.00043082205,GM12878,neutral,FTH1_chr11_61967631_-
18,0.67849505,0.69725156,-0.0020171185,0.9337152,0.94506186,-0.00034591256,GM12878,neutral,FTH1_chr11_61967631_-
19,0.6743034,0.6952344,0.0023373656,0.93265617,0.9447159,0.0003978198,GM12878,neutral,FTH1_chr11_61967631_-
20,0.67168856,0.6975718,0.013627264,0.93199223,0.9451137,0.002310484,GM12878,neutral,FTH1_chr11_61967631_-
21,0.6654501,0.71119905,-0.008871286,0.93039757,0.94742423,-0.0015326085,GM12878,neutral,FTH1_chr11_61967631_-
22,0.6626387,0.7023278,0.0011835985,0.92967415,0.9458916,0.00020192492,GM12878,neutral,FTH1_chr11_61967631_-
23,0.6582323,0.70351136,-0.00012669506,0.9285339,0.94609356,-2.2001504e-05,GM12878,neutral,FTH1_chr11_61967631_-
24,0.6575568,0.7033847,-0.00673028,0.92835844,0.94607157,-0.0011655908,GM12878,neutral,FTH1_chr11_61967631_-
0,1.0,1.0,-0.03028095,1.0,1.0,-0.005269578,GM12878,neutral,ANXA5_chr4_121696966_-
1,0.9742829,0.96971905,-0.022463676,0.99556243,0.9947304,-0.0038715154,GM12878,neutral,ANXA5_chr4_121696966_-
2,0.9477505,0.9472554,-0.021665512,0.99085975,0.9908589,-0.0037603297,GM12878,neutral,ANXA5_chr4_121696966_-
3,0.92879647,0.92558986,-0.009861039,0.9874189,0.9870986,-0.0017141581,GM12878,neutral,ANXA5_chr4_121696966_-
4,0.88820976,0.9157288,-0.009461442,0.97980857,0.9853844,-0.0016208402,GM12878,neutral,ANXA5_chr4_121696966_-
5,0.87332624,0.9062674,-0.00080659485,0.9769303,0.9837636,-0.00013798705,GM12878,neutral,ANXA5_chr4_121696966_-
6,0.86055493,0.9054608,-0.017881555,0.97442114,0.9836256,-0.0030759173,GM12878,neutral,ANXA5_chr4_121696966_-
7,0.84901625,0.8875792,-0.0014454861,0.9721219,0.9805497,-0.00024860408,GM12878,neutral,ANXA5_chr4_121696966_-
8,0.8326143,0.88613373,-0.006672004,0.96879923,0.9803011,-0.0011446672,GM12878,neutral,ANXA5_chr4_121696966_-
9,0.82238925,0.87946177,0.0059734825,0.9666947,0.9791564,0.0010120404,GM12878,neutral,ANXA5_chr4_121696966_-
10,0.8111062,0.8854352,-0.0006268448,0.9643417,0.98016846,-0.00010704351,GM12878,neutral,ANXA5_chr4_121696966_-
11,0.80261713,0.88480836,0.0041555897,0.9625496,0.9800614,0.00070276746,GM12878,neutral,ANXA5_chr4_121696966_-
12,0.78939027,0.888964,0.0171222,0.9597194,0.98076415,0.0028864387,GM12878,neutral,ANXA5_chr4_121696966_-
