,trace,hypothetical_trace,sorted_effects,log_trace,log_hypothetical_trace,log_sorted_effects,cell_line,context,seq_id
23,1.1031361,0.9481334,-0.0027719003,1.0246145,0.98447686,-0.00070166454,GM12878,enhancing,CD1C_chr1_158289922_+
24,1.086322,0.9453615,-0.0065287584,1.0207628,0.9837752,-0.0016547947,GM12878,enhancing,CD1C_chr1_158289922_+
0,1.0,1.0,0.055991363,1.0,1.0,0.011875177,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
1,1.057381,1.0559914,0.043208,1.012181,1.0118752,0.009178842,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
2,1.0859985,1.0991994,0.033234973,1.0180111,1.021054,0.0071315817,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
3,1.1155713,1.1324344,0.0056903483,1.0238765,1.0281856,0.0012356855,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
4,1.1258718,1.1381247,0.0069835344,1.0258831,1.0294213,0.0014787627,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
5,1.1339577,1.1451082,0.023209007,1.0274454,1.0309,0.0049983324,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
6,1.1589082,1.1683172,0.0078864265,1.032197,1.0358983,0.0017115338,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
7,1.1644745,1.1762036,-0.001862792,1.0332431,1.0376099,-0.00040911912,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
8,1.1692237,1.1743408,0.0027292431,1.0341316,1.0372008,0.0005948363,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
9,1.1732872,1.1770701,0.0025655716,1.034889,1.0377957,0.00055725564,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
10,1.1762294,1.1796356,-9.876606e-05,1.0354359,1.0383528,-2.2590038e-05,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
11,1.1788341,1.1795369,-0.0013330681,1.0359188,1.0383303,-0.00029169256,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
12,1.1791387,1.1782038,0.010129112,1.0359752,1.0380386,0.0021984167,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
13,1.1801407,1.1883329,-0.0015173844,1.0361606,1.0402371,-0.000332084,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
14,1.1818545,1.1868156,-0.06277564,1.0364774,1.039905,-0.014755876,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
15,1.1955472,1.1240399,-0.0012708994,1.0389923,1.0251491,-0.00027857578,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
16,1.1963705,1.122769,-0.004903426,1.0391425,1.0248705,-0.0010744322,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
17,1.1968555,1.1178656,0.0028993273,1.039231,1.0237961,0.0006265873,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
18,1.1974947,1.120765,-0.006923477,1.0393475,1.0244226,-0.001518009,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
19,1.2028724,1.1138414,-0.015653208,1.0403259,1.0229046,-0.0034465943,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
20,1.2039167,1.0981883,0.007689833,1.0405153,1.019458,0.0016683316,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
21,1.2214047,1.1058781,-0.0032390263,1.0436637,1.0211264,-0.00070851523,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
22,1.2226447,1.1026391,-0.005341109,1.0438852,1.0204178,-0.0011699974,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
23,1.2197385,1.0972979,0.0022627045,1.0433657,1.0192479,0.0004869871,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
24,1.2159126,1.0995606,0.00061644724,1.0426798,1.0197349,0.00012367265,GM12878,enhancing,ZKSCAN4_chr6_28252269_-
0,1.0,1.0,0.12373623,1.0,1.0,0.025738936,GM12878,enhancing,PLEKHM3_chr2_208025527_-
1,1.1323748,1.1237363,0.014309332,1.0279347,1.025739,0.0031693247,GM12878,enhancing,PLEKHM3_chr2_208025527_-
2,1.1570848,1.1380455,0.017209377,1.0327853,1.0289083,0.0038134973,GM12878,enhancing,PLEKHM3_chr2_208025527_-
3,1.1853007,1.155255,0.023827272,1.0381991,1.0327218,0.0052419915,GM12878,enhancing,PLEKHM3_chr2_208025527_-
4,1.2145482,1.1790823,-0.0061364393,1.0436765,1.0379637,-0.0014771395,GM12878,enhancing,PLEKHM3_chr2_208025527_-
5,1.2234952,1.1729457,0.016730415,1.0453256,1.0364866,0.0036707765,GM12878,enhancing,PLEKHM3_chr2_208025527_-
6,1.2320621,1.1896762,0.007456188,1.0468936,1.0401574,0.0015939306,GM12878,enhancing,PLEKHM3_chr2_208025527_-
7,1.2485797,1.1971323,-0.0014654768,1.0498861,1.0417513,-0.00034962327,GM12878,enhancing,PLEKHM3_chr2_208025527_-
8,1.2556742,1.1956669,0.014018321,1.0511593,1.0414017,0.0031056788,GM12878,enhancing,PLEKHM3_chr2_208025527_-
9,1.2629184,1.2096852,-0.11771212,1.0524518,1.0445074,-0.028379487,GM12878,enhancing,PLEKHM3_chr2_208025527_-
10,1.2746409,1.0919731,0.005789934,1.054528,1.016128,0.0012948811,GM12878,enhancing,PLEKHM3_chr2_208025527_-
11,1.2868028,1.0977631,0.0036879207,1.0566618,1.0174228,0.00082310935,GM12878,enhancing,PLEKHM3_chr2_208025527_-
12,1.2862768,1.1014509,-0.013273825,1.0565699,1.0182459,-0.0030258538,GM12878,enhancing,PLEKHM3_chr2_208025527_-
13,1.2836603,1.0881771,-0.012534584,1.0561123,1.01522,-0.0028746682,GM12878,enhancing,PLEKHM3_chr2_208025527_-
14,1.2805707,1.0756426,-0.06291467,1.055571,1.0123453,-0.014827648,GM12878,enhancing,PLEKHM3_chr2_208025527_-
15,1.2722507,1.0127279,-0.013888181,1.0541062,0.9975177,-0.0031488594,GM12878,enhancing,PLEKHM3_chr2_208025527_-
16,1.2550478,0.9988397,-0.010041081,1.0510471,0.99436885,-0.0022818195,GM12878,enhancing,PLEKHM3_chr2_208025527_-
17,1.2366627,0.9887986,0.0014067758,1.047731,0.992087,0.00030987142,GM12878,enhancing,PLEKHM3_chr2_208025527_-
18,1.2221376,0.9902054,-0.033692606,1.0450763,0.9923969,-0.007710034,GM12878,enhancing,PLEKHM3_chr2_208025527_-
19,1.2052281,0.9565128,-0.068879016,1.0419455,0.98468685,-0.016329538,GM12878,enhancing,PLEKHM3_chr2_208025527_-
20,1.1877487,0.88763374,0.03170087,1.0386627,0.9683573,0.0070033944,GM12878,enhancing,PLEKHM3_chr2_208025527_-
21,1.1721208,0.91933465,-0.021636717,1.0356864,0.9753607,-0.004919905,GM12878,enhancing,PLEKHM3_chr2_208025527_-
22,1.1582348,0.8976979,-0.034087658,1.0330086,0.9704408,-0.007923151,GM12878,enhancing,PLEKHM3_chr2_208025527_-
23,1.1488035,0.86361027,-0.021631371,1.0311713,0.9625177,-0.0049230126,GM12878,enhancing,PLEKHM3_chr2_208025527_-
24,1.1287359,0.8419789,-0.05644687,1.0272113,0.95759463,-0.0132238595,GM12878,enhancing,PLEKHM3_chr2_208025527_-
0,1.0,1.0,0.17739016,1.0,1.0,0.03154561,GM12878,enhancing,TMEM242_chr6_157323519_-
1,1.1825343,1.1773901,0.12961033,1.0325663,1.0315456,0.02319073,GM12878,enhancing,TMEM242_chr6_157323519_-
2,1.3380985,1.3070005,0.07832563,1.0565723,1.0547364,0.014574288,GM12878,enhancing,TMEM242_chr6_157323519_-
3,1.5009052,1.3853261,0.009653723,1.0788748,1.0693107,0.0016539335,GM12878,enhancing,TMEM242_chr6_157323519_-
4,1.562536,1.3949798,-0.021766573,1.0866914,1.0709646,-0.0043015983,GM12878,enhancing,TMEM242_chr6_157323519_-
5,1.605221,1.3732133,0.031823017,1.0919265,1.0666629,0.0059154266,GM12878,enhancing,TMEM242_chr6_157323519_-
6,1.6693974,1.4050363,0.015149064,1.099541,1.0725784,0.0028759753,GM12878,enhancing,TMEM242_chr6_157323519_-
7,1.7318904,1.4201853,0.0070613604,1.1066794,1.0754544,0.0013453204,GM12878,enhancing,TMEM242_chr6_157323519_-
8,1.7708709,1.4272467,0.008060844,1.1110028,1.0767996,0.001552884,GM12878,enhancing,TMEM242_chr6_157323519_-
9,1.7932438,1.4353075,-0.024778232,1.1134413,1.0783526,-0.0049225297,GM12878,enhancing,TMEM242_chr6_157323519_-
10,1.8062764,1.4105293,-0.047608294,1.114848,1.0734301,-0.009548394,GM12878,enhancing,TMEM242_chr6_157323519_-
11,1.8262786,1.362921,0.015630944,1.1169871,1.0638816,0.0029947155,GM12878,enhancing,TMEM242_chr6_157323519_-
12,1.8340964,1.378552,-0.008044444,1.1178168,1.0668764,-0.0016075305,GM12878,enhancing,TMEM242_chr6_157323519_-
13,1.8485237,1.3705075,0.009208365,1.1193388,1.0652689,0.001778972,GM12878,enhancing,TMEM242_chr6_157323519_-
14,1.8545207,1.3797159,0.017566618,1.1199679,1.0670478,0.003353159,GM12878,enhancing,TMEM242_chr6_157323519_-
15,1.8598782,1.3972825,-0.0019263655,1.1205283,1.070401,-0.0003771528,GM12878,enhancing,TMEM242_chr6_157323519_-
16,1.8650678,1.3953562,-0.008489535,1.1210694,1.0700238,-0.0016576385,GM12878,enhancing,TMEM242_chr6_157323519_-
17,1.8679864,1.3868666,0.0014139918,1.1213732,1.0683662,0.00027202794,GM12878,enhancing,TMEM242_chr6_157323519_-
18,1.8661884,1.3882806,-0.0015245334,1.1211861,1.0686382,-0.0003472362,GM12878,enhancing,TMEM242_chr6_157323519_-
19,1.8726716,1.3867561,-0.0053262045,1.1218598,1.068291,-0.0010401341,GM12878,enhancing,TMEM242_chr6_157323519_-
20,1.8694575,1.3814299,-0.0052470434,1.1215261,1.0672508,-0.0010226287,GM12878,enhancing,TMEM242_chr6_157323519_-
21,1.8664763,1.3761828,0.0017755787,1.121216,1.0662282,0.00033741837,GM12878,enhancing,TMEM242_chr6_157323519_-
22,1.86061,1.3779584,0.014361533,1.1206048,1.0665656,0.0027620515,GM12878,enhancing,TMEM242_chr6_157323519_-
23,1.851787,1.3923199,-0.008914682,1.1196814,1.0693277,-0.0017409973,GM12878,enhancing,TMEM242_chr6_157323519_-
24,1.8429924,1.3834052,-0.012325956,1.1187568,1.0675867,-0.0024121292,GM12878,enhancing,TMEM242_chr6_157323519_-
0,1.0,1.0,0.23698816,1.0,1.0,0.045065176,GM12878,enhancing,VNN2_chr6_132763447_-
1,1.236677,1.2369882,0.09572353,1.045176,1.0450652,0.019193465,GM12878,enhancing,VNN2_chr6_132763447_-
2,1.35613,1.3327118,0.18457898,1.0647854,1.0642587,0.031334594,GM12878,enhancing,VNN2_chr6_132763447_-
3,1.4486471,1.5172906,0.086152904,1.0788201,1.0955932,0.01750778,GM12878,enhancing,VNN2_chr6_132763447_-
4,1.5325611,1.6034436,0.013994351,1.0907954,1.113101,0.0026532072,GM12878,enhancing,VNN2_chr6_132763447_-
5,1.5921094,1.617438,0.060321987,1.0989021,1.1157542,0.012441294,GM12878,enhancing,VNN2_chr6_132763447_-
6,1.6859592,1.6777599,0.016416486,1.1110826,1.1281955,0.003462129,GM12878,enhancing,VNN2_chr6_132763447_-
7,1.7377414,1.6941763,0.007127238,1.1175159,1.1316576,0.0014901727,GM12878,enhancing,VNN2_chr6_132763447_-
8,1.7723992,1.7013036,0.060938615,1.1217157,1.1331478,0.010893015,GM12878,enhancing,VNN2_chr6_132763447_-
9,1.8031652,1.7622423,0.025677554,1.1253755,1.1440408,0.005389264,GM12878,enhancing,VNN2_chr6_132763447_-
10,1.8396626,1.7879198,0.048661772,1.129637,1.1494302,0.0100269,GM12878,enhancing,VNN2_chr6_132763447_-
11,1.8658041,1.8365815,8.086939e-05,1.1326377,1.159457,-1.419695e-05,GM12878,enhancing,VNN2_chr6_132763447_-
12,1.884858,1.8366624,-0.033156797,1.1347985,1.1594428,-0.007262957,GM12878,enhancing,VNN2_chr6_132763447_-
13,1.8931895,1.8035057,0.017702157,1.1357365,1.1521798,0.0037258882,GM12878,enhancing,VNN2_chr6_132763447_-
14,1.9041842,1.8212078,-0.016846796,1.1369679,1.1559057,-0.0036184983,GM12878,enhancing,VNN2_chr6_132763447_-
15,1.9206762,1.804361,-0.0020375901,1.1388018,1.1522872,-0.00043544074,GM12878,enhancing,VNN2_chr6_132763447_-
16,1.9312668,1.8023233,0.034459222,1.1399713,1.1518518,0.0070465547,GM12878,enhancing,VNN2_chr6_132763447_-
17,1.9308887,1.8367826,0.0045743133,1.1399297,1.1588984,0.0009601195,GM12878,enhancing,VNN2_chr6_132763447_-
18,1.9132227,1.841357,-0.0027615374,1.137975,1.1598585,-0.00060347177,GM12878,enhancing,VNN2_chr6_132763447_-
19,1.8982371,1.8385955,-0.0028289054,1.1363027,1.159255,-0.00061979826,GM12878,enhancing,VNN2_chr6_132763447_-
20,1.887608,1.8357664,-0.008932329,1.1351085,1.1586351,-0.0019172981,GM12878,enhancing,VNN2_chr6_132763447_-
21,1.8754083,1.8268343,-0.0030150157,1.1337296,1.1567179,-0.00065539207,GM12878,enhancing,VNN2_chr6_132763447_-
22,1.8562114,1.8238192,-0.04251729,1.1315415,1.1560625,-0.009244547,GM12878,enhancing,VNN2_chr6_132763447_-
23,1.8134623,1.7813019,-0.06478019,1.1265864,1.1468179,-0.014375832,GM12878,enhancing,VNN2_chr6_132763447_-
24,1.7494127,1.7165217,-0.10026725,1.1189395,1.1324421,-0.02270356,GM12878,enhancing,VNN2_chr6_132763447_-
0,1.0,1.0,0.14937913,1.0,1.0,0.032991797,GM12878,enhancing,CTLA4_chr2_203867770_+
1,1.1525439,1.1493791,0.10796866,1.0340753,1.0329918,0.024583306,GM12878,enhancing,CTLA4_chr2_203867770_+
2,1.282223,1.2573478,0.109458365,1.0596665,1.0575751,0.024916235,GM12878,enhancing,CTLA4_chr2_203867770_+
3,1.3993633,1.3668061,0.06860408,1.080649,1.0824914,0.015810985,GM12878,enhancing,CTLA4_chr2_203867770_+
4,1.4894698,1.4354103,0.07160609,1.0956267,1.0983024,0.016520562,GM12878,enhancing,CTLA4_chr2_203867770_+
5,1.6257515,1.5070163,0.01862934,1.11664,1.1148229,0.0042517413,GM12878,enhancing,CTLA4_chr2_203867770_+
6,1.7495196,1.5256457,-0.009886015,1.1342502,1.1190746,-0.0026224605,GM12878,enhancing,CTLA4_chr2_203867770_+
7,1.9085424,1.5157597,0.039182253,1.1551311,1.1164522,0.009097354,GM12878,enhancing,CTLA4_chr2_203867770_+
8,1.9469756,1.554942,-0.023429394,1.1599163,1.1255496,-0.00582563,GM12878,enhancing,CTLA4_chr2_203867770_+
9,1.9821043,1.5315125,0.029355336,1.1642083,1.1197239,0.0069141444,GM12878,enhancing,CTLA4_chr2_203867770_+
10,2.0291255,1.5608679,0.024116687,1.1698356,1.126638,0.005099114,GM12878,enhancing,CTLA4_chr2_203867770_+
11,2.138798,1.5849847,-0.0032850252,1.1824697,1.1317371,-0.0008131527,GM12878,enhancing,CTLA4_chr2_203867770_+
12,2.1513584,1.5816995,-0.015531727,1.1838752,1.130924,-0.003819586,GM12878,enhancing,CTLA4_chr2_203867770_+
13,2.1640868,1.5661677,0.0030638939,1.185291,1.1271044,0.0006406797,GM12878,enhancing,CTLA4_chr2_203867770_+
14,2.1697187,1.5692316,0.03456677,1.1859149,1.127745,0.008149839,GM12878,enhancing,CTLA4_chr2_203867770_+
15,2.170552,1.6037984,-0.032284055,1.186007,1.1358949,-0.007897939,GM12878,enhancing,CTLA4_chr2_203867770_+
16,2.1771686,1.5715144,-0.031939816,1.1867375,1.127997,-0.008171698,GM12878,enhancing,CTLA4_chr2_203867770_+
17,2.1808875,1.5395746,-0.026486425,1.1871471,1.1198252,-0.006764561,GM12878,enhancing,CTLA4_chr2_203867770_+
18,2.193863,1.5130881,-0.006675943,1.188571,1.1130607,-0.0016402681,GM12878,enhancing,CTLA4_chr2_203867770_+
19,2.1936069,1.5064123,-0.003075962,1.188543,1.1114205,-0.0007504352,GM12878,enhancing,CTLA4_chr2_203867770_+
20,2.187807,1.5033363,-0.0741197,1.1879076,1.11067,-0.01866028,GM12878,enhancing,CTLA4_chr2_203867770_+
21,2.1804354,1.4292165,-0.064686656,1.1870973,1.0920098,-0.016134758,GM12878,enhancing,CTLA4_chr2_203867770_+
22,2.2057095,1.3645298,0.02363408,1.1898634,1.075875,0.0055309264,GM12878,enhancing,CTLA4_chr2_203867770_+
23,2.2123384,1.3881639,-0.037427932,1.1905838,1.0814059,-0.009183418,GM12878,enhancing,CTLA4_chr2_203867770_+
24,2.198011,1.3507361,-0.009656365,1.1890243,1.0722225,-0.002353279,GM12878,enhancing,CTLA4_chr2_203867770_+
0,1.0,1.0,0.05157114,1.0,1.0,0.008928846,GM12878,enhancing,SUPV3L1_chr10_69180233_+
1,1.0516493,1.0515711,0.0207524,1.0089468,1.0089289,0.0036426133,GM12878,enhancing,SUPV3L1_chr10_69180233_+
2,1.0608923,1.0723236,0.010722135,1.0105015,1.0125715,0.0018913228,GM12878,enhancing,SUPV3L1_chr10_69180233_+
3,1.0688007,1.0830457,0.005435408,1.0118209,1.0144628,0.00093693583,GM12878,enhancing,SUPV3L1_chr10_69180233_+
4,1.0742607,1.0884811,0.0014819853,1.0127262,1.0153997,0.00026083412,GM12878,enhancing,SUPV3L1_chr10_69180233_+
5,1.0771886,1.0899631,0.0023302126,1.0132097,1.0156605,0.00041323443,GM12878,enhancing,SUPV3L1_chr10_69180233_+
6,1.0796062,1.0922933,0.00375255,1.013608,1.0160738,0.0006537372,GM12878,enhancing,SUPV3L1_chr10_69180233_+
7,1.0854187,1.0960459,-0.00021446902,1.0145619,1.0167276,-4.532194e-05,GM12878,enhancing,SUPV3L1_chr10_69180233_+
8,1.0914277,1.0958314,0.022094695,1.0155427,1.0166821,0.0038690537,GM12878,enhancing,SUPV3L1_chr10_69180233_+
9,1.0982797,1.117926,0.00012883492,1.0166546,1.0205512,2.2025617e-05,GM12878,enhancing,SUPV3L1_chr10_69180233_+
10,1.1001738,1.1180549,0.00020438153,1.0169607,1.0205733,3.5410412e-05,GM12878,enhancing,SUPV3L1_chr10_69180233_+
11,1.1007885,1.1182593,0.00086598995,1.0170599,1.0206087,0.00015375574,GM12878,enhancing,SUPV3L1_chr10_69180233_+
12,1.10331,1.1191252,-0.007893688,1.0174664,1.0207624,-0.0014085382,GM12878,enhancing,SUPV3L1_chr10_69180233_+
13,1.1054178,1.1112316,-0.0030027856,1.0178055,1.0193539,-0.0005343753,GM12878,enhancing,SUPV3L1_chr10_69180233_+
14,1.1068692,1.1082288,0.0031229586,1.0180386,1.0188196,0.00055267353,GM12878,enhancing,SUPV3L1_chr10_69180233_+
15,1.105203,1.1113517,0.00058211456,1.0177709,1.0193722,0.00010318154,GM12878,enhancing,SUPV3L1_chr10_69180233_+
16,1.1049306,1.1119338,-0.0084788725,1.0177273,1.0194753,-0.0015221395,GM12878,enhancing,SUPV3L1_chr10_69180233_+
17,1.1036305,1.103455,-0.0009751981,1.017518,1.0179533,-0.00017391765,GM12878,enhancing,SUPV3L1_chr10_69180233_+
18,1.1031573,1.1024798,0.0006159954,1.0174419,1.0177794,0.00010784081,GM12878,enhancing,SUPV3L1_chr10_69180233_+
19,1.100419,1.1030958,0.0012755205,1.0170003,1.0178871,0.00022635557,GM12878,enhancing,SUPV3L1_chr10_69180233_+
20,1.0990288,1.1043713,-0.0012801257,1.0167757,1.0181135,-0.00022813455,GM12878,enhancing,SUPV3L1_chr10_69180233_+
21,1.0966959,1.1030912,-0.003474486,1.0163982,1.0178854,-0.0006230708,GM12878,enhancing,SUPV3L1_chr10_69180233_+
22,1.0944256,1.0996166,-0.00600612,1.0160301,1.0172623,-0.0010733252,GM12878,enhancing,SUPV3L1_chr10_69180233_+
23,1.0965656,1.0936105,-0.0041375197,1.0163771,1.016189,-0.0007382817,GM12878,enhancing,SUPV3L1_chr10_69180233_+
24,1.0940887,1.089473,-0.0045718304,1.0159754,1.0154507,-0.0008143548,GM12878,enhancing,SUPV3L1_chr10_69180233_+
0,1.0,1.0,0.5580527,1.0,1.0,0.09072706,GM12878,enhancing,CKB_chr14_103522830_-
1,1.5500706,1.5580527,0.30158395,1.0897107,1.0907271,0.051673852,GM12878,enhancing,CKB_chr14_103522830_-
2,1.7005353,1.8596367,0.051050574,1.1086726,1.1424009,0.0100590745,GM12878,enhancing,CKB_chr14_103522830_-
3,1.8078198,1.9106872,0.04575431,1.1211946,1.15246,0.008943037,GM12878,enhancing,CKB_chr14_103522830_-
4,1.8903294,1.9564415,0.07039007,1.1303294,1.1614031,0.013672752,GM12878,enhancing,CKB_chr14_103522830_-
5,1.9097316,2.0268314,0.015279291,1.1324195,1.1750758,0.0030517061,GM12878,enhancing,CKB_chr14_103522830_-
6,1.9170846,2.042111,0.02294245,1.133206,1.1781275,0.004609864,GM12878,enhancing,CKB_chr14_103522830_-
7,1.9535291,2.0650535,-0.004301904,1.1370604,1.1827374,-0.00091293524,GM12878,enhancing,CKB_chr14_103522830_-
8,1.978834,2.0607514,0.019531978,1.1396947,1.1818244,0.0039431695,GM12878,enhancing,CKB_chr14_103522830_-
9,1.9964954,2.0802834,0.0015004738,1.1415135,1.1857675,0.00029640627,GM12878,enhancing,CKB_chr14_103522830_-
10,2.014324,2.081784,-0.022029119,1.1433331,1.186064,-0.0046159155,GM12878,enhancing,CKB_chr14_103522830_-
11,2.0329764,2.0597548,0.0057523544,1.1452197,1.1814481,0.0011709853,GM12878,enhancing,CKB_chr14_103522830_-
12,2.0483336,2.0655072,0.0037925635,1.14676,1.1826191,0.0007681968,GM12878,enhancing,CKB_chr14_103522830_-
13,2.0616224,2.0692997,0.0025566148,1.1480836,1.1833873,0.00050595,GM12878,enhancing,CKB_chr14_103522830_-
14,2.0744908,2.0718563,0.021215256,1.1493571,1.1838932,0.0042669033,GM12878,enhancing,CKB_chr14_103522830_-
15,2.1011217,2.0930715,-0.020996721,1.151968,1.1881601,-0.004422085,GM12878,enhancing,CKB_chr14_103522830_-
16,2.1169503,2.072075,-0.0032204054,1.1535041,1.183738,-0.0006796751,GM12878,enhancing,CKB_chr14_103522830_-
17,2.1159387,2.0688543,-0.0100023905,1.1534063,1.1830584,-0.0020698663,GM12878,enhancing,CKB_chr14_103522830_-
18,2.124915,2.058852,-0.020705571,1.1542728,1.1809884,-0.0042870087,GM12878,enhancing,CKB_chr14_103522830_-
19,2.1362164,2.0381465,-0.010886446,1.1553584,1.1767014,-0.0022740422,GM12878,enhancing,CKB_chr14_103522830_-
20,2.1493623,2.02726,0.024893941,1.1566142,1.1744274,0.0050139213,GM12878,enhancing,CKB_chr14_103522830_-
21,2.1474397,2.052154,-0.009592521,1.156431,1.1794413,-0.0019787096,GM12878,enhancing,CKB_chr14_103522830_-
22,2.1329064,2.0425615,-0.034878235,1.1550411,1.1774627,-0.0072918674,GM12878,enhancing,CKB_chr14_103522830_-
23,2.1281402,2.0076833,-0.028392704,1.1545832,1.1701708,-0.0059060683,GM12878,enhancing,CKB_chr14_103522830_-
24,2.1010935,1.9792905,-0.025083086,1.1519653,1.1642647,-0.0052036527,GM12878,enhancing,CKB_chr14_103522830_-
0,1.0,1.0,0.086299956,1.0,1.0,0.015751904,GM12878,enhancing,TNFRSF18_chr1_1206571_-
1,1.0820018,1.0863,0.03604233,1.0150423,1.015752,0.006660924,GM12878,enhancing,TNFRSF18_chr1_1206571_-
2,1.1210634,1.1223423,0.018344942,1.0218112,1.0224128,0.0033596307,GM12878,enhancing,TNFRSF18_chr1_1206571_-
3,1.1454865,1.1406872,0.004157479,1.0259247,1.0257725,0.0007910581,GM12878,enhancing,TNFRSF18_chr1_1206571_-
4,1.1674745,1.1448447,0.014146515,1.0295535,1.0265635,0.0026786944,GM12878,enhancing,TNFRSF18_chr1_1206571_-
5,1.1884227,1.1589912,0.015971031,1.0329479,1.0292422,0.0030209827,GM12878,enhancing,TNFRSF18_chr1_1206571_-
6,1.2088903,1.1749623,0.0061473236,1.036207,1.0322632,0.0011692042,GM12878,enhancing,TNFRSF18_chr1_1206571_-
7,1.2234515,1.1811095,0.004795485,1.0384922,1.0334324,0.0009125563,GM12878,enhancing,TNFRSF18_chr1_1206571_-
8,1.2319757,1.1859051,0.006082503,1.0398173,1.0343449,0.0011523674,GM12878,enhancing,TNFRSF18_chr1_1206571_-
9,1.2404964,1.1919875,0.014176053,1.0411328,1.0354973,0.0026806968,GM12878,enhancing,TNFRSF18_chr1_1206571_-
10,1.2524316,1.2061636,0.0033578675,1.0429605,1.038178,0.0006361592,GM12878,enhancing,TNFRSF18_chr1_1206571_-
11,1.2617313,1.2095215,-0.010534789,1.0443724,1.0388142,-0.0020538205,GM12878,enhancing,TNFRSF18_chr1_1206571_-
12,1.2643968,1.1989866,0.00088474393,1.0447752,1.0367603,0.00016836832,GM12878,enhancing,TNFRSF18_chr1_1206571_-
13,1.2676958,1.1998714,0.0026938845,1.0452725,1.0369288,0.0005132959,GM12878,enhancing,TNFRSF18_chr1_1206571_-
14,1.2703965,1.2025653,0.004906756,1.0456787,1.037442,0.0009338526,GM12878,enhancing,TNFRSF18_chr1_1206571_-
15,1.2705231,1.2074721,-0.0006569424,1.0456977,1.0383759,-0.00012595771,GM12878,enhancing,TNFRSF18_chr1_1206571_-
16,1.2714329,1.2068151,-0.0034633116,1.0458344,1.03825,-0.0006624611,GM12878,enhancing,TNFRSF18_chr1_1206571_-
17,1.2705114,1.2033519,-0.00034611268,1.045696,1.0375874,-6.734733e-05,GM12878,enhancing,TNFRSF18_chr1_1206571_-
18,1.266999,1.2030057,-0.0050788005,1.0451676,1.03752,-0.0009720768,GM12878,enhancing,TNFRSF18_chr1_1206571_-
19,1.264749,1.1979269,-0.005526311,1.0448284,1.036548,-0.0010580812,GM12878,enhancing,TNFRSF18_chr1_1206571_-
20,1.2626004,1.1924006,-0.0018462039,1.0445038,1.0354899,-0.0003547566,GM12878,enhancing,TNFRSF18_chr1_1206571_-
21,1.2577547,1.1905544,-0.010295334,1.04377,1.0351351,-0.001976189,GM12878,enhancing,TNFRSF18_chr1_1206571_-
22,1.2509036,1.1802591,-0.00282571,1.0427275,1.033159,-0.00054050784,GM12878,enhancing,TNFRSF18_chr1_1206571_-
23,1.2439405,1.1774334,0.012839428,1.0416621,1.0326185,0.0024296914,GM12878,enhancing,TNFRSF18_chr1_1206571_-
24,1.2371615,1.1902728,0.0004892675,1.0406191,1.0350482,7.490115e-05,GM12878,enhancing,TNFRSF18_chr1_1206571_-
0,1.0,1.0,0.055250697,1.0,1.0,0.009845624,GM12878,enhancing,TXNIP_chr1_145996579_-
1,1.04966,1.0552506,0.034738272,1.008898,1.0098456,0.0062285494,GM12878,enhancing,TXNIP_chr1_145996579_-
2,1.084065,1.089989,0.028043207,1.014819,1.0160742,0.005076142,GM12878,enhancing,TXNIP_chr1_145996579_-
3,1.1106818,1.1180322,0.05071762,1.0192722,1.0211504,0.008770516,GM12878,enhancing,TXNIP_chr1_145996579_-
4,1.1220134,1.1687498,0.01626171,1.0211358,1.0299208,0.0029544663,GM12878,enhancing,TXNIP_chr1_145996579_-
5,1.1420375,1.1850115,0.0055482495,1.0243833,1.0328753,0.0009973698,GM12878,enhancing,TXNIP_chr1_145996579_-
6,1.16404,1.1905597,-0.00037291253,1.0278867,1.0338727,-7.659954e-05,GM12878,enhancing,TXNIP_chr1_145996579_-
7,1.1820378,1.1901869,0.008697062,1.0307035,1.0337961,0.0014307044,GM12878,enhancing,TXNIP_chr1_145996579_-
8,1.2028308,1.1988839,0.0009286976,1.033905,1.0352268,0.00014234384,GM12878,enhancing,TXNIP_chr1_145996579_-
