,tile_selected,context,seq_id,cell_line
2,0,neutral,H2AZ1_chr4_99950275_-,GM12878
3,0,neutral,H2AZ1_chr4_99950275_-,GM12878
4,0,neutral,H2AZ1_chr4_99950275_-,GM12878
5,0,neutral,H2AZ1_chr4_99950275_-,GM12878
6,0,neutral,H2AZ1_chr4_99950275_-,GM12878
7,0,neutral,H2AZ1_chr4_99950275_-,GM12878
8,1,neutral,H2AZ1_chr4_99950275_-,GM12878
9,1,neutral,H2AZ1_chr4_99950275_-,GM12878
10,0,neutral,H2AZ1_chr4_99950275_-,GM12878
11,0,neutral,H2AZ1_chr4_99950275_-,GM12878
12,0,neutral,H2AZ1_chr4_99950275_-,GM12878
13,0,neutral,H2AZ1_chr4_99950275_-,GM12878
14,0,neutral,H2AZ1_chr4_99950275_-,GM12878
15,0,neutral,H2AZ1_chr4_99950275_-,GM12878
16,1,neutral,H2AZ1_chr4_99950275_-,GM12878
17,0,neutral,H2AZ1_chr4_99950275_-,GM12878
18,0,neutral,H2AZ1_chr4_99950275_-,GM12878
19,0,neutral,H2AZ1_chr4_99950275_-,GM12878
20,1,neutral,H2AZ1_chr4_99950275_-,GM12878
21,0,neutral,H2AZ1_chr4_99950275_-,GM12878
22,0,neutral,H2AZ1_chr4_99950275_-,GM12878
23,0,neutral,H2AZ1_chr4_99950275_-,GM12878
24,0,neutral,H2AZ1_chr4_99950275_-,GM12878
25,0,neutral,H2AZ1_chr4_99950275_-,GM12878
26,0,neutral,H2AZ1_chr4_99950275_-,GM12878
27,0,neutral,H2AZ1_chr4_99950275_-,GM12878
28,0,neutral,H2AZ1_chr4_99950275_-,GM12878
29,1,neutral,H2AZ1_chr4_99950275_-,GM12878
30,0,neutral,H2AZ1_chr4_99950275_-,GM12878
31,0,neutral,H2AZ1_chr4_99950275_-,GM12878
32,0,neutral,H2AZ1_chr4_99950275_-,GM12878
33,0,neutral,H2AZ1_chr4_99950275_-,GM12878
34,0,neutral,H2AZ1_chr4_99950275_-,GM12878
35,0,neutral,H2AZ1_chr4_99950275_-,GM12878
36,0,neutral,H2AZ1_chr4_99950275_-,GM12878
37,0,neutral,H2AZ1_chr4_99950275_-,GM12878
0,0,neutral,RPS27A_chr2_55232687_+,GM12878
1,0,neutral,RPS27A_chr2_55232687_+,GM12878
2,0,neutral,RPS27A_chr2_55232687_+,GM12878
3,0,neutral,RPS27A_chr2_55232687_+,GM12878
4,0,neutral,RPS27A_chr2_55232687_+,GM12878
5,0,neutral,RPS27A_chr2_55232687_+,GM12878
6,0,neutral,RPS27A_chr2_55232687_+,GM12878
7,0,neutral,RPS27A_chr2_55232687_+,GM12878
8,0,neutral,RPS27A_chr2_55232687_+,GM12878
9,0,neutral,RPS27A_chr2_55232687_+,GM12878
10,0,neutral,RPS27A_chr2_55232687_+,GM12878
11,0,neutral,RPS27A_chr2_55232687_+,GM12878
12,1,neutral,RPS27A_chr2_55232687_+,GM12878
13,0,neutral,RPS27A_chr2_55232687_+,GM12878
14,0,neutral,RPS27A_chr2_55232687_+,GM12878
15,0,neutral,RPS27A_chr2_55232687_+,GM12878
16,0,neutral,RPS27A_chr2_55232687_+,GM12878
17,1,neutral,RPS27A_chr2_55232687_+,GM12878
18,1,neutral,RPS27A_chr2_55232687_+,GM12878
19,1,neutral,RPS27A_chr2_55232687_+,GM12878
20,0,neutral,RPS27A_chr2_55232687_+,GM12878
21,0,neutral,RPS27A_chr2_55232687_+,GM12878
22,0,neutral,RPS27A_chr2_55232687_+,GM12878
23,0,neutral,RPS27A_chr2_55232687_+,GM12878
24,1,neutral,RPS27A_chr2_55232687_+,GM12878
25,0,neutral,RPS27A_chr2_55232687_+,GM12878
26,0,neutral,RPS27A_chr2_55232687_+,GM12878
27,0,neutral,RPS27A_chr2_55232687_+,GM12878
28,0,neutral,RPS27A_chr2_55232687_+,GM12878
29,0,neutral,RPS27A_chr2_55232687_+,GM12878
30,0,neutral,RPS27A_chr2_55232687_+,GM12878
31,0,neutral,RPS27A_chr2_55232687_+,GM12878
32,0,neutral,RPS27A_chr2_55232687_+,GM12878
33,0,neutral,RPS27A_chr2_55232687_+,GM12878
34,0,neutral,RPS27A_chr2_55232687_+,GM12878
35,0,neutral,RPS27A_chr2_55232687_+,GM12878
36,0,neutral,RPS27A_chr2_55232687_+,GM12878
37,0,neutral,RPS27A_chr2_55232687_+,GM12878
0,0,neutral,RPS24_chr10_78033862_+,GM12878
1,0,neutral,RPS24_chr10_78033862_+,GM12878
2,0,neutral,RPS24_chr10_78033862_+,GM12878
3,0,neutral,RPS24_chr10_78033862_+,GM12878
4,0,neutral,RPS24_chr10_78033862_+,GM12878
5,0,neutral,RPS24_chr10_78033862_+,GM12878
6,1,neutral,RPS24_chr10_78033862_+,GM12878
7,0,neutral,RPS24_chr10_78033862_+,GM12878
8,0,neutral,RPS24_chr10_78033862_+,GM12878
9,0,neutral,RPS24_chr10_78033862_+,GM12878
10,0,neutral,RPS24_chr10_78033862_+,GM12878
11,0,neutral,RPS24_chr10_78033862_+,GM12878
12,0,neutral,RPS24_chr10_78033862_+,GM12878
13,0,neutral,RPS24_chr10_78033862_+,GM12878
14,1,neutral,RPS24_chr10_78033862_+,GM12878
15,0,neutral,RPS24_chr10_78033862_+,GM12878
16,0,neutral,RPS24_chr10_78033862_+,GM12878
17,1,neutral,RPS24_chr10_78033862_+,GM12878
18,1,neutral,RPS24_chr10_78033862_+,GM12878
19,0,neutral,RPS24_chr10_78033862_+,GM12878
20,0,neutral,RPS24_chr10_78033862_+,GM12878
21,0,neutral,RPS24_chr10_78033862_+,GM12878
22,0,neutral,RPS24_chr10_78033862_+,GM12878
23,1,neutral,RPS24_chr10_78033862_+,GM12878
24,0,neutral,RPS24_chr10_78033862_+,GM12878
25,0,neutral,RPS24_chr10_78033862_+,GM12878
26,0,neutral,RPS24_chr10_78033862_+,GM12878
27,0,neutral,RPS24_chr10_78033862_+,GM12878
28,0,neutral,RPS24_chr10_78033862_+,GM12878
29,0,neutral,RPS24_chr10_78033862_+,GM12878
30,0,neutral,RPS24_chr10_78033862_+,GM12878
31,0,neutral,RPS24_chr10_78033862_+,GM12878
32,0,neutral,RPS24_chr10_78033862_+,GM12878
33,0,neutral,RPS24_chr10_78033862_+,GM12878
34,0,neutral,RPS24_chr10_78033862_+,GM12878
35,0,neutral,RPS24_chr10_78033862_+,GM12878
36,0,neutral,RPS24_chr10_78033862_+,GM12878
37,0,neutral,RPS24_chr10_78033862_+,GM12878
0,0,neutral,HLA-A_chr6_29942531_+,GM12878
1,0,neutral,HLA-A_chr6_29942531_+,GM12878
2,0,neutral,HLA-A_chr6_29942531_+,GM12878
3,0,neutral,HLA-A_chr6_29942531_+,GM12878
4,0,neutral,HLA-A_chr6_29942531_+,GM12878
5,0,neutral,HLA-A_chr6_29942531_+,GM12878
6,0,neutral,HLA-A_chr6_29942531_+,GM12878
7,0,neutral,HLA-A_chr6_29942531_+,GM12878
8,0,neutral,HLA-A_chr6_29942531_+,GM12878
9,0,neutral,HLA-A_chr6_29942531_+,GM12878
10,0,neutral,HLA-A_chr6_29942531_+,GM12878
11,0,neutral,HLA-A_chr6_29942531_+,GM12878
12,0,neutral,HLA-A_chr6_29942531_+,GM12878
13,0,neutral,HLA-A_chr6_29942531_+,GM12878
14,0,neutral,HLA-A_chr6_29942531_+,GM12878
15,1,neutral,HLA-A_chr6_29942531_+,GM12878
16,0,neutral,HLA-A_chr6_29942531_+,GM12878
17,0,neutral,HLA-A_chr6_29942531_+,GM12878
18,1,neutral,HLA-A_chr6_29942531_+,GM12878
19,0,neutral,HLA-A_chr6_29942531_+,GM12878
20,1,neutral,HLA-A_chr6_29942531_+,GM12878
21,0,neutral,HLA-A_chr6_29942531_+,GM12878
22,0,neutral,HLA-A_chr6_29942531_+,GM12878
23,1,neutral,HLA-A_chr6_29942531_+,GM12878
24,1,neutral,HLA-A_chr6_29942531_+,GM12878
25,0,neutral,HLA-A_chr6_29942531_+,GM12878
26,0,neutral,HLA-A_chr6_29942531_+,GM12878
27,0,neutral,HLA-A_chr6_29942531_+,GM12878
28,0,neutral,HLA-A_chr6_29942531_+,GM12878
29,0,neutral,HLA-A_chr6_29942531_+,GM12878
30,0,neutral,HLA-A_chr6_29942531_+,GM12878
31,0,neutral,HLA-A_chr6_29942531_+,GM12878
32,0,neutral,HLA-A_chr6_29942531_+,GM12878
33,0,neutral,HLA-A_chr6_29942531_+,GM12878
34,0,neutral,HLA-A_chr6_29942531_+,GM12878
35,0,neutral,HLA-A_chr6_29942531_+,GM12878
36,0,neutral,HLA-A_chr6_29942531_+,GM12878
37,0,neutral,HLA-A_chr6_29942531_+,GM12878
0,0,neutral,SSR3_chr3_156555117_-,GM12878
1,0,neutral,SSR3_chr3_156555117_-,GM12878
2,0,neutral,SSR3_chr3_156555117_-,GM12878
3,0,neutral,SSR3_chr3_156555117_-,GM12878
4,0,neutral,SSR3_chr3_156555117_-,GM12878
5,0,neutral,SSR3_chr3_156555117_-,GM12878
6,0,neutral,SSR3_chr3_156555117_-,GM12878
7,0,neutral,SSR3_chr3_156555117_-,GM12878
8,0,neutral,SSR3_chr3_156555117_-,GM12878
9,0,neutral,SSR3_chr3_156555117_-,GM12878
10,0,neutral,SSR3_chr3_156555117_-,GM12878
11,0,neutral,SSR3_chr3_156555117_-,GM12878
12,0,neutral,SSR3_chr3_156555117_-,GM12878
13,0,neutral,SSR3_chr3_156555117_-,GM12878
14,0,neutral,SSR3_chr3_156555117_-,GM12878
15,0,neutral,SSR3_chr3_156555117_-,GM12878
16,1,neutral,SSR3_chr3_156555117_-,GM12878
17,0,neutral,SSR3_chr3_156555117_-,GM12878
18,0,neutral,SSR3_chr3_156555117_-,GM12878
19,1,neutral,SSR3_chr3_156555117_-,GM12878
20,1,neutral,SSR3_chr3_156555117_-,GM12878
21,0,neutral,SSR3_chr3_156555117_-,GM12878
22,0,neutral,SSR3_chr3_156555117_-,GM12878
23,0,neutral,SSR3_chr3_156555117_-,GM12878
24,0,neutral,SSR3_chr3_156555117_-,GM12878
25,0,neutral,SSR3_chr3_156555117_-,GM12878
26,1,neutral,SSR3_chr3_156555117_-,GM12878
27,0,neutral,SSR3_chr3_156555117_-,GM12878
28,0,neutral,SSR3_chr3_156555117_-,GM12878
29,0,neutral,SSR3_chr3_156555117_-,GM12878
30,0,neutral,SSR3_chr3_156555117_-,GM12878
31,1,neutral,SSR3_chr3_156555117_-,GM12878
32,0,neutral,SSR3_chr3_156555117_-,GM12878
33,0,neutral,SSR3_chr3_156555117_-,GM12878
34,0,neutral,SSR3_chr3_156555117_-,GM12878
35,0,neutral,SSR3_chr3_156555117_-,GM12878
36,0,neutral,SSR3_chr3_156555117_-,GM12878
37,0,neutral,SSR3_chr3_156555117_-,GM12878
0,0,neutral,HMGB2_chr4_173334358_-,GM12878
1,0,neutral,HMGB2_chr4_173334358_-,GM12878
2,0,neutral,HMGB2_chr4_173334358_-,GM12878
3,0,neutral,HMGB2_chr4_173334358_-,GM12878
4,0,neutral,HMGB2_chr4_173334358_-,GM12878
5,0,neutral,HMGB2_chr4_173334358_-,GM12878
6,0,neutral,HMGB2_chr4_173334358_-,GM12878
7,0,neutral,HMGB2_chr4_173334358_-,GM12878
8,0,neutral,HMGB2_chr4_173334358_-,GM12878
9,0,neutral,HMGB2_chr4_173334358_-,GM12878
10,0,neutral,HMGB2_chr4_173334358_-,GM12878
11,0,neutral,HMGB2_chr4_173334358_-,GM12878
12,1,neutral,HMGB2_chr4_173334358_-,GM12878
13,0,neutral,HMGB2_chr4_173334358_-,GM12878
14,1,neutral,HMGB2_chr4_173334358_-,GM12878
15,0,neutral,HMGB2_chr4_173334358_-,GM12878
16,0,neutral,HMGB2_chr4_173334358_-,GM12878
17,0,neutral,HMGB2_chr4_173334358_-,GM12878
18,0,neutral,HMGB2_chr4_173334358_-,GM12878
19,0,neutral,HMGB2_chr4_173334358_-,GM12878
20,0,neutral,HMGB2_chr4_173334358_-,GM12878
21,0,neutral,HMGB2_chr4_173334358_-,GM12878
22,0,neutral,HMGB2_chr4_173334358_-,GM12878
23,0,neutral,HMGB2_chr4_173334358_-,GM12878
24,0,neutral,HMGB2_chr4_173334358_-,GM12878
25,1,neutral,HMGB2_chr4_173334358_-,GM12878
26,1,neutral,HMGB2_chr4_173334358_-,GM12878
27,1,neutral,HMGB2_chr4_173334358_-,GM12878
28,0,neutral,HMGB2_chr4_173334358_-,GM12878
29,0,neutral,HMGB2_chr4_173334358_-,GM12878
30,0,neutral,HMGB2_chr4_173334358_-,GM12878
31,0,neutral,HMGB2_chr4_173334358_-,GM12878
32,0,neutral,HMGB2_chr4_173334358_-,GM12878
33,0,neutral,HMGB2_chr4_173334358_-,GM12878
34,0,neutral,HMGB2_chr4_173334358_-,GM12878
35,0,neutral,HMGB2_chr4_173334358_-,GM12878
36,0,neutral,HMGB2_chr4_173334358_-,GM12878
37,0,neutral,HMGB2_chr4_173334358_-,GM12878
0,0,neutral,HLA-C_chr6_31272086_-,GM12878
1,0,neutral,HLA-C_chr6_31272086_-,GM12878
2,1,neutral,HLA-C_chr6_31272086_-,GM12878
3,0,neutral,HLA-C_chr6_31272086_-,GM12878
4,0,neutral,HLA-C_chr6_31272086_-,GM12878
5,0,neutral,HLA-C_chr6_31272086_-,GM12878
6,0,neutral,HLA-C_chr6_31272086_-,GM12878
7,0,neutral,HLA-C_chr6_31272086_-,GM12878
8,0,neutral,HLA-C_chr6_31272086_-,GM12878
9,0,neutral,HLA-C_chr6_31272086_-,GM12878
10,0,neutral,HLA-C_chr6_31272086_-,GM12878
11,0,neutral,HLA-C_chr6_31272086_-,GM12878
12,0,neutral,HLA-C_chr6_31272086_-,GM12878
13,1,neutral,HLA-C_chr6_31272086_-,GM12878
14,0,neutral,HLA-C_chr6_31272086_-,GM12878
15,0,neutral,HLA-C_chr6_31272086_-,GM12878
16,0,neutral,HLA-C_chr6_31272086_-,GM12878
17,0,neutral,HLA-C_chr6_31272086_-,GM12878
18,1,neutral,HLA-C_chr6_31272086_-,GM12878
19,0,neutral,HLA-C_chr6_31272086_-,GM12878
20,0,neutral,HLA-C_chr6_31272086_-,GM12878
21,1,neutral,HLA-C_chr6_31272086_-,GM12878
22,0,neutral,HLA-C_chr6_31272086_-,GM12878
23,1,neutral,HLA-C_chr6_31272086_-,GM12878
24,0,neutral,HLA-C_chr6_31272086_-,GM12878
25,0,neutral,HLA-C_chr6_31272086_-,GM12878
26,0,neutral,HLA-C_chr6_31272086_-,GM12878
27,0,neutral,HLA-C_chr6_31272086_-,GM12878
28,0,neutral,HLA-C_chr6_31272086_-,GM12878
29,0,neutral,HLA-C_chr6_31272086_-,GM12878
30,0,neutral,HLA-C_chr6_31272086_-,GM12878
31,0,neutral,HLA-C_chr6_31272086_-,GM12878
32,0,neutral,HLA-C_chr6_31272086_-,GM12878
33,0,neutral,HLA-C_chr6_31272086_-,GM12878
34,0,neutral,HLA-C_chr6_31272086_-,GM12878
35,0,neutral,HLA-C_chr6_31272086_-,GM12878
36,0,neutral,HLA-C_chr6_31272086_-,GM12878
37,0,neutral,HLA-C_chr6_31272086_-,GM12878
0,0,neutral,HLA-B_chr6_31357179_-,GM12878
1,0,neutral,HLA-B_chr6_31357179_-,GM12878
2,0,neutral,HLA-B_chr6_31357179_-,GM12878
3,0,neutral,HLA-B_chr6_31357179_-,GM12878
4,0,neutral,HLA-B_chr6_31357179_-,GM12878
5,0,neutral,HLA-B_chr6_31357179_-,GM12878
6,0,neutral,HLA-B_chr6_31357179_-,GM12878
7,1,neutral,HLA-B_chr6_31357179_-,GM12878
8,0,neutral,HLA-B_chr6_31357179_-,GM12878
9,0,neutral,HLA-B_chr6_31357179_-,GM12878
10,0,neutral,HLA-B_chr6_31357179_-,GM12878
11,0,neutral,HLA-B_chr6_31357179_-,GM12878
12,0,neutral,HLA-B_chr6_31357179_-,GM12878
13,0,neutral,HLA-B_chr6_31357179_-,GM12878
14,0,neutral,HLA-B_chr6_31357179_-,GM12878
15,0,neutral,HLA-B_chr6_31357179_-,GM12878
16,1,neutral,HLA-B_chr6_31357179_-,GM12878
17,0,neutral,HLA-B_chr6_31357179_-,GM12878
18,0,neutral,HLA-B_chr6_31357179_-,GM12878
19,1,neutral,HLA-B_chr6_31357179_-,GM12878
20,1,neutral,HLA-B_chr6_31357179_-,GM12878
21,0,neutral,HLA-B_chr6_31357179_-,GM12878
22,0,neutral,HLA-B_chr6_31357179_-,GM12878
23,0,neutral,HLA-B_chr6_31357179_-,GM12878
24,0,neutral,HLA-B_chr6_31357179_-,GM12878
25,0,neutral,HLA-B_chr6_31357179_-,GM12878
26,0,neutral,HLA-B_chr6_31357179_-,GM12878
27,0,neutral,HLA-B_chr6_31357179_-,GM12878
28,0,neutral,HLA-B_chr6_31357179_-,GM12878
29,0,neutral,HLA-B_chr6_31357179_-,GM12878
30,0,neutral,HLA-B_chr6_31357179_-,GM12878
31,1,neutral,HLA-B_chr6_31357179_-,GM12878
32,0,neutral,HLA-B_chr6_31357179_-,GM12878
33,0,neutral,HLA-B_chr6_31357179_-,GM12878
34,0,neutral,HLA-B_chr6_31357179_-,GM12878
35,0,neutral,HLA-B_chr6_31357179_-,GM12878
36,0,neutral,HLA-B_chr6_31357179_-,GM12878
37,0,neutral,HLA-B_chr6_31357179_-,GM12878
0,0,silencing,CHAC1_chr15_40953470_+,GM12878
1,0,silencing,CHAC1_chr15_40953470_+,GM12878
2,0,silencing,CHAC1_chr15_40953470_+,GM12878
3,0,silencing,CHAC1_chr15_40953470_+,GM12878
4,0,silencing,CHAC1_chr15_40953470_+,GM12878
5,0,silencing,CHAC1_chr15_40953470_+,GM12878
6,0,silencing,CHAC1_chr15_40953470_+,GM12878
7,1,silencing,CHAC1_chr15_40953470_+,GM12878
8,0,silencing,CHAC1_chr15_40953470_+,GM12878
9,0,silencing,CHAC1_chr15_40953470_+,GM12878
10,0,silencing,CHAC1_chr15_40953470_+,GM12878
11,0,silencing,CHAC1_chr15_40953470_+,GM12878
12,0,silencing,CHAC1_chr15_40953470_+,GM12878
13,0,silencing,CHAC1_chr15_40953470_+,GM12878
14,0,silencing,CHAC1_chr15_40953470_+,GM12878
15,0,silencing,CHAC1_chr15_40953470_+,GM12878
16,0,silencing,CHAC1_chr15_40953470_+,GM12878
17,0,silencing,CHAC1_chr15_40953470_+,GM12878
18,0,silencing,CHAC1_chr15_40953470_+,GM12878
19,1,silencing,CHAC1_chr15_40953470_+,GM12878
20,0,silencing,CHAC1_chr15_40953470_+,GM12878
21,1,silencing,CHAC1_chr15_40953470_+,GM12878
22,0,silencing,CHAC1_chr15_40953470_+,GM12878
23,1,silencing,CHAC1_chr15_40953470_+,GM12878
24,0,silencing,CHAC1_chr15_40953470_+,GM12878
25,0,silencing,CHAC1_chr15_40953470_+,GM12878
26,1,silencing,CHAC1_chr15_40953470_+,GM12878
27,0,silencing,CHAC1_chr15_40953470_+,GM12878
28,0,silencing,CHAC1_chr15_40953470_+,GM12878
29,0,silencing,CHAC1_chr15_40953470_+,GM12878
30,0,silencing,CHAC1_chr15_40953470_+,GM12878
31,0,silencing,CHAC1_chr15_40953470_+,GM12878
32,0,silencing,CHAC1_chr15_40953470_+,GM12878
33,0,silencing,CHAC1_chr15_40953470_+,GM12878
34,0,silencing,CHAC1_chr15_40953470_+,GM12878
35,0,silencing,CHAC1_chr15_40953470_+,GM12878
36,0,silencing,CHAC1_chr15_40953470_+,GM12878
37,0,silencing,CHAC1_chr15_40953470_+,GM12878
0,0,silencing,NR4A2_chr2_156332762_-,GM12878
1,0,silencing,NR4A2_chr2_156332762_-,GM12878
2,0,silencing,NR4A2_chr2_156332762_-,GM12878
3,0,silencing,NR4A2_chr2_156332762_-,GM12878
4,1,silencing,NR4A2_chr2_156332762_-,GM12878
5,0,silencing,NR4A2_chr2_156332762_-,GM12878
6,0,silencing,NR4A2_chr2_156332762_-,GM12878
7,1,silencing,NR4A2_chr2_156332762_-,GM12878
8,0,silencing,NR4A2_chr2_156332762_-,GM12878
9,0,silencing,NR4A2_chr2_156332762_-,GM12878
10,0,silencing,NR4A2_chr2_156332762_-,GM12878
11,0,silencing,NR4A2_chr2_156332762_-,GM12878
12,0,silencing,NR4A2_chr2_156332762_-,GM12878
13,0,silencing,NR4A2_chr2_156332762_-,GM12878
14,0,silencing,NR4A2_chr2_156332762_-,GM12878
15,1,silencing,NR4A2_chr2_156332762_-,GM12878
16,0,silencing,NR4A2_chr2_156332762_-,GM12878
17,1,silencing,NR4A2_chr2_156332762_-,GM12878
18,0,silencing,NR4A2_chr2_156332762_-,GM12878
19,0,silencing,NR4A2_chr2_156332762_-,GM12878
20,0,silencing,NR4A2_chr2_156332762_-,GM12878
21,0,silencing,NR4A2_chr2_156332762_-,GM12878
22,0,silencing,NR4A2_chr2_156332762_-,GM12878
23,0,silencing,NR4A2_chr2_156332762_-,GM12878
24,1,silencing,NR4A2_chr2_156332762_-,GM12878
25,0,silencing,NR4A2_chr2_156332762_-,GM12878
26,0,silencing,NR4A2_chr2_156332762_-,GM12878
27,0,silencing,NR4A2_chr2_156332762_-,GM12878
28,0,silencing,NR4A2_chr2_156332762_-,GM12878
29,0,silencing,NR4A2_chr2_156332762_-,GM12878
30,0,silencing,NR4A2_chr2_156332762_-,GM12878
31,0,silencing,NR4A2_chr2_156332762_-,GM12878
32,0,silencing,NR4A2_chr2_156332762_-,GM12878
33,0,silencing,NR4A2_chr2_156332762_-,GM12878
34,0,silencing,NR4A2_chr2_156332762_-,GM12878
35,0,silencing,NR4A2_chr2_156332762_-,GM12878
36,0,silencing,NR4A2_chr2_156332762_-,GM12878
37,0,silencing,NR4A2_chr2_156332762_-,GM12878
0,0,silencing,ZNF211_chr19_57633198_+,GM12878
1,0,silencing,ZNF211_chr19_57633198_+,GM12878
2,0,silencing,ZNF211_chr19_57633198_+,GM12878
3,0,silencing,ZNF211_chr19_57633198_+,GM12878
4,0,silencing,ZNF211_chr19_57633198_+,GM12878
5,0,silencing,ZNF211_chr19_57633198_+,GM12878
6,0,silencing,ZNF211_chr19_57633198_+,GM12878
7,0,silencing,ZNF211_chr19_57633198_+,GM12878
8,0,silencing,ZNF211_chr19_57633198_+,GM12878
9,0,silencing,ZNF211_chr19_57633198_+,GM12878
10,0,silencing,ZNF211_chr19_57633198_+,GM12878
11,0,silencing,ZNF211_chr19_57633198_+,GM12878
12,1,silencing,ZNF211_chr19_57633198_+,GM12878
13,0,silencing,ZNF211_chr19_57633198_+,GM12878
14,0,silencing,ZNF211_chr19_57633198_+,GM12878
15,0,silencing,ZNF211_chr19_57633198_+,GM12878
16,0,silencing,ZNF211_chr19_57633198_+,GM12878
17,1,silencing,ZNF211_chr19_57633198_+,GM12878
18,0,silencing,ZNF211_chr19_57633198_+,GM12878
19,1,silencing,ZNF211_chr19_57633198_+,GM12878
20,1,silencing,ZNF211_chr19_57633198_+,GM12878
21,0,silencing,ZNF211_chr19_57633198_+,GM12878
22,0,silencing,ZNF211_chr19_57633198_+,GM12878
23,0,silencing,ZNF211_chr19_57633198_+,GM12878
24,0,silencing,ZNF211_chr19_57633198_+,GM12878
25,0,silencing,ZNF211_chr19_57633198_+,GM12878
26,0,silencing,ZNF211_chr19_57633198_+,GM12878
27,0,silencing,ZNF211_chr19_57633198_+,GM12878
28,0,silencing,ZNF211_chr19_57633198_+,GM12878
29,1,silencing,ZNF211_chr19_57633198_+,GM12878
30,0,silencing,ZNF211_chr19_57633198_+,GM12878
31,0,silencing,ZNF211_chr19_57633198_+,GM12878
32,0,silencing,ZNF211_chr19_57633198_+,GM12878
33,0,silencing,ZNF211_chr19_57633198_+,GM12878
34,0,silencing,ZNF211_chr19_57633198_+,GM12878
35,0,silencing,ZNF211_chr19_57633198_+,GM12878
36,0,silencing,ZNF211_chr19_57633198_+,GM12878
37,0,silencing,ZNF211_chr19_57633198_+,GM12878
0,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
1,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
2,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
3,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
4,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
5,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
6,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
7,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
8,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
9,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
10,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
11,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
12,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
13,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
14,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
15,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
16,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
17,1,silencing,HS3ST3B1_chr17_14301080_+,GM12878
18,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
19,1,silencing,HS3ST3B1_chr17_14301080_+,GM12878
20,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
21,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
22,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
23,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
24,1,silencing,HS3ST3B1_chr17_14301080_+,GM12878
25,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
26,1,silencing,HS3ST3B1_chr17_14301080_+,GM12878
27,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
28,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
29,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
30,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
31,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
32,1,silencing,HS3ST3B1_chr17_14301080_+,GM12878
33,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
34,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
35,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
36,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
37,0,silencing,HS3ST3B1_chr17_14301080_+,GM12878
0,0,silencing,ZNF595_chr4_53294_+,GM12878
1,0,silencing,ZNF595_chr4_53294_+,GM12878
2,0,silencing,ZNF595_chr4_53294_+,GM12878
3,0,silencing,ZNF595_chr4_53294_+,GM12878
4,0,silencing,ZNF595_chr4_53294_+,GM12878
5,0,silencing,ZNF595_chr4_53294_+,GM12878
6,0,silencing,ZNF595_chr4_53294_+,GM12878
7,0,silencing,ZNF595_chr4_53294_+,GM12878
8,0,silencing,ZNF595_chr4_53294_+,GM12878
9,0,silencing,ZNF595_chr4_53294_+,GM12878
10,0,silencing,ZNF595_chr4_53294_+,GM12878
11,1,silencing,ZNF595_chr4_53294_+,GM12878
12,0,silencing,ZNF595_chr4_53294_+,GM12878
13,0,silencing,ZNF595_chr4_53294_+,GM12878
14,1,silencing,ZNF595_chr4_53294_+,GM12878
15,0,silencing,ZNF595_chr4_53294_+,GM12878
16,0,silencing,ZNF595_chr4_53294_+,GM12878
17,0,silencing,ZNF595_chr4_53294_+,GM12878
18,1,silencing,ZNF595_chr4_53294_+,GM12878
19,0,silencing,ZNF595_chr4_53294_+,GM12878
20,0,silencing,ZNF595_chr4_53294_+,GM12878
21,0,silencing,ZNF595_chr4_53294_+,GM12878
22,1,silencing,ZNF595_chr4_53294_+,GM12878
23,0,silencing,ZNF595_chr4_53294_+,GM12878
24,0,silencing,ZNF595_chr4_53294_+,GM12878
25,1,silencing,ZNF595_chr4_53294_+,GM12878
