,Normalized TSS activity,cell_line,tile class,seq_id
13,0.24806653152821836,K562,Silencer,LDOC1_chrX_141177129_-_125804
14,0.23794617038278357,K562,Silencer,LDOC1_chrX_141177129_-_125804
15,0.23528160783253407,K562,Silencer,LDOC1_chrX_141177129_-_125804
0,3.210408557177935,K562,Silencer,ZNF12_chr7_6706923_-_110804
1,0.8150540235561562,K562,Silencer,ZNF12_chr7_6706923_-_110804
2,0.6811001992767821,K562,Silencer,ZNF12_chr7_6706923_-_110804
3,0.637179399571922,K562,Silencer,ZNF12_chr7_6706923_-_110804
4,0.6127483216789692,K562,Silencer,ZNF12_chr7_6706923_-_110804
5,0.594625607164314,K562,Silencer,ZNF12_chr7_6706923_-_110804
6,0.5889989950743516,K562,Silencer,ZNF12_chr7_6706923_-_110804
7,0.587324896009235,K562,Silencer,ZNF12_chr7_6706923_-_110804
8,0.5859853168182639,K562,Silencer,ZNF12_chr7_6706923_-_110804
9,0.5846666420629848,K562,Silencer,ZNF12_chr7_6706923_-_110804
10,0.5849856009777485,K562,Silencer,ZNF12_chr7_6706923_-_110804
11,0.5855369603594259,K562,Silencer,ZNF12_chr7_6706923_-_110804
12,0.5862091103434705,K562,Silencer,ZNF12_chr7_6706923_-_110804
13,0.5885585641743354,K562,Silencer,ZNF12_chr7_6706923_-_110804
14,0.5907907647254665,K562,Silencer,ZNF12_chr7_6706923_-_110804
15,0.5930228837714681,K562,Silencer,ZNF12_chr7_6706923_-_110804
0,1.5100898836893948,K562,Silencer,OTUD1_chr10_23439074_+_45804
1,0.7155502236170397,K562,Silencer,OTUD1_chr10_23439074_+_45804
2,0.6934192725290709,K562,Silencer,OTUD1_chr10_23439074_+_45804
3,0.6748297069136344,K562,Silencer,OTUD1_chr10_23439074_+_45804
4,0.6640470390521318,K562,Silencer,OTUD1_chr10_23439074_+_45804
5,0.6615294105618,K562,Silencer,OTUD1_chr10_23439074_+_45804
6,0.6622305997229607,K562,Silencer,OTUD1_chr10_23439074_+_45804
7,0.6644487481928916,K562,Silencer,OTUD1_chr10_23439074_+_45804
8,0.665172220763991,K562,Silencer,OTUD1_chr10_23439074_+_45804
9,0.6685007894826596,K562,Silencer,OTUD1_chr10_23439074_+_45804
10,0.6732448713300211,K562,Silencer,OTUD1_chr10_23439074_+_45804
11,0.6779560303597785,K562,Silencer,OTUD1_chr10_23439074_+_45804
12,0.6826674038937229,K562,Silencer,OTUD1_chr10_23439074_+_45804
13,0.6882326220684338,K562,Silencer,OTUD1_chr10_23439074_+_45804
14,0.6934046254681822,K562,Silencer,OTUD1_chr10_23439074_+_45804
15,0.6989101650030557,K562,Silencer,OTUD1_chr10_23439074_+_45804
0,1.2495830919693267,K562,Silencer,ZNF33B_chr10_42638570_-_60804
1,0.9232092884812937,K562,Silencer,ZNF33B_chr10_42638570_-_60804
2,0.673305971284146,K562,Silencer,ZNF33B_chr10_42638570_-_60804
3,0.5348110271470059,K562,Silencer,ZNF33B_chr10_42638570_-_60804
4,0.4644251275311809,K562,Silencer,ZNF33B_chr10_42638570_-_60804
5,0.4197709047586656,K562,Silencer,ZNF33B_chr10_42638570_-_60804
6,0.3876650870231878,K562,Silencer,ZNF33B_chr10_42638570_-_60804
7,0.3622445923811438,K562,Silencer,ZNF33B_chr10_42638570_-_60804
8,0.34264459256528096,K562,Silencer,ZNF33B_chr10_42638570_-_60804
9,0.32900960675683466,K562,Silencer,ZNF33B_chr10_42638570_-_60804
10,0.31818689389111127,K562,Silencer,ZNF33B_chr10_42638570_-_60804
11,0.31017157704317433,K562,Silencer,ZNF33B_chr10_42638570_-_60804
12,0.3051249318692774,K562,Silencer,ZNF33B_chr10_42638570_-_60804
13,0.3005463956681425,K562,Silencer,ZNF33B_chr10_42638570_-_60804
14,0.2980687133540116,K562,Silencer,ZNF33B_chr10_42638570_-_60804
15,0.29686010520510053,K562,Silencer,ZNF33B_chr10_42638570_-_60804
0,1.82685314400383,K562,Silencer,ZNF33B_chr10_42638570_-_140804
1,0.3296321502189948,K562,Silencer,ZNF33B_chr10_42638570_-_140804
2,0.21201194989333635,K562,Silencer,ZNF33B_chr10_42638570_-_140804
3,0.16646038761717774,K562,Silencer,ZNF33B_chr10_42638570_-_140804
4,0.1444066199512488,K562,Silencer,ZNF33B_chr10_42638570_-_140804
5,0.12910496952018372,K562,Silencer,ZNF33B_chr10_42638570_-_140804
6,0.12101930614123814,K562,Silencer,ZNF33B_chr10_42638570_-_140804
7,0.11781755732561312,K562,Silencer,ZNF33B_chr10_42638570_-_140804
8,0.11611660176868976,K562,Silencer,ZNF33B_chr10_42638570_-_140804
9,0.11517498125827773,K562,Silencer,ZNF33B_chr10_42638570_-_140804
10,0.1148845448411012,K562,Silencer,ZNF33B_chr10_42638570_-_140804
11,0.11391398952804237,K562,Silencer,ZNF33B_chr10_42638570_-_140804
12,0.11448847560173445,K562,Silencer,ZNF33B_chr10_42638570_-_140804
13,0.114952676609442,K562,Silencer,ZNF33B_chr10_42638570_-_140804
14,0.11551191437671608,K562,Silencer,ZNF33B_chr10_42638570_-_140804
15,0.11628295013130584,K562,Silencer,ZNF33B_chr10_42638570_-_140804
0,1.5731997478683226,K562,Silencer,MYO1G_chr7_44979015_-_75804
1,0.7226405110975046,K562,Silencer,MYO1G_chr7_44979015_-_75804
2,0.6275537963804777,K562,Silencer,MYO1G_chr7_44979015_-_75804
3,0.5446385522065129,K562,Silencer,MYO1G_chr7_44979015_-_75804
4,0.5088222072886258,K562,Silencer,MYO1G_chr7_44979015_-_75804
5,0.4746274943873386,K562,Silencer,MYO1G_chr7_44979015_-_75804
6,0.4131594232925965,K562,Silencer,MYO1G_chr7_44979015_-_75804
7,0.3795873215312825,K562,Silencer,MYO1G_chr7_44979015_-_75804
8,0.3429120451759974,K562,Silencer,MYO1G_chr7_44979015_-_75804
9,0.31337967451202314,K562,Silencer,MYO1G_chr7_44979015_-_75804
10,0.289570298648735,K562,Silencer,MYO1G_chr7_44979015_-_75804
11,0.2687460733274372,K562,Silencer,MYO1G_chr7_44979015_-_75804
12,0.25219523947484246,K562,Silencer,MYO1G_chr7_44979015_-_75804
13,0.23819066111636816,K562,Silencer,MYO1G_chr7_44979015_-_75804
14,0.22507092733510423,K562,Silencer,MYO1G_chr7_44979015_-_75804
15,0.21654932873548646,K562,Silencer,MYO1G_chr7_44979015_-_75804
0,2.0395209519604527,K562,Silencer,MYO1G_chr7_44979015_-_100804
1,1.0000000394755364,K562,Silencer,MYO1G_chr7_44979015_-_100804
2,0.485234272457595,K562,Silencer,MYO1G_chr7_44979015_-_100804
3,0.2557972717573366,K562,Silencer,MYO1G_chr7_44979015_-_100804
4,0.15555920842639534,K562,Silencer,MYO1G_chr7_44979015_-_100804
5,0.10986485263481535,K562,Silencer,MYO1G_chr7_44979015_-_100804
6,0.054959052801612646,K562,Silencer,MYO1G_chr7_44979015_-_100804
7,0.031336731747790274,K562,Silencer,MYO1G_chr7_44979015_-_100804
8,0.023132010808251457,K562,Silencer,MYO1G_chr7_44979015_-_100804
9,0.02264427305179581,K562,Silencer,MYO1G_chr7_44979015_-_100804
10,0.021143840578497816,K562,Silencer,MYO1G_chr7_44979015_-_100804
11,0.02020920544505246,K562,Silencer,MYO1G_chr7_44979015_-_100804
12,0.018579060823981516,K562,Silencer,MYO1G_chr7_44979015_-_100804
13,0.01791669022666928,K562,Silencer,MYO1G_chr7_44979015_-_100804
14,0.017252506456881887,K562,Silencer,MYO1G_chr7_44979015_-_100804
15,0.017241443085374834,K562,Silencer,MYO1G_chr7_44979015_-_100804
0,1.417249669570073,K562,Silencer,MYO1G_chr7_44979015_-_110804
1,0.6491724390238853,K562,Silencer,MYO1G_chr7_44979015_-_110804
2,0.39857963191185614,K562,Silencer,MYO1G_chr7_44979015_-_110804
3,0.3411078686734881,K562,Silencer,MYO1G_chr7_44979015_-_110804
4,0.28058332552052756,K562,Silencer,MYO1G_chr7_44979015_-_110804
5,0.2550645348846953,K562,Silencer,MYO1G_chr7_44979015_-_110804
6,0.22864262364418242,K562,Silencer,MYO1G_chr7_44979015_-_110804
7,0.2120103687516162,K562,Silencer,MYO1G_chr7_44979015_-_110804
8,0.20289431797557536,K562,Silencer,MYO1G_chr7_44979015_-_110804
9,0.1897035815331101,K562,Silencer,MYO1G_chr7_44979015_-_110804
10,0.16686356508382671,K562,Silencer,MYO1G_chr7_44979015_-_110804
11,0.15905081415597594,K562,Silencer,MYO1G_chr7_44979015_-_110804
12,0.15249086973829712,K562,Silencer,MYO1G_chr7_44979015_-_110804
13,0.14707989483618394,K562,Silencer,MYO1G_chr7_44979015_-_110804
14,0.14287329413424402,K562,Silencer,MYO1G_chr7_44979015_-_110804
15,0.13728491277951235,K562,Silencer,MYO1G_chr7_44979015_-_110804
0,2.3047655331341206,K562,Silencer,MYO1G_chr7_44979015_-_125804
1,0.8710581253029189,K562,Silencer,MYO1G_chr7_44979015_-_125804
2,0.6277008816511159,K562,Silencer,MYO1G_chr7_44979015_-_125804
3,0.5066918002885622,K562,Silencer,MYO1G_chr7_44979015_-_125804
4,0.4394881138399471,K562,Silencer,MYO1G_chr7_44979015_-_125804
5,0.38494639600041025,K562,Silencer,MYO1G_chr7_44979015_-_125804
6,0.32114259320477795,K562,Silencer,MYO1G_chr7_44979015_-_125804
7,0.2670377605849793,K562,Silencer,MYO1G_chr7_44979015_-_125804
8,0.2277608471240699,K562,Silencer,MYO1G_chr7_44979015_-_125804
9,0.20030728221636865,K562,Silencer,MYO1G_chr7_44979015_-_125804
10,0.17867050176587818,K562,Silencer,MYO1G_chr7_44979015_-_125804
11,0.15774713136377164,K562,Silencer,MYO1G_chr7_44979015_-_125804
12,0.14608283539435676,K562,Silencer,MYO1G_chr7_44979015_-_125804
13,0.13720048792062048,K562,Silencer,MYO1G_chr7_44979015_-_125804
14,0.12889542537173226,K562,Silencer,MYO1G_chr7_44979015_-_125804
15,0.12085448623169409,K562,Silencer,MYO1G_chr7_44979015_-_125804
0,2.0301049111610876,K562,Silencer,KBTBD8_chr3_66998306_+_100804
1,0.999999988225459,K562,Silencer,KBTBD8_chr3_66998306_+_100804
2,0.8170940844705578,K562,Silencer,KBTBD8_chr3_66998306_+_100804
3,0.7552026928375467,K562,Silencer,KBTBD8_chr3_66998306_+_100804
4,0.7277711441321574,K562,Silencer,KBTBD8_chr3_66998306_+_100804
5,0.7119057330240555,K562,Silencer,KBTBD8_chr3_66998306_+_100804
6,0.7217686184930943,K562,Silencer,KBTBD8_chr3_66998306_+_100804
7,0.7403081279657125,K562,Silencer,KBTBD8_chr3_66998306_+_100804
8,0.7647240695168905,K562,Silencer,KBTBD8_chr3_66998306_+_100804
9,0.7896393045956034,K562,Silencer,KBTBD8_chr3_66998306_+_100804
10,0.816567609414923,K562,Silencer,KBTBD8_chr3_66998306_+_100804
11,0.8451339589539498,K562,Silencer,KBTBD8_chr3_66998306_+_100804
12,0.8772264715232724,K562,Silencer,KBTBD8_chr3_66998306_+_100804
13,0.9079770043212566,K562,Silencer,KBTBD8_chr3_66998306_+_100804
14,0.942637350021783,K562,Silencer,KBTBD8_chr3_66998306_+_100804
15,0.9754988343204324,K562,Silencer,KBTBD8_chr3_66998306_+_100804
0,1.71411460729834,K562,Silencer,ZNF71_chr19_56595299_+_75804
1,0.5725593009086267,K562,Silencer,ZNF71_chr19_56595299_+_75804
2,0.41198749816707203,K562,Silencer,ZNF71_chr19_56595299_+_75804
3,0.3295243842626068,K562,Silencer,ZNF71_chr19_56595299_+_75804
4,0.2949535257949851,K562,Silencer,ZNF71_chr19_56595299_+_75804
5,0.27566553994266096,K562,Silencer,ZNF71_chr19_56595299_+_75804
6,0.26286192237486794,K562,Silencer,ZNF71_chr19_56595299_+_75804
7,0.25594217301828887,K562,Silencer,ZNF71_chr19_56595299_+_75804
8,0.24896645994609928,K562,Silencer,ZNF71_chr19_56595299_+_75804
9,0.24298496114192678,K562,Silencer,ZNF71_chr19_56595299_+_75804
10,0.2398684829929565,K562,Silencer,ZNF71_chr19_56595299_+_75804
11,0.23755521284718184,K562,Silencer,ZNF71_chr19_56595299_+_75804
12,0.23624820752284206,K562,Silencer,ZNF71_chr19_56595299_+_75804
13,0.23418280106790176,K562,Silencer,ZNF71_chr19_56595299_+_75804
14,0.23195616394719146,K562,Silencer,ZNF71_chr19_56595299_+_75804
15,0.2299062627988937,K562,Silencer,ZNF71_chr19_56595299_+_75804
0,1.6203104989818196,K562,Silencer,ZNF71_chr19_56595299_+_80804
1,0.19857526924459407,K562,Silencer,ZNF71_chr19_56595299_+_80804
2,0.1526648204419299,K562,Silencer,ZNF71_chr19_56595299_+_80804
3,0.13998181400761772,K562,Silencer,ZNF71_chr19_56595299_+_80804
4,0.13254374730718216,K562,Silencer,ZNF71_chr19_56595299_+_80804
5,0.12711312982185238,K562,Silencer,ZNF71_chr19_56595299_+_80804
6,0.12397942029361454,K562,Silencer,ZNF71_chr19_56595299_+_80804
7,0.12185021549980839,K562,Silencer,ZNF71_chr19_56595299_+_80804
8,0.12037302244664153,K562,Silencer,ZNF71_chr19_56595299_+_80804
9,0.1197225273772526,K562,Silencer,ZNF71_chr19_56595299_+_80804
10,0.11972034011649152,K562,Silencer,ZNF71_chr19_56595299_+_80804
11,0.118727884492549,K562,Silencer,ZNF71_chr19_56595299_+_80804
12,0.11754930599447982,K562,Silencer,ZNF71_chr19_56595299_+_80804
13,0.11639870862823,K562,Silencer,ZNF71_chr19_56595299_+_80804
14,0.11531885264435876,K562,Silencer,ZNF71_chr19_56595299_+_80804
15,0.11451565783506092,K562,Silencer,ZNF71_chr19_56595299_+_80804
0,1.8366817616782445,K562,Silencer,ZNF548_chr19_57389874_+_105804
1,0.9028137889974288,K562,Silencer,ZNF548_chr19_57389874_+_105804
2,0.5165040435736777,K562,Silencer,ZNF548_chr19_57389874_+_105804
3,0.35726813933083085,K562,Silencer,ZNF548_chr19_57389874_+_105804
4,0.314981397997889,K562,Silencer,ZNF548_chr19_57389874_+_105804
5,0.2946310829464429,K562,Silencer,ZNF548_chr19_57389874_+_105804
6,0.27517418052981385,K562,Silencer,ZNF548_chr19_57389874_+_105804
7,0.26938770392028527,K562,Silencer,ZNF548_chr19_57389874_+_105804
8,0.27200918614031905,K562,Silencer,ZNF548_chr19_57389874_+_105804
9,0.27710347049336426,K562,Silencer,ZNF548_chr19_57389874_+_105804
10,0.2825108726901268,K562,Silencer,ZNF548_chr19_57389874_+_105804
11,0.2880972010681369,K562,Silencer,ZNF548_chr19_57389874_+_105804
12,0.2933394603720264,K562,Silencer,ZNF548_chr19_57389874_+_105804
13,0.299461224986356,K562,Silencer,ZNF548_chr19_57389874_+_105804
14,0.30479309435503654,K562,Silencer,ZNF548_chr19_57389874_+_105804
15,0.3105053685500429,K562,Silencer,ZNF548_chr19_57389874_+_105804
0,1.7228098460430032,K562,Silencer,ZNF548_chr19_57389874_+_125804
1,0.4873438984864871,K562,Silencer,ZNF548_chr19_57389874_+_125804
2,0.3972621415637101,K562,Silencer,ZNF548_chr19_57389874_+_125804
3,0.3626189585368359,K562,Silencer,ZNF548_chr19_57389874_+_125804
4,0.35366332343072787,K562,Silencer,ZNF548_chr19_57389874_+_125804
5,0.35460751956235564,K562,Silencer,ZNF548_chr19_57389874_+_125804
6,0.3567753808699376,K562,Silencer,ZNF548_chr19_57389874_+_125804
7,0.3614672845485038,K562,Silencer,ZNF548_chr19_57389874_+_125804
8,0.36456500940018405,K562,Silencer,ZNF548_chr19_57389874_+_125804
9,0.3685420025385063,K562,Silencer,ZNF548_chr19_57389874_+_125804
10,0.37256085053268706,K562,Silencer,ZNF548_chr19_57389874_+_125804
11,0.37432985231198096,K562,Silencer,ZNF548_chr19_57389874_+_125804
12,0.37577524139353935,K562,Silencer,ZNF548_chr19_57389874_+_125804
13,0.3768966865432968,K562,Silencer,ZNF548_chr19_57389874_+_125804
14,0.37768603522551936,K562,Silencer,ZNF548_chr19_57389874_+_125804
15,0.37954674706363983,K562,Silencer,ZNF548_chr19_57389874_+_125804
0,2.960550556837418,K562,Silencer,TMEM86B_chr19_55228763_-_105804
1,0.16490180941508806,K562,Silencer,TMEM86B_chr19_55228763_-_105804
2,0.0639730879154295,K562,Silencer,TMEM86B_chr19_55228763_-_105804
3,0.02781312959067276,K562,Silencer,TMEM86B_chr19_55228763_-_105804
4,0.01464029384149645,K562,Silencer,TMEM86B_chr19_55228763_-_105804
5,0.009196401883688966,K562,Silencer,TMEM86B_chr19_55228763_-_105804
6,0.007610822841386863,K562,Silencer,TMEM86B_chr19_55228763_-_105804
7,0.0067659498121756525,K562,Silencer,TMEM86B_chr19_55228763_-_105804
8,0.006243002128252605,K562,Silencer,TMEM86B_chr19_55228763_-_105804
9,0.005955797873622464,K562,Silencer,TMEM86B_chr19_55228763_-_105804
10,0.005692786014383672,K562,Silencer,TMEM86B_chr19_55228763_-_105804
11,0.005483905087180499,K562,Silencer,TMEM86B_chr19_55228763_-_105804
12,0.0053903109784538454,K562,Silencer,TMEM86B_chr19_55228763_-_105804
13,0.005310305250109768,K562,Silencer,TMEM86B_chr19_55228763_-_105804
14,0.005222207735288341,K562,Silencer,TMEM86B_chr19_55228763_-_105804
15,0.005171359389875493,K562,Silencer,TMEM86B_chr19_55228763_-_105804
0,2.0232359763994707,K562,Silencer,LRP3_chr19_33194329_+_105804
1,0.9999999612177848,K562,Silencer,LRP3_chr19_33194329_+_105804
2,0.7677913242439456,K562,Silencer,LRP3_chr19_33194329_+_105804
3,0.6884648821224265,K562,Silencer,LRP3_chr19_33194329_+_105804
4,0.6448042448297975,K562,Silencer,LRP3_chr19_33194329_+_105804
5,0.609807641667069,K562,Silencer,LRP3_chr19_33194329_+_105804
6,0.5833252945072943,K562,Silencer,LRP3_chr19_33194329_+_105804
7,0.5754151333148342,K562,Silencer,LRP3_chr19_33194329_+_105804
8,0.5634109554522267,K562,Silencer,LRP3_chr19_33194329_+_105804
9,0.5580937355960429,K562,Silencer,LRP3_chr19_33194329_+_105804
10,0.5550900760577413,K562,Silencer,LRP3_chr19_33194329_+_105804
11,0.5563353729869849,K562,Silencer,LRP3_chr19_33194329_+_105804
12,0.5492183905070446,K562,Silencer,LRP3_chr19_33194329_+_105804
13,0.551744940326775,K562,Silencer,LRP3_chr19_33194329_+_105804
14,0.5578443332299787,K562,Silencer,LRP3_chr19_33194329_+_105804
15,0.5639495361937932,K562,Silencer,LRP3_chr19_33194329_+_105804
0,1.959078863892516,K562,Silencer,ZNF20_chr19_12140350_-_100804
1,0.9999999262833446,K562,Silencer,ZNF20_chr19_12140350_-_100804
2,0.7205471227482114,K562,Silencer,ZNF20_chr19_12140350_-_100804
3,0.6712339294855961,K562,Silencer,ZNF20_chr19_12140350_-_100804
4,0.6398555845356519,K562,Silencer,ZNF20_chr19_12140350_-_100804
5,0.6120135579672621,K562,Silencer,ZNF20_chr19_12140350_-_100804
6,0.6172827564494702,K562,Silencer,ZNF20_chr19_12140350_-_100804
7,0.6193173701617207,K562,Silencer,ZNF20_chr19_12140350_-_100804
8,0.617274970836557,K562,Silencer,ZNF20_chr19_12140350_-_100804
9,0.6147531694192465,K562,Silencer,ZNF20_chr19_12140350_-_100804
10,0.6160220825612931,K562,Silencer,ZNF20_chr19_12140350_-_100804
11,0.6165925530754248,K562,Silencer,ZNF20_chr19_12140350_-_100804
12,0.6179203261315563,K562,Silencer,ZNF20_chr19_12140350_-_100804
13,0.619854560441193,K562,Silencer,ZNF20_chr19_12140350_-_100804
14,0.6194242082774505,K562,Silencer,ZNF20_chr19_12140350_-_100804
15,0.6224784083916318,K562,Silencer,ZNF20_chr19_12140350_-_100804
0,1.8714054432451777,K562,Silencer,GADD45B_chr19_2476126_+_100804
1,0.9999999551738024,K562,Silencer,GADD45B_chr19_2476126_+_100804
2,0.8829570198946135,K562,Silencer,GADD45B_chr19_2476126_+_100804
3,0.8531995221527333,K562,Silencer,GADD45B_chr19_2476126_+_100804
4,0.8516523907678952,K562,Silencer,GADD45B_chr19_2476126_+_100804
5,0.8523660761313199,K562,Silencer,GADD45B_chr19_2476126_+_100804
6,0.8530324922693486,K562,Silencer,GADD45B_chr19_2476126_+_100804
7,0.8528535386173957,K562,Silencer,GADD45B_chr19_2476126_+_100804
8,0.8527956231700639,K562,Silencer,GADD45B_chr19_2476126_+_100804
9,0.8543847940572415,K562,Silencer,GADD45B_chr19_2476126_+_100804
10,0.8575250036794837,K562,Silencer,GADD45B_chr19_2476126_+_100804
11,0.8612022535623752,K562,Silencer,GADD45B_chr19_2476126_+_100804
12,0.8626138454676605,K562,Silencer,GADD45B_chr19_2476126_+_100804
13,0.8648260407335658,K562,Silencer,GADD45B_chr19_2476126_+_100804
14,0.8664684128462916,K562,Silencer,GADD45B_chr19_2476126_+_100804
15,0.8707458855153856,K562,Silencer,GADD45B_chr19_2476126_+_100804
0,1.7427358217274855,K562,Silencer,GADD45B_chr19_2476126_+_115804
1,1.000000019608889,K562,Silencer,GADD45B_chr19_2476126_+_115804
2,0.8526197279541183,K562,Silencer,GADD45B_chr19_2476126_+_115804
3,0.8031375006667022,K562,Silencer,GADD45B_chr19_2476126_+_115804
4,0.7819589070894238,K562,Silencer,GADD45B_chr19_2476126_+_115804
5,0.7697231499405458,K562,Silencer,GADD45B_chr19_2476126_+_115804
6,0.7618045838261701,K562,Silencer,GADD45B_chr19_2476126_+_115804
7,0.7615238498994457,K562,Silencer,GADD45B_chr19_2476126_+_115804
8,0.758846785554053,K562,Silencer,GADD45B_chr19_2476126_+_115804
9,0.7504462983123806,K562,Silencer,GADD45B_chr19_2476126_+_115804
10,0.7480052465543261,K562,Silencer,GADD45B_chr19_2476126_+_115804
11,0.7461220350052656,K562,Silencer,GADD45B_chr19_2476126_+_115804
12,0.7447177901775677,K562,Silencer,GADD45B_chr19_2476126_+_115804
13,0.7436961017005874,K562,Silencer,GADD45B_chr19_2476126_+_115804
14,0.7430112351090097,K562,Silencer,GADD45B_chr19_2476126_+_115804
15,0.742453695569646,K562,Silencer,GADD45B_chr19_2476126_+_115804
0,1.465470570645982,K562,Silencer,MAT2A_chr2_85539167_+_115804
1,0.9960571066797406,K562,Silencer,MAT2A_chr2_85539167_+_115804
2,0.8555304358893127,K562,Silencer,MAT2A_chr2_85539167_+_115804
3,0.8191976165435811,K562,Silencer,MAT2A_chr2_85539167_+_115804
4,0.7967762645155596,K562,Silencer,MAT2A_chr2_85539167_+_115804
5,0.7642615351271239,K562,Silencer,MAT2A_chr2_85539167_+_115804
6,0.7410095092268015,K562,Silencer,MAT2A_chr2_85539167_+_115804
7,0.7173178468766273,K562,Silencer,MAT2A_chr2_85539167_+_115804
8,0.698955608440664,K562,Silencer,MAT2A_chr2_85539167_+_115804
9,0.6787188776344574,K562,Silencer,MAT2A_chr2_85539167_+_115804
10,0.6599931044463405,K562,Silencer,MAT2A_chr2_85539167_+_115804
11,0.6450319426131189,K562,Silencer,MAT2A_chr2_85539167_+_115804
12,0.6315653890419713,K562,Silencer,MAT2A_chr2_85539167_+_115804
13,0.6134008354037671,K562,Silencer,MAT2A_chr2_85539167_+_115804
14,0.5992669005213319,K562,Silencer,MAT2A_chr2_85539167_+_115804
15,0.5889303740671074,K562,Silencer,MAT2A_chr2_85539167_+_115804
0,1.380281962125171,K562,Silencer,SNN_chr16_11668454_+_45804
1,0.6360738861576857,K562,Silencer,SNN_chr16_11668454_+_45804
2,0.4838512658093405,K562,Silencer,SNN_chr16_11668454_+_45804
3,0.4184992360613051,K562,Silencer,SNN_chr16_11668454_+_45804
4,0.39963728843474833,K562,Silencer,SNN_chr16_11668454_+_45804
5,0.3895420394150655,K562,Silencer,SNN_chr16_11668454_+_45804
6,0.3905610966536936,K562,Silencer,SNN_chr16_11668454_+_45804
7,0.39395450229471274,K562,Silencer,SNN_chr16_11668454_+_45804
8,0.3981583424191057,K562,Silencer,SNN_chr16_11668454_+_45804
9,0.4041719602636013,K562,Silencer,SNN_chr16_11668454_+_45804
10,0.4109597443315787,K562,Silencer,SNN_chr16_11668454_+_45804
11,0.41919389694860953,K562,Silencer,SNN_chr16_11668454_+_45804
12,0.42715237216868607,K562,Silencer,SNN_chr16_11668454_+_45804
13,0.4356056550774308,K562,Silencer,SNN_chr16_11668454_+_45804
14,0.44352193359526626,K562,Silencer,SNN_chr16_11668454_+_45804
15,0.4523433085651895,K562,Silencer,SNN_chr16_11668454_+_45804
0,1.7298042626061536,K562,Silencer,SNN_chr16_11668454_+_110804
1,0.8092530866770421,K562,Silencer,SNN_chr16_11668454_+_110804
2,0.6165066876530799,K562,Silencer,SNN_chr16_11668454_+_110804
3,0.563597009294824,K562,Silencer,SNN_chr16_11668454_+_110804
4,0.5281444191141199,K562,Silencer,SNN_chr16_11668454_+_110804
5,0.5059280659602591,K562,Silencer,SNN_chr16_11668454_+_110804
6,0.4969723861000806,K562,Silencer,SNN_chr16_11668454_+_110804
7,0.4879697835210972,K562,Silencer,SNN_chr16_11668454_+_110804
8,0.4833444446877788,K562,Silencer,SNN_chr16_11668454_+_110804
9,0.484189975549604,K562,Silencer,SNN_chr16_11668454_+_110804
10,0.48467627068234337,K562,Silencer,SNN_chr16_11668454_+_110804
11,0.4873574710053344,K562,Silencer,SNN_chr16_11668454_+_110804
12,0.4894818119714394,K562,Silencer,SNN_chr16_11668454_+_110804
13,0.49382440998672567,K562,Silencer,SNN_chr16_11668454_+_110804
14,0.49872981217489837,K562,Silencer,SNN_chr16_11668454_+_110804
15,0.503148558938453,K562,Silencer,SNN_chr16_11668454_+_110804
0,1.824214127637231,K562,Silencer,SNN_chr16_11668454_+_130804
1,0.8956105040844993,K562,Silencer,SNN_chr16_11668454_+_130804
2,0.6594555572760602,K562,Silencer,SNN_chr16_11668454_+_130804
3,0.5627203458455087,K562,Silencer,SNN_chr16_11668454_+_130804
4,0.4997507781743435,K562,Silencer,SNN_chr16_11668454_+_130804
5,0.4725748938154796,K562,Silencer,SNN_chr16_11668454_+_130804
6,0.46052379596004267,K562,Silencer,SNN_chr16_11668454_+_130804
7,0.45529482475739647,K562,Silencer,SNN_chr16_11668454_+_130804
8,0.45102983886093245,K562,Silencer,SNN_chr16_11668454_+_130804
9,0.4484226300030665,K562,Silencer,SNN_chr16_11668454_+_130804
10,0.4483951514904349,K562,Silencer,SNN_chr16_11668454_+_130804
11,0.44904116912751935,K562,Silencer,SNN_chr16_11668454_+_130804
12,0.45364809293387326,K562,Silencer,SNN_chr16_11668454_+_130804
13,0.4595850518024127,K562,Silencer,SNN_chr16_11668454_+_130804
14,0.4632055883407276,K562,Silencer,SNN_chr16_11668454_+_130804
15,0.46693510433444685,K562,Silencer,SNN_chr16_11668454_+_130804
0,2.693192335745663,K562,Silencer,SNN_chr16_11668454_+_140804
1,0.8911692921833615,K562,Silencer,SNN_chr16_11668454_+_140804
2,0.7929485393907987,K562,Silencer,SNN_chr16_11668454_+_140804
3,0.7584423060422647,K562,Silencer,SNN_chr16_11668454_+_140804
4,0.7439415366185269,K562,Silencer,SNN_chr16_11668454_+_140804
5,0.7263590992865592,K562,Silencer,SNN_chr16_11668454_+_140804
6,0.7165614179658977,K562,Silencer,SNN_chr16_11668454_+_140804
7,0.7071873766763322,K562,Silencer,SNN_chr16_11668454_+_140804
8,0.6977228679064295,K562,Silencer,SNN_chr16_11668454_+_140804
9,0.6849541851508653,K562,Silencer,SNN_chr16_11668454_+_140804
10,0.6731886281067674,K562,Silencer,SNN_chr16_11668454_+_140804
11,0.6633594018451711,K562,Silencer,SNN_chr16_11668454_+_140804
12,0.6541998797950186,K562,Silencer,SNN_chr16_11668454_+_140804
13,0.6474588930201584,K562,Silencer,SNN_chr16_11668454_+_140804
14,0.6390746603615889,K562,Silencer,SNN_chr16_11668454_+_140804
