,delta_mean,path,wt,std,mean_mut,seq_id,context,cell_line
180,-0.6570418,../results//context_dependence_test_100/enformer/ZNF57_chr19_2900927_+.pickle,15.915504,4.5727916,26.372656,ZNF57_chr19_2900927_+,silencing,PC-3
185,-0.4767591,../results//context_dependence_test_100/enformer/AGBL3_chr7_134986512_+.pickle,15.981628,5.3736753,23.601015,AGBL3_chr7_134986512_+,silencing,PC-3
254,-0.4548884,../results//context_dependence_test_100/enformer/ZNF443_chr19_12441021_-.pickle,16.462969,4.50377,23.951782,ZNF443_chr19_12441021_-,silencing,PC-3
272,-1.3444483,../results//context_dependence_test_100/enformer/ZNF530_chr19_57599884_+.pickle,16.528822,8.33231,38.75097,ZNF530_chr19_57599884_+,silencing,PC-3
290,-0.39421177,../results//context_dependence_test_100/enformer/ZNF574_chr19_42076165_+.pickle,16.616966,7.12615,23.16757,ZNF574_chr19_42076165_+,silencing,PC-3
312,-0.80323267,../results//context_dependence_test_100/enformer/RSBN1_chr1_113812289_-.pickle,16.785612,4.53349,30.268364,RSBN1_chr1_113812289_-,silencing,PC-3
325,-1.3940194,../results//context_dependence_test_100/enformer/ZNF483_chr9_111525188_+.pickle,16.861486,10.869349,40.366726,ZNF483_chr9_111525188_+,silencing,PC-3
382,-3.454256,../results//context_dependence_test_100/enformer/ZNF595_chr4_53294_+.pickle,17.18073,4.40488,76.527374,ZNF595_chr4_53294_+,silencing,PC-3
392,-0.801874,../results//context_dependence_test_100/enformer/HELB_chr12_66302492_+.pickle,17.224667,6.001376,31.036678,HELB_chr12_66302492_+,silencing,PC-3
420,-0.8322116,../results//context_dependence_test_100/enformer/ZNF586_chr19_57769675_+.pickle,17.45256,8.475973,31.976784,ZNF586_chr19_57769675_+,silencing,PC-3
430,-0.36629516,../results//context_dependence_test_100/enformer/IRF7_chr11_615970_-.pickle,17.558857,2.8534617,23.990582,IRF7_chr11_615970_-,silencing,PC-3
446,-1.0091463,../results//context_dependence_test_100/enformer/FBXW5_chr9_136944738_-.pickle,17.622246,7.9975386,35.40567,FBXW5_chr9_136944738_-,silencing,PC-3
457,-1.0633309,../results//context_dependence_test_100/enformer/ZNF419_chr19_57487770_+.pickle,17.69471,9.231545,36.51004,ZNF419_chr19_57487770_+,silencing,PC-3
476,-0.41670388,../results//context_dependence_test_100/enformer/ZNF322_chr6_26659752_-.pickle,17.854746,4.284346,25.294888,ZNF322_chr6_26659752_-,silencing,PC-3
573,-0.8159387,../results//context_dependence_test_100/enformer/ZNF12_chr7_6706923_-.pickle,18.573957,6.6172714,33.729168,ZNF12_chr7_6706923_-,silencing,PC-3
618,-0.38452554,../results//context_dependence_test_100/enformer/ZNF582_chr19_56393520_-.pickle,18.841766,4.1183224,26.086906,ZNF582_chr19_56393520_-,silencing,PC-3
766,-0.3164351,../results//context_dependence_test_100/enformer/FAM241B_chr10_69630246_+.pickle,19.790604,6.11771,26.053045,FAM241B_chr10_69630246_+,silencing,PC-3
777,-2.0991602,../results//context_dependence_test_100/enformer/ZNF416_chr19_57578911_-.pickle,19.850967,11.620207,61.521328,ZNF416_chr19_57578911_-,silencing,PC-3
806,-2.7612584,../results//context_dependence_test_100/enformer/ENSG00000269026_chr19_57682044_+.pickle,20.110289,12.655834,75.63999,ENSG00000269026_chr19_57682044_+,silencing,PC-3
829,-0.44145873,../results//context_dependence_test_100/enformer/ZNF189_chr9_101398872_+.pickle,20.235313,6.2116795,29.16837,ZNF189_chr9_101398872_+,silencing,PC-3
928,-1.1630155,../results//context_dependence_test_100/enformer/ZNF547_chr19_57363550_+.pickle,20.91746,5.477208,45.24479,ZNF547_chr19_57363550_+,silencing,PC-3
943,-2.3809025,../results//context_dependence_test_100/enformer/ZNF551_chr19_57682034_+.pickle,21.02651,12.905554,71.088585,ZNF551_chr19_57682034_+,silencing,PC-3
946,-0.6157561,../results//context_dependence_test_100/enformer/ZNF510_chr9_96778087_-.pickle,21.04294,6.259802,34.00026,ZNF510_chr9_96778087_-,silencing,PC-3
969,-0.72404283,../results//context_dependence_test_100/enformer/ZNF567_chr19_36687611_+.pickle,21.183134,5.977887,36.52063,ZNF567_chr19_36687611_+,silencing,PC-3
972,-0.36762398,../results//context_dependence_test_100/enformer/ZNF773_chr19_57499934_+.pickle,21.232672,6.5217676,29.038311,ZNF773_chr19_57499934_+,silencing,PC-3
994,-0.5946826,../results//context_dependence_test_100/enformer/ZNF202_chr11_123741660_-.pickle,21.355494,4.378378,34.055233,ZNF202_chr11_123741660_-,silencing,PC-3
1019,-0.3924048,../results//context_dependence_test_100/enformer/ZNF26_chr12_132986366_+.pickle,21.562511,4.2274485,30.023745,ZNF26_chr12_132986366_+,silencing,PC-3
1069,-1.1578913,../results//context_dependence_test_100/enformer/TRAPPC2B_chr19_57363566_+.pickle,21.990637,5.0221477,47.453403,TRAPPC2B_chr19_57363566_+,silencing,PC-3
1074,-1.0435464,../results//context_dependence_test_100/enformer/RBAK-RBAKDN_chr7_5045910_+.pickle,22.04872,7.5452433,45.057583,RBAK-RBAKDN_chr7_5045910_+,silencing,PC-3
1126,-0.326522,../results//context_dependence_test_100/enformer/ZNF136_chr19_12163095_+.pickle,22.345623,6.1229897,29.64196,ZNF136_chr19_12163095_+,silencing,PC-3
1140,-0.6818628,../results//context_dependence_test_100/enformer/UBE2N_chr12_93441943_-.pickle,22.49354,7.5985293,37.831047,UBE2N_chr12_93441943_-,silencing,PC-3
1154,-0.6668735,../results//context_dependence_test_100/enformer/ZNF16_chr8_144950880_-.pickle,22.688074,9.171258,37.81815,ZNF16_chr8_144950880_-,silencing,PC-3
1156,-0.33535087,../results//context_dependence_test_100/enformer/ZNF485_chr10_43606425_+.pickle,22.536835,6.738016,30.094582,ZNF485_chr10_43606425_+,silencing,PC-3
1168,-2.1776297,../results//context_dependence_test_100/enformer/PLD5P1_chr10_38094367_+.pickle,22.599012,10.489553,71.811295,PLD5P1_chr10_38094367_+,silencing,PC-3
1208,-1.1243299,../results//context_dependence_test_100/enformer/ENSG00000268133_chr19_57363565_+.pickle,22.967237,4.6252217,48.78999,ENSG00000268133_chr19_57363565_+,silencing,PC-3
1266,-1.9101089,../results//context_dependence_test_100/enformer/ZNF37A_chr10_38094335_+.pickle,23.355148,11.624494,67.96603,ZNF37A_chr10_38094335_+,silencing,PC-3
1302,-0.30847308,../results//context_dependence_test_100/enformer/EXO5_chr1_40508760_+.pickle,23.664688,6.334221,30.964607,EXO5_chr1_40508760_+,silencing,PC-3
1325,-0.43488875,../results//context_dependence_test_100/enformer/ZNF670_chr1_247078811_-.pickle,23.853088,5.490016,34.22653,ZNF670_chr1_247078811_-,silencing,PC-3
1483,-0.6294517,../results//context_dependence_test_100/enformer/ZNF550_chr19_57559812_-.pickle,25.25167,11.508964,41.146378,ZNF550_chr19_57559812_-,silencing,PC-3
1519,-1.2003211,../results//context_dependence_test_100/enformer/RBAK_chr7_5045859_+.pickle,25.531334,14.006789,56.17713,RBAK_chr7_5045859_+,silencing,PC-3
1617,-0.48835126,../results//context_dependence_test_100/enformer/ZNF559_chr19_9324178_+.pickle,26.307228,8.809202,39.154396,ZNF559_chr19_9324178_+,silencing,PC-3
1704,-1.23202,../results//context_dependence_test_100/enformer/ZNF260_chr19_36528271_-.pickle,27.157343,9.145388,60.615734,ZNF260_chr19_36528271_-,silencing,PC-3
1716,-0.45721087,../results//context_dependence_test_100/enformer/ZNF559-ZNF177_chr19_9324173_+.pickle,27.233154,8.511979,39.68445,ZNF559-ZNF177_chr19_9324173_+,silencing,PC-3
1749,-0.710024,../results//context_dependence_test_100/enformer/DOP1A_chr6_83067670_+.pickle,27.632929,7.131363,47.25297,DOP1A_chr6_83067670_+,silencing,PC-3
1772,-0.8984108,../results//context_dependence_test_100/enformer/ZNF286A-TBC1D26_chr17_15699740_+.pickle,27.84491,11.222219,52.861076,ZNF286A-TBC1D26_chr17_15699740_+,silencing,PC-3
1807,-0.5012472,../results//context_dependence_test_100/enformer/ZNF229_chr19_44448472_-.pickle,28.142595,8.132194,42.248993,ZNF229_chr19_44448472_-,silencing,PC-3
1857,-0.7491717,../results//context_dependence_test_100/enformer/USPL1_chr13_30617936_+.pickle,28.521286,9.5560875,49.888626,USPL1_chr13_30617936_+,silencing,PC-3
1903,-0.53405684,../results//context_dependence_test_100/enformer/ZNF460_chr19_57280484_+.pickle,29.045307,9.085711,44.55715,ZNF460_chr19_57280484_+,silencing,PC-3
1949,-0.38730997,../results//context_dependence_test_100/enformer/C2orf69_chr2_199911292_+.pickle,29.417355,9.871032,40.81099,C2orf69_chr2_199911292_+,silencing,PC-3
1951,-0.96095157,../results//context_dependence_test_100/enformer/ZNF544_chr19_58228974_+.pickle,29.4406,9.464234,57.73159,ZNF544_chr19_58228974_+,silencing,PC-3
1974,-0.6630983,../results//context_dependence_test_100/enformer/ZNF222_chr19_44025378_+.pickle,29.699219,10.463986,49.39272,ZNF222_chr19_44025378_+,silencing,PC-3
1980,-0.3739907,../results//context_dependence_test_100/enformer/ALG10_chr12_34022467_+.pickle,29.696125,8.263008,40.8022,ALG10_chr12_34022467_+,silencing,PC-3
1998,-0.4758153,../results//context_dependence_test_100/enformer/ZNF225_chr19_44113398_+.pickle,29.831963,8.108861,44.026466,ZNF225_chr19_44113398_+,silencing,PC-3
2012,-0.7101926,../results//context_dependence_test_100/enformer/ZNF286A_chr17_15699776_+.pickle,29.91165,9.169283,51.154682,ZNF286A_chr17_15699776_+,silencing,PC-3
2024,-0.75816625,../results//context_dependence_test_100/enformer/ETV3_chr1_157138474_-.pickle,30.025883,8.897792,52.790493,ETV3_chr1_157138474_-,silencing,PC-3
2096,-0.9051554,../results//context_dependence_test_100/enformer/ZNF718_chr4_124537_+.pickle,30.761936,12.232185,58.60627,ZNF718_chr4_124537_+,silencing,PC-3
2217,-1.2247311,../results//context_dependence_test_100/enformer/ZNF264_chr19_57191536_+.pickle,31.803783,11.281573,70.75487,ZNF264_chr19_57191536_+,silencing,PC-3
2224,-0.39655215,../results//context_dependence_test_100/enformer/ZNF397_chr18_35241036_+.pickle,31.879807,6.226657,44.521812,ZNF397_chr18_35241036_+,silencing,PC-3
2227,-0.9522264,../results//context_dependence_test_100/enformer/ZNF302_chr19_34677646_+.pickle,31.923565,13.423468,62.322025,ZNF302_chr19_34677646_+,silencing,PC-3
2265,-0.78725183,../results//context_dependence_test_100/enformer/ZNF268_chr12_133181513_+.pickle,32.29937,9.650492,57.727108,ZNF268_chr12_133181513_+,silencing,PC-3
2343,-0.5602001,../results//context_dependence_test_100/enformer/ZNF230_chr19_44002956_+.pickle,33.015354,12.197332,51.51056,ZNF230_chr19_44002956_+,silencing,PC-3
2345,-0.33625162,../results//context_dependence_test_100/enformer/ZNF235_chr19_44305025_-.pickle,33.055687,8.077369,44.170715,ZNF235_chr19_44305025_-,silencing,PC-3
2459,-1.3314149,../results//context_dependence_test_100/enformer/ZNF197_chr3_44625018_+.pickle,34.213066,14.848257,79.764854,ZNF197_chr3_44625018_+,silencing,PC-3
2473,-0.53099954,../results//context_dependence_test_100/enformer/ZNF266_chr19_9435571_-.pickle,34.348534,8.292587,52.58759,ZNF266_chr19_9435571_-,silencing,PC-3
2510,-0.3700592,../results//context_dependence_test_100/enformer/PPP1R8_chr1_27830781_+.pickle,34.69142,9.404955,47.5293,PPP1R8_chr1_27830781_+,silencing,PC-3
2591,-0.38600236,../results//context_dependence_test_100/enformer/ZNF560_chr19_9498616_-.pickle,35.5147,7.6975183,49.22346,ZNF560_chr19_9498616_-,silencing,PC-3
2929,-0.5986709,../results//context_dependence_test_100/enformer/FOXO3B_chr17_18682314_-.pickle,39.268856,9.550647,62.777977,FOXO3B_chr17_18682314_-,silencing,PC-3
3429,-0.32352796,../results//context_dependence_test_100/enformer/ZNF33A_chr10_38010654_+.pickle,44.544727,8.8306465,58.956192,ZNF33A_chr10_38010654_+,silencing,PC-3
3543,-0.44684651,../results//context_dependence_test_100/enformer/GCC2_chr2_108449106_+.pickle,45.906666,13.434431,66.4199,GCC2_chr2_108449106_+,silencing,PC-3
3550,-0.62025905,../results//context_dependence_test_100/enformer/ZNF669_chr1_247104278_-.pickle,45.993637,10.891229,74.52161,ZNF669_chr1_247104278_-,silencing,PC-3
3585,-0.8259501,../results//context_dependence_test_100/enformer/PRRG1_chrX_37349378_+.pickle,46.38967,5.119163,84.70522,PRRG1_chrX_37349378_+,silencing,PC-3
4269,-0.49065304,../results//context_dependence_test_100/enformer/HJURP_chr2_233854535_-.pickle,55.577885,10.690186,82.84734,HJURP_chr2_233854535_-,silencing,PC-3
4339,-0.56089634,../results//context_dependence_test_100/enformer/NKTR_chr3_42600742_+.pickle,56.345657,14.371581,87.94973,NKTR_chr3_42600742_+,silencing,PC-3
4363,-0.47437578,../results//context_dependence_test_100/enformer/CENPC_chr4_67545503_-.pickle,56.7098,9.073843,83.61156,CENPC_chr4_67545503_-,silencing,PC-3
4402,-0.51784503,../results//context_dependence_test_100/enformer/ENSG00000248710_chr3_160449829_-.pickle,57.385666,14.1323185,87.10255,ENSG00000248710_chr3_160449829_-,silencing,PC-3
4510,-0.4362337,../results//context_dependence_test_100/enformer/MTHFD2L_chr4_74158111_+.pickle,58.810097,10.765852,84.46504,MTHFD2L_chr4_74158111_+,silencing,PC-3
4656,-0.35069248,../results//context_dependence_test_100/enformer/BLTP1_chr4_122152330_+.pickle,60.937946,10.913402,82.308426,BLTP1_chr4_122152330_+,silencing,PC-3
4930,-0.9598076,../results//context_dependence_test_100/enformer/ZSCAN30_chr18_35290232_-.pickle,65.52116,21.78342,128.40886,ZSCAN30_chr18_35290232_-,silencing,PC-3
5572,-0.5115601,../results//context_dependence_test_100/enformer/CHAMP1_chr13_114314489_+.pickle,76.52847,5.221426,115.67738,CHAMP1_chr13_114314489_+,silencing,PC-3
5793,-0.64295864,../results//context_dependence_test_100/enformer/ASDURF_chr2_189661520_+.pickle,80.77426,14.397401,132.70877,ASDURF_chr2_189661520_+,silencing,PC-3
5876,-0.32261,../results//context_dependence_test_100/enformer/ASNSD1_chr2_189661384_+.pickle,82.18621,14.051295,108.7003,ASNSD1_chr2_189661384_+,silencing,PC-3
6141,-0.36790118,../results//context_dependence_test_100/enformer/YTHDF3_chr8_63168552_+.pickle,87.727325,11.185176,120.00231,YTHDF3_chr8_63168552_+,silencing,PC-3
6188,-0.46719998,../results//context_dependence_test_100/enformer/ENSG00000286165_chr2_189661518_+.pickle,88.67493,14.132914,130.10385,ENSG00000286165_chr2_189661518_+,silencing,PC-3
