,delta_mean,path,wt,std,mean_mut,seq_id,context,cell_line
22248,-0.004154055,../results//context_dependence_test_100/enformer/ZMAT3_chr3_179071809_-.pickle,51.11296,14.940852,51.325287,{'ZMAT3_chr3_179071809_-'},neutral,K562
23581,0.022787862,../results//context_dependence_test_100/enformer/SLC25A26_chr3_66221011_+.pickle,81.53839,18.231258,79.680305,{'SLC25A26_chr3_66221011_+'},neutral,K562
23969,-0.005242808,../results//context_dependence_test_100/enformer/ENSG00000288683_chr22_18077988_+.pickle,90.819756,10.863607,91.295906,{'ENSG00000288683_chr22_18077988_+'},neutral,K562
23511,-0.045621768,../results//context_dependence_test_100/enformer/RBSN_chr3_15099163_-.pickle,79.41069,29.196629,83.03355,{'RBSN_chr3_15099163_-'},neutral,K562
29563,-0.022004636,../results//context_dependence_test_100/enformer/SPCS1_chr3_52706105_+.pickle,385.63873,19.350006,394.12457,{'SPCS1_chr3_52706105_+'},neutral,K562
23307,0.036048643,../results//context_dependence_test_100/enformer/CEP97_chr3_101724654_+.pickle,74.8058,11.800795,72.10915,{'CEP97_chr3_101724654_+'},neutral,K562
27315,0.042216625,../results//context_dependence_test_100/enformer/GATD3_chr21_44133682_+.pickle,208.60887,31.351742,199.80211,{'GATD3_chr21_44133682_+'},neutral,K562
25012,-0.028007025,../results//context_dependence_test_100/enformer/ZNF431_chr19_21142036_+.pickle,120.17805,22.866169,123.54388,{'ZNF431_chr19_21142036_+'},neutral,K562
21534,0.0039433534,../results//context_dependence_test_100/enformer/DCBLD1_chr6_117482656_+.pickle,36.661537,18.988363,36.516968,{'DCBLD1_chr6_117482656_+'},neutral,K562
23611,0.037223466,../results//context_dependence_test_100/enformer/SMC5_chr9_70258977_+.pickle,82.28382,12.965894,79.22093,{'SMC5_chr9_70258977_+'},neutral,K562
29267,0.016587466,../results//context_dependence_test_100/enformer/SNRPB2_chr20_16730025_+.pickle,343.0597,34.70412,337.3692,{'SNRPB2_chr20_16730025_+'},neutral,K562
22668,0.031229578,../results//context_dependence_test_100/enformer/GARRE1_chr19_34254553_+.pickle,60.3258,10.032045,58.441853,{'GARRE1_chr19_34254553_+'},neutral,K562
26724,-0.032218397,../results//context_dependence_test_100/enformer/TRIM59_chr3_160449786_-.pickle,182.45296,30.556278,188.3313,{'TRIM59_chr3_160449786_-'},neutral,K562
26604,-0.0013025169,../results//context_dependence_test_100/enformer/MLX_chr17_42567099_+.pickle,177.45654,30.5422,177.68768,{'MLX_chr17_42567099_+'},neutral,K562
27945,-0.049935132,../results//context_dependence_test_100/enformer/CDV3_chr3_133573685_+.pickle,239.63431,17.17944,251.60048,{'CDV3_chr3_133573685_+'},neutral,K562
28926,0.02297897,../results//context_dependence_test_100/enformer/POLE3_chr9_113410382_-.pickle,307.09256,19.587788,300.0359,{'POLE3_chr9_113410382_-'},neutral,K562
24592,0.025705863,../results//context_dependence_test_100/enformer/ENSG00000283977_chr11_6481500_+.pickle,107.35671,11.600044,104.597015,{'ENSG00000283977_chr11_6481500_+'},neutral,K562
29240,-0.04211283,../results//context_dependence_test_100/enformer/DDX56_chr7_44573925_-.pickle,337.99335,25.987127,352.2272,{'DDX56_chr7_44573925_-'},neutral,K562
20159,-0.012245948,../results//context_dependence_test_100/enformer/MADCAM1_chr19_489175_+.pickle,15.182379,1.7926433,15.368301,{'MADCAM1_chr19_489175_+'},neutral,K562
23540,-0.004719635,../results//context_dependence_test_100/enformer/EAF2_chr3_121835208_+.pickle,80.1989,16.177338,80.57741,{'EAF2_chr3_121835208_+'},neutral,K562
26122,-0.00012365764,../results//context_dependence_test_100/enformer/ABT1_chr6_26596952_+.pickle,158.56316,12.004154,158.58276,{'ABT1_chr6_26596952_+'},neutral,K562
25363,0.0063901767,../results//context_dependence_test_100/enformer/ALS2_chr2_201780933_-.pickle,130.35039,28.056305,129.51743,{'ALS2_chr2_201780933_-'},neutral,K562
23663,-0.03799066,../results//context_dependence_test_100/enformer/PLEKHF2_chr8_95133796_+.pickle,83.33387,17.584408,86.49978,{'PLEKHF2_chr8_95133796_+'},neutral,K562
26306,-0.008998445,../results//context_dependence_test_100/enformer/AFF4_chr5_132963634_-.pickle,166.23422,17.705956,167.73007,{'AFF4_chr5_132963634_-'},neutral,K562
28578,0.024708454,../results//context_dependence_test_100/enformer/KPNA1_chr3_122514939_-.pickle,278.76483,13.253778,271.87698,{'KPNA1_chr3_122514939_-'},neutral,K562
23922,0.02367584,../results//context_dependence_test_100/enformer/FIG4_chr6_109691287_+.pickle,89.6302,23.574274,87.50813,{'FIG4_chr6_109691287_+'},neutral,K562
22634,-0.027787253,../results//context_dependence_test_100/enformer/TRIB1_chr8_125430357_+.pickle,59.659443,14.595754,61.317215,{'TRIB1_chr8_125430357_+'},neutral,K562
21516,0.009464427,../results//context_dependence_test_100/enformer/SMIM10L2A_chrX_135421943_+.pickle,36.36737,15.266027,36.023174,{'SMIM10L2A_chrX_135421943_+'},neutral,K562
22754,-0.017637309,../results//context_dependence_test_100/enformer/MXD4_chr4_2262109_-.pickle,61.75129,12.086367,62.840416,{'MXD4_chr4_2262109_-'},neutral,K562
27399,-0.040664237,../results//context_dependence_test_100/enformer/PEX19_chr1_160285133_-.pickle,212.13623,21.46192,220.76259,{'PEX19_chr1_160285133_-'},neutral,K562
23431,-0.022543607,../results//context_dependence_test_100/enformer/CDK8_chr13_26254128_+.pickle,77.643234,13.942951,79.39359,{'CDK8_chr13_26254128_+'},neutral,K562
27695,-0.029757062,../results//context_dependence_test_100/enformer/MFSD14A_chr1_100038094_+.pickle,225.77649,16.030272,232.49493,{'MFSD14A_chr1_100038094_+'},neutral,K562
24944,0.020612475,../results//context_dependence_test_100/enformer/ZNF718_chr4_124500_+.pickle,117.92644,25.204155,115.49568,{'ZNF718_chr4_124500_+'},neutral,K562
28733,0.016419677,../results//context_dependence_test_100/enformer/COPB1_chr11_14499852_-.pickle,289.5287,28.884506,284.77472,{'COPB1_chr11_14499852_-'},neutral,K562
25719,0.010305936,../results//context_dependence_test_100/enformer/TMEM263_chr12_106955827_+.pickle,142.26028,11.734802,140.79416,{'TMEM263_chr12_106955827_+'},neutral,K562
26545,0.0024391864,../results//context_dependence_test_100/enformer/ABI1_chr10_26860892_-.pickle,175.7473,14.404648,175.31862,{'ABI1_chr10_26860892_-'},neutral,K562
22455,0.013016807,../results//context_dependence_test_100/enformer/PROSER2_chr10_11823355_+.pickle,55.367123,19.952171,54.64642,{'PROSER2_chr10_11823355_+'},neutral,K562
29913,-0.02758574,../results//context_dependence_test_100/enformer/RPS23_chr5_82278368_-.pickle,459.50708,8.911123,472.18292,{'RPS23_chr5_82278368_-'},neutral,K562
22865,-0.01107735,../results//context_dependence_test_100/enformer/TTF2_chr1_117060325_+.pickle,64.31162,14.514822,65.024025,{'TTF2_chr1_117060325_+'},neutral,K562
26471,-0.035030913,../results//context_dependence_test_100/enformer/SCO1_chr17_10697533_-.pickle,172.41678,24.970173,178.4567,{'SCO1_chr17_10697533_-'},neutral,K562
20687,0.02340618,../results//context_dependence_test_100/enformer/FBXO48_chr2_68467294_-.pickle,22.413252,3.7487748,21.888643,{'FBXO48_chr2_68467294_-'},neutral,K562
21653,0.030776534,../results//context_dependence_test_100/enformer/TAF9_chr5_69370013_-.pickle,38.615208,10.351816,37.426765,{'TAF9_chr5_69370013_-'},neutral,K562
21422,-0.025608214,../results//context_dependence_test_100/enformer/GPR89B_chr1_147928419_+.pickle,34.75892,17.416342,35.649033,{'GPR89B_chr1_147928419_+'},neutral,K562
24331,-0.038525343,../results//context_dependence_test_100/enformer/CTTN_chr11_70398528_+.pickle,100.024086,12.47694,103.87755,{'CTTN_chr11_70398528_+'},neutral,K562
25769,0.003631469,../results//context_dependence_test_100/enformer/FASTKD3_chr5_7869031_-.pickle,144.51749,20.545052,143.99268,{'FASTKD3_chr5_7869031_-'},neutral,K562
28811,0.038626075,../results//context_dependence_test_100/enformer/RTRAF_chr14_51989545_+.pickle,296.22757,32.90148,284.78546,{'RTRAF_chr14_51989545_+'},neutral,K562
25834,0.02037232,../results//context_dependence_test_100/enformer/APPBP2_chr17_60526242_-.pickle,146.59277,12.566782,143.60634,{'APPBP2_chr17_60526242_-'},neutral,K562
22098,-0.045636363,../results//context_dependence_test_100/enformer/CD99L2_chrX_150898668_-.pickle,48.082893,18.379173,50.27722,{'CD99L2_chrX_150898668_-'},neutral,K562
23177,-0.002279956,../results//context_dependence_test_100/enformer/TRAF3_chr14_102777475_+.pickle,71.64408,14.087811,71.80743,{'TRAF3_chr14_102777475_+'},neutral,K562
28435,-0.024132889,../results//context_dependence_test_100/enformer/RPL4_chr15_66504855_-.pickle,269.63788,18.833506,276.14502,{'RPL4_chr15_66504855_-'},neutral,K562
26626,0.029540908,../results//context_dependence_test_100/enformer/CSTF2T_chr10_51699595_-.pickle,178.6773,14.825872,173.39902,{'CSTF2T_chr10_51699595_-'},neutral,K562
21773,0.023398342,../results//context_dependence_test_100/enformer/DHRS4L2_chr14_23988928_+.pickle,40.966393,12.974206,40.007847,{'DHRS4L2_chr14_23988928_+'},neutral,K562
22991,0.024427202,../results//context_dependence_test_100/enformer/PRMT9_chr4_147684163_-.pickle,67.242874,10.057248,65.60032,{'PRMT9_chr4_147684163_-'},neutral,K562
27579,-0.0393202,../results//context_dependence_test_100/enformer/CENPC_chr4_67545503_-.pickle,220.09875,16.46935,228.75308,{'CENPC_chr4_67545503_-'},neutral,K562
24052,0.0073483572,../results//context_dependence_test_100/enformer/TSSC4_chr11_2400749_+.pickle,93.15134,13.240436,92.46683,{'TSSC4_chr11_2400749_+'},neutral,K562
21359,-0.026784224,../results//context_dependence_test_100/enformer/FERMT2_chr14_52951018_-.pickle,33.564754,15.972001,34.46376,{'FERMT2_chr14_52951018_-'},neutral,K562
29900,0.03924093,../results//context_dependence_test_100/enformer/FAU_chr11_65122153_-.pickle,456.69983,9.802715,438.7785,{'FAU_chr11_65122153_-'},neutral,K562
24268,0.030767867,../results//context_dependence_test_100/enformer/CDKN2A_chr9_21994411_-.pickle,98.35484,20.051937,95.328674,{'CDKN2A_chr9_21994411_-'},neutral,K562
29377,-0.049840823,../results//context_dependence_test_100/enformer/RPLP1_chr15_69452817_+.pickle,357.91373,21.032228,375.75244,{'RPLP1_chr15_69452817_+'},neutral,K562
20059,0.012481221,../results//context_dependence_test_100/enformer/TPM2_chr9_35689925_-.pickle,13.839762,11.766199,13.667025,{'TPM2_chr9_35689925_-'},neutral,K562
28805,0.03547937,../results//context_dependence_test_100/enformer/ARF6_chr14_49893078_+.pickle,295.95694,17.913452,285.45657,{'ARF6_chr14_49893078_+'},neutral,K562
23246,0.025088832,../results//context_dependence_test_100/enformer/ATF7_chr12_53626382_-.pickle,73.21762,10.814932,71.38068,{'ATF7_chr12_53626382_-'},neutral,K562
28319,0.035250586,../results//context_dependence_test_100/enformer/BIRC6_chr2_32357161_+.pickle,262.4494,16.717712,253.1979,{'BIRC6_chr2_32357161_+'},neutral,K562
28192,0.029905148,../results//context_dependence_test_100/enformer/UQCRFS1_chr19_29213151_-.pickle,254.65137,28.160984,247.03598,{'UQCRFS1_chr19_29213151_-'},neutral,K562
29506,0.01943778,../results//context_dependence_test_100/enformer/WDR1_chr4_10116799_-.pickle,376.42017,18.01687,369.1034,{'WDR1_chr4_10116799_-'},neutral,K562
23227,0.03922758,../results//context_dependence_test_100/enformer/FUOM_chr10_133358025_-.pickle,72.92716,14.607779,70.06641,{'FUOM_chr10_133358025_-'},neutral,K562
21717,0.035864137,../results//context_dependence_test_100/enformer/ZNF133_chr20_18288528_+.pickle,39.962906,14.434159,38.52967,{'ZNF133_chr20_18288528_+'},neutral,K562
22362,0.037899,../results//context_dependence_test_100/enformer/POLM_chr7_44082530_-.pickle,53.474007,8.675519,51.447395,{'POLM_chr7_44082530_-'},neutral,K562
24800,-0.0355709,../results//context_dependence_test_100/enformer/CARD11_chr7_3043867_-.pickle,113.277016,13.986424,117.30638,{'CARD11_chr7_3043867_-'},neutral,K562
27147,-0.041794755,../results//context_dependence_test_100/enformer/ATXN7L3B_chr12_74537834_+.pickle,201.34564,14.826748,209.76083,{'ATXN7L3B_chr12_74537834_+'},neutral,K562
26064,-0.008113915,../results//context_dependence_test_100/enformer/KLHL7_chr7_23105784_+.pickle,156.17386,18.080082,157.44104,{'KLHL7_chr7_23105784_+'},neutral,K562
27367,-0.0030036918,../results//context_dependence_test_100/enformer/DIMT1_chr5_62403898_-.pickle,210.79001,22.232046,211.42316,{'DIMT1_chr5_62403898_-'},neutral,K562
20686,0.023460565,../results//context_dependence_test_100/enformer/ZNF436_chr1_23368386_-.pickle,22.38032,4.803676,21.855265,{'ZNF436_chr1_23368386_-'},neutral,K562
29951,0.034710318,../results//context_dependence_test_100/enformer/OST4_chr2_27071649_-.pickle,472.12308,11.541023,455.73553,{'OST4_chr2_27071649_-'},neutral,K562
28783,0.007919892,../results//context_dependence_test_100/enformer/C12orf57_chr12_6944021_+.pickle,293.66248,18.681772,291.3367,{'C12orf57_chr12_6944021_+'},neutral,K562
21375,-0.0010929301,../results//context_dependence_test_100/enformer/ZNF681_chr19_23758891_-.pickle,33.954025,14.852617,33.991135,{'ZNF681_chr19_23758891_-'},neutral,K562
26619,0.0031385727,../results//context_dependence_test_100/enformer/YRDC_chr1_37808208_-.pickle,178.2687,16.939573,177.7092,{'YRDC_chr1_37808208_-'},neutral,K562
20222,0.02867941,../results//context_dependence_test_100/enformer/SGK3_chr8_66775217_+.pickle,16.019398,12.37953,15.559971,{'SGK3_chr8_66775217_+'},neutral,K562
23703,0.005775659,../results//context_dependence_test_100/enformer/PLIN3_chr19_4867694_-.pickle,84.61255,16.370358,84.123856,{'PLIN3_chr19_4867694_-'},neutral,K562
21544,0.043874558,../results//context_dependence_test_100/enformer/ITPR2_chr12_26833194_-.pickle,36.923164,19.255045,35.303177,{'ITPR2_chr12_26833194_-'},neutral,K562
26078,0.0060067032,../results//context_dependence_test_100/enformer/TYW1_chr7_66996832_+.pickle,156.51764,19.643211,155.57748,{'TYW1_chr7_66996832_+'},neutral,K562
25126,0.045642763,../results//context_dependence_test_100/enformer/GYPE_chr4_143905563_-.pickle,123.02924,15.026009,117.41385,{'GYPE_chr4_143905563_-'},neutral,K562
27105,-0.021104014,../results//context_dependence_test_100/enformer/GPN2_chr1_26890283_-.pickle,199.61281,23.203753,203.82544,{'GPN2_chr1_26890283_-'},neutral,K562
28259,0.0016198714,../results//context_dependence_test_100/enformer/H3-3B_chr17_75779779_-.pickle,258.77948,11.101018,258.3603,{'H3-3B_chr17_75779779_-'},neutral,K562
24103,-0.01598447,../results//context_dependence_test_100/enformer/ZFP36_chr19_39406856_+.pickle,94.310745,15.410662,95.81825,{'ZFP36_chr19_39406856_+'},neutral,K562
22383,0.03951652,../results//context_dependence_test_100/enformer/SIK3_chr11_117098437_-.pickle,53.89941,10.351558,51.769493,{'SIK3_chr11_117098437_-'},neutral,K562
24044,-0.0063220407,../results//context_dependence_test_100/enformer/EIF4EBP3_chr5_140547661_+.pickle,92.95806,20.87062,93.545746,{'EIF4EBP3_chr5_140547661_+'},neutral,K562
20593,-0.3755152,../results//context_dependence_test_100/enformer/ZNF799_chr19_12401268_-.pickle,20.970457,13.337916,28.845182,{'ZNF799_chr19_12401268_-'},silencing,K562
23484,-0.37404376,../results//context_dependence_test_100/enformer/FOXH1_chr8_144475849_-.pickle,78.89621,13.758851,108.406845,{'FOXH1_chr8_144475849_-'},silencing,K562
20135,-1.5376153,../results//context_dependence_test_100/enformer/ZNF256_chr19_57947675_-.pickle,14.842552,11.847556,37.66469,{'ZNF256_chr19_57947675_-'},silencing,K562
22932,-0.83772016,../results//context_dependence_test_100/enformer/ZNF567_chr19_36687611_+.pickle,65.773224,16.056095,120.87278,{'ZNF567_chr19_36687611_+'},silencing,K562
20053,-0.36121458,../results//context_dependence_test_100/enformer/MATCAP2_chr7_36367269_-.pickle,13.767761,11.7438135,18.740877,{'MATCAP2_chr7_36367269_-'},silencing,K562
20816,-1.0563303,../results//context_dependence_test_100/enformer/CNTLN_chr9_17135039_+.pickle,24.543688,18.284164,50.46993,{'CNTLN_chr9_17135039_+'},silencing,K562
21613,-0.53492004,../results//context_dependence_test_100/enformer/XBP1_chr22_28800597_-.pickle,37.85415,13.389324,58.103092,{'XBP1_chr22_28800597_-'},silencing,K562
21807,-1.0195256,../results//context_dependence_test_100/enformer/RAB33B_chr4_139454120_+.pickle,41.673946,17.816372,84.161606,{'RAB33B_chr4_139454120_+'},silencing,K562
20499,-0.48966366,../results//context_dependence_test_100/enformer/ZNF790_chr19_36838387_-.pickle,19.741585,8.917534,29.408321,{'ZNF790_chr19_36838387_-'},silencing,K562
20999,-1.2445359,../results//context_dependence_test_100/enformer/ZNF549_chr19_57527355_+.pickle,27.46593,18.787533,61.64827,{'ZNF549_chr19_57527355_+'},silencing,K562
22558,-0.8698577,../results//context_dependence_test_100/enformer/ENSG00000268133_chr19_57363565_+.pickle,57.84297,11.636837,108.15813,{'ENSG00000268133_chr19_57363565_+'},silencing,K562
20610,-2.4847562,../results//context_dependence_test_100/enformer/ZNF599_chr19_34773229_-.pickle,21.095018,11.059802,73.510994,{'ZNF599_chr19_34773229_-'},silencing,K562
21446,-0.40526247,../results//context_dependence_test_100/enformer/XPO5_chr6_43576038_-.pickle,35.209114,11.936512,49.478046,{'XPO5_chr6_43576038_-'},silencing,K562
21572,-0.88971937,../results//context_dependence_test_100/enformer/HECA_chr6_139135079_+.pickle,37.21059,12.116866,70.31757,{'HECA_chr6_139135079_+'},silencing,K562
22144,-0.39921847,../results//context_dependence_test_100/enformer/ZNF169_chr9_94259297_+.pickle,48.990944,14.692205,68.549034,{'ZNF169_chr9_94259297_+'},silencing,K562
20737,-2.0408993,../results//context_dependence_test_100/enformer/KIR3DL1_chr19_54816489_+.pickle,23.297617,17.888187,70.8457,{'KIR3DL1_chr19_54816489_+'},silencing,K562
21798,-0.5713193,../results//context_dependence_test_100/enformer/IRF1_chr5_132490773_-.pickle,41.4516,17.413368,65.1337,{'IRF1_chr5_132490773_-'},silencing,K562
21149,-1.0193945,../results//context_dependence_test_100/enformer/GPR146_chr7_1055284_+.pickle,30.10983,9.018083,60.803627,{'GPR146_chr7_1055284_+'},silencing,K562
26007,-0.3668148,../results//context_dependence_test_100/enformer/HUS1_chr7_47979553_-.pickle,153.25209,19.943356,209.46722,{'HUS1_chr7_47979553_-'},silencing,K562
22503,-1.1070344,../results//context_dependence_test_100/enformer/UBE2N_chr12_93441943_-.pickle,56.757023,16.162867,119.589005,{'UBE2N_chr12_93441943_-'},silencing,K562
22045,-2.5242457,../results//context_dependence_test_100/enformer/ZNF551_chr19_57682034_+.pickle,46.876354,17.15119,165.2038,{'ZNF551_chr19_57682034_+'},silencing,K562
21628,-1.2723625,../results//context_dependence_test_100/enformer/ZNF57_chr19_2900927_+.pickle,38.02436,14.742177,86.40513,{'ZNF57_chr19_2900927_+'},silencing,K562
21974,-0.3749745,../results//context_dependence_test_100/enformer/DOP1A_chr6_83067670_+.pickle,45.423733,11.352283,62.456474,{'DOP1A_chr6_83067670_+'},silencing,K562
20920,-0.58949643,../results//context_dependence_test_100/enformer/ZNF570_chr19_37469355_+.pickle,26.248327,11.026058,41.721622,{'ZNF570_chr19_37469355_+'},silencing,K562
20284,-0.4792778,../results//context_dependence_test_100/enformer/TP53BP1_chr15_43493127_-.pickle,16.711533,9.153736,24.720999,{'TP53BP1_chr15_43493127_-'},silencing,K562
21006,-0.43687564,../results//context_dependence_test_100/enformer/ZFP30_chr19_37655412_-.pickle,27.564213,12.242387,39.606346,{'ZFP30_chr19_37655412_-'},silencing,K562
24391,-0.3113304,../results//context_dependence_test_100/enformer/ZNF33A_chr10_38010654_+.pickle,101.98734,17.374111,133.7391,{'ZNF33A_chr10_38010654_+'},silencing,K562
20198,-0.37465423,../results//context_dependence_test_100/enformer/PAN3_chr13_28138544_+.pickle,15.767738,6.6940155,21.675188,{'PAN3_chr13_28138544_+'},silencing,K562
20975,-0.53994244,../results//context_dependence_test_100/enformer/NFAT5_chr16_69565983_+.pickle,27.005407,7.171128,41.586773,{'NFAT5_chr16_69565983_+'},silencing,K562
21734,-0.8307068,../results//context_dependence_test_100/enformer/CCDC88C_chr14_91417820_-.pickle,40.341286,17.209545,73.853065,{'CCDC88C_chr14_91417820_-'},silencing,K562
21103,-2.7617702,../results//context_dependence_test_100/enformer/ZNF14_chr19_19733112_-.pickle,29.257019,16.46864,110.05818,{'ZNF14_chr19_19733112_-'},silencing,K562
20040,-0.97300774,../results//context_dependence_test_100/enformer/OAZ1_chr19_2269519_+.pickle,13.631984,3.4340527,26.89601,{'OAZ1_chr19_2269519_+'},silencing,K562
21474,-0.46985283,../results//context_dependence_test_100/enformer/ZNF181_chr19_34734242_+.pickle,35.61623,21.001253,52.350616,{'ZNF181_chr19_34734242_+'},silencing,K562
22877,-0.30395436,../results//context_dependence_test_100/enformer/ALG10_chr12_34022467_+.pickle,64.61704,13.63364,84.257675,{'ALG10_chr12_34022467_+'},silencing,K562
24489,-0.6010877,../results//context_dependence_test_100/enformer/TMEM160_chr19_47048624_-.pickle,104.36162,32.538208,167.0921,{'TMEM160_chr19_47048624_-'},silencing,K562
20625,-1.6505852,../results//context_dependence_test_100/enformer/DYSF_chr2_71453560_+.pickle,21.382324,15.18039,56.67567,{'DYSF_chr2_71453560_+'},silencing,K562
21611,-0.5237772,../results//context_dependence_test_100/enformer/RNF123_chr3_49689537_+.pickle,37.80538,13.639389,57.60698,{'RNF123_chr3_49689537_+'},silencing,K562
21933,-0.98936975,../results//context_dependence_test_100/enformer/ZNF322_chr6_26659752_-.pickle,44.524345,11.090873,88.575386,{'ZNF322_chr6_26659752_-'},silencing,K562
21184,-0.6531069,../results//context_dependence_test_100/enformer/PTRH1_chr9_127715663_-.pickle,30.611164,11.362948,50.603527,{'PTRH1_chr9_127715663_-'},silencing,K562
21483,-0.59261185,../results//context_dependence_test_100/enformer/ERO1B_chr1_236281958_-.pickle,35.713543,17.662882,56.87781,{'ERO1B_chr1_236281958_-'},silencing,K562
20043,-2.2350852,../results//context_dependence_test_100/enformer/G0S2_chr1_209675411_+.pickle,13.66376,17.547274,44.20343,{'G0S2_chr1_209675411_+'},silencing,K562
21288,-1.5462791,../results//context_dependence_test_100/enformer/SEC24B_chr4_109433771_+.pickle,32.3687,14.747374,82.41974,{'SEC24B_chr4_109433771_+'},silencing,K562
23812,-0.39376968,../results//context_dependence_test_100/enformer/TIGD7_chr16_3305430_-.pickle,87.20157,18.764343,121.5389,{'TIGD7_chr16_3305430_-'},silencing,K562
23519,-0.819518,../results//context_dependence_test_100/enformer/NBEAL2_chr3_46987989_+.pickle,79.60878,10.913505,144.84961,{'NBEAL2_chr3_46987989_+'},silencing,K562
20308,-0.3662063,../results//context_dependence_test_100/enformer/ENSG00000257355_chr19_12052967_-.pickle,17.163906,15.566683,23.449436,{'ENSG00000257355_chr19_12052967_-'},silencing,K562
20030,-0.71432465,../results//context_dependence_test_100/enformer/VOPP1_chr7_55572502_-.pickle,13.487086,11.915872,23.121244,{'VOPP1_chr7_55572502_-'},silencing,K562
21241,-1.1033832,../results//context_dependence_test_100/enformer/TRIM56_chr7_101085480_+.pickle,31.558039,10.445106,66.37865,{'TRIM56_chr7_101085480_+'},silencing,K562
23502,-0.3934511,../results//context_dependence_test_100/enformer/RIT1_chr1_155911351_-.pickle,79.0852,17.615055,110.201355,{'RIT1_chr1_155911351_-'},silencing,K562
22337,-0.89927405,../results//context_dependence_test_100/enformer/ZNF547_chr19_57363550_+.pickle,53.000572,11.640963,100.66261,{'ZNF547_chr19_57363550_+'},silencing,K562
20703,-0.53395736,../results//context_dependence_test_100/enformer/VAMP1_chr12_6470645_-.pickle,22.62912,12.389626,34.712105,{'VAMP1_chr12_6470645_-'},silencing,K562
20459,-1.9008214,../results//context_dependence_test_100/enformer/ZNF749_chr19_57435324_+.pickle,19.30005,12.012275,55.986,{'ZNF749_chr19_57435324_+'},silencing,K562
22416,-2.0367506,../results//context_dependence_test_100/enformer/ZNF260_chr19_36528271_-.pickle,54.634407,17.918455,165.91107,{'ZNF260_chr19_36528271_-'},silencing,K562
21451,-0.696862,../results//context_dependence_test_100/enformer/ARSA_chr22_50628155_-.pickle,35.25359,11.848422,59.820477,{'ARSA_chr22_50628155_-'},silencing,K562
20305,-0.46560973,../results//context_dependence_test_100/enformer/ZNF814_chr19_57888969_-.pickle,17.096254,10.827839,25.056437,{'ZNF814_chr19_57888969_-'},silencing,K562
20082,-0.8770505,../results//context_dependence_test_100/enformer/STX1A_chr7_73719659_-.pickle,14.145201,15.678614,26.551256,{'STX1A_chr7_73719659_-'},silencing,K562
21767,-0.32719934,../results//context_dependence_test_100/enformer/PRKX_chrX_3713649_-.pickle,40.869247,12.284033,54.24164,{'PRKX_chrX_3713649_-'},silencing,K562
20850,-0.37853405,../results//context_dependence_test_100/enformer/HEY1_chr8_79767857_-.pickle,25.084337,12.043234,34.579613,{'HEY1_chr8_79767857_-'},silencing,K562
20489,-0.45072088,../results//context_dependence_test_100/enformer/IL20RB_chr3_136957982_+.pickle,19.696032,15.016006,28.573444,{'IL20RB_chr3_136957982_+'},silencing,K562
20118,-0.64886624,../results//context_dependence_test_100/enformer/ZNF479_chr7_57132436_-.pickle,14.597972,13.778555,24.070103,{'ZNF479_chr7_57132436_-'},silencing,K562
22314,-0.38162333,../results//context_dependence_test_100/enformer/STK32C_chr10_132331837_-.pickle,52.57468,14.450527,72.638405,{'STK32C_chr10_132331837_-'},silencing,K562
22137,-2.5691118,../results//context_dependence_test_100/enformer/ENSG00000269026_chr19_57682044_+.pickle,48.82772,15.668914,174.27159,{'ENSG00000269026_chr19_57682044_+'},silencing,K562
20930,-0.34481776,../results//context_dependence_test_100/enformer/ZIK1_chr19_57584144_+.pickle,26.47007,14.025284,35.59742,{'ZIK1_chr19_57584144_+'},silencing,K562
20784,-2.1777065,../results//context_dependence_test_100/enformer/ZNF597_chr16_3443504_-.pickle,24.106478,16.07501,76.60331,{'ZNF597_chr16_3443504_-'},silencing,K562
21049,-0.44994926,../results//context_dependence_test_100/enformer/EEF1A2_chr20_63499083_-.pickle,28.455301,9.438904,41.258743,{'EEF1A2_chr20_63499083_-'},silencing,K562
22143,-0.549226,../results//context_dependence_test_100/enformer/VCY1B_chrY_14056226_+.pickle,49.04953,14.560577,75.98881,{'VCY1B_chrY_14056226_+'},silencing,K562
20611,-1.7769765,../results//context_dependence_test_100/enformer/TCL1A_chr14_95714125_-.pickle,21.115799,25.50002,58.638077,{'TCL1A_chr14_95714125_-'},silencing,K562
20789,-0.72095287,../results//context_dependence_test_100/enformer/NXF2_chrX_102247166_+.pickle,24.261024,14.600221,41.75208,{'NXF2_chrX_102247166_+'},silencing,K562
22329,-0.4021685,../results//context_dependence_test_100/enformer/AAK1_chr2_69643739_-.pickle,52.827698,10.227515,74.07333,{'AAK1_chr2_69643739_-'},silencing,K562
25575,-0.4949707,../results//context_dependence_test_100/enformer/PNRC2_chr1_23959827_+.pickle,137.55487,18.519468,205.6405,{'PNRC2_chr1_23959827_+'},silencing,K562
22172,-1.2179841,../results//context_dependence_test_100/enformer/ZNF286A-TBC1D26_chr17_15699740_+.pickle,49.70984,25.410461,110.25563,{'ZNF286A-TBC1D26_chr17_15699740_+'},silencing,K562
26516,-0.33586407,../results//context_dependence_test_100/enformer/BTG1_chr12_92145846_-.pickle,174.60208,12.921711,233.24464,{'BTG1_chr12_92145846_-'},silencing,K562
20627,-0.6700881,../results//context_dependence_test_100/enformer/ENSG00000273734_chr19_2269524_+.pickle,21.475208,4.9853625,35.86549,{'ENSG00000273734_chr19_2269524_+'},silencing,K562
